# Date : 2017-01-03
# Equipment : Nikon Ti-Eclipse
# User : gchure
# Description :
# IPTG titration with RBS446 strains in Oid.
# The strains were grown in deep 96-well plates in 1 mL of LB + spec. Then they were
# diluted next morning 1:1000 into 0.5 mL of M9 + 0.5% glucose also in deep 96-well plates with the following
# IPTG concentrations and mounted on agarose pads:
# 0uM, 0.1uM, 1uM, 5uM, 10uM, 25uM, 50uM, 75uM, 250uM, 500uM, 1000uM
# Comments:
# These data have been thresholded such that only cells with areas between 0.5
# µm^2 and 6µm^2 and eccentricities > 0.8 are selected. This experiment was
# performed "in reverse" meaning that measurements were made in decreasing IPTG
# concentration.
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,area,eccentricity,solidity,mean_intensity
20170103,gchure,Oid,-17.3,auto,0,0.0,3.9424,0.9577604976703755,0.850828729281768,46.39789475587674
20170103,gchure,Oid,-17.3,auto,0,0.0,4.6848,0.9732645754390026,0.9289340101522843,45.40015598096894
20170103,gchure,Oid,-17.3,auto,0,0.0,2.6112,0.8685501946050607,0.9357798165137615,54.93618755827279
20170103,gchure,Oid,-17.3,auto,0,0.0,2.688,0.8957255111680537,0.9722222222222222,40.55202409328621
20170103,gchure,Oid,-17.3,auto,0,0.0,3.2512000000000003,0.9487004830736662,0.9621212121212122,36.63743111122677
20170103,gchure,Oid,-17.3,auto,0,0.0,3.1744000000000003,0.9191427754946522,0.9393939393939394,47.81345733938169
20170103,gchure,Oid,-17.3,auto,0,0.0,3.6864000000000003,0.9563823367348501,0.9171974522292994,43.94034065249262
20170103,gchure,Oid,-17.3,auto,0,0.0,4.4288,0.9704371630166871,0.8737373737373737,41.813517403126376
20170103,gchure,Oid,-17.3,auto,0,0.0,4.1472,0.9678772662484084,0.9,45.371808852780944
20170103,gchure,Oid,-17.3,auto,0,0.0,3.5072,0.9366997046462384,0.9072847682119205,46.682970257446875
20170103,gchure,Oid,-17.3,auto,0,0.0,4.454400000000001,0.9589991708823454,0.8529411764705882,46.59771109331523
20170103,gchure,Oid,-17.3,auto,0,0.0,2.9696000000000002,0.9030537155828998,0.9206349206349206,50.4835501699648
20170103,gchure,Oid,-17.3,auto,0,0.0,3.2512000000000003,0.927639439741584,0.9338235294117647,40.0571652598945
20170103,gchure,Oid,-17.3,auto,0,0.0,2.5856000000000003,0.9065313192438822,0.9351851851851852,36.064617247991826
20170103,gchure,Oid,-17.3,auto,0,0.0,3.4816000000000003,0.9335272481887356,0.9066666666666666,44.14215729789456
20170103,gchure,Oid,-17.3,auto,0,0.0,3.2512000000000003,0.9092186038179801,0.9621212121212122,42.759097748694415
20170103,gchure,Oid,-17.3,auto,0,0.0,3.0464,0.9101721965209159,0.967479674796748,42.77669674778362
20170103,gchure,Oid,-17.3,auto,0,0.0,3.1488,0.9105674611912632,0.968503937007874,37.667432279912745
20170103,gchure,Oid,-17.3,auto,0,0.0,2.8928000000000003,0.8684565275201307,1.0,39.6274451273593
20170103,gchure,Oid,-17.3,auto,0,0.0,2.8416,0.858217185264451,0.9652173913043478,68.91711585713676
20170103,gchure,Oid,-17.3,auto,0,0.0,2.8928000000000003,0.9024551580330521,0.9495798319327731,29.850374022406204
20170103,gchure,Oid,-17.3,auto,0,0.0,4.096,0.9529101024676537,0.9302325581395349,40.79998416124995
20170103,gchure,Oid,-17.3,auto,0,0.0,4.889600000000001,0.9441908481048893,0.8681818181818182,32.10125021297592
20170103,gchure,Oid,-17.3,auto,0,0.0,4.8384,0.9601673199922918,0.8915094339622641,48.76467006762552
20170103,gchure,Oid,-17.3,auto,0,0.0,2.8416,0.866438518188994,0.9327731092436975,32.67959233716201
20170103,gchure,Oid,-17.3,auto,0,0.0,4.5568,0.9683796688916108,0.8768472906403941,46.324677520720684
20170103,gchure,Oid,-17.3,auto,0,0.0,4.2496,0.9673037952258031,0.8469387755102041,43.39996085989233
20170103,gchure,Oid,-17.3,auto,0,0.0,4.0448,0.9496776194419876,0.9080459770114943,43.79638805595854
20170103,gchure,Oid,-17.3,auto,0,0.0,3.1232,0.9140092306999956,0.9682539682539683,39.541437915500865
20170103,gchure,Oid,-17.3,auto,0,0.0,3.6096000000000004,0.9495494612674491,0.8980891719745223,41.102342689265114
20170103,gchure,Oid,-17.3,auto,0,0.0,2.5856000000000003,0.8492117814843769,0.9528301886792453,38.2546079112781
20170103,gchure,Oid,-17.3,auto,0,0.0,2.7136,0.8900173956572784,0.9636363636363636,50.993805185291144
20170103,gchure,Oid,-17.3,auto,0,0.0,2.4832,0.8818648714781258,1.0,39.71845381476087
20170103,gchure,Oid,-17.3,auto,0,0.0,3.7376,0.9469337991928829,0.9012345679012346,46.59341877840646
20170103,gchure,Oid,-17.3,auto,0,0.0,3.9424,0.9547335934217788,0.8953488372093024,32.714998854273986
20170103,gchure,Oid,-17.3,auto,0,0.0,2.4576000000000002,0.8638029355339206,0.9696969696969697,39.61363546033878
20170103,gchure,Oid,-17.3,auto,0,0.0,5.2736,0.9653092313361813,0.8207171314741036,39.463246348733435
20170103,gchure,Oid,-17.3,auto,0,0.0,2.0736,0.8591634338716218,0.9759036144578314,43.1807851802492
20170103,gchure,Oid,-17.3,auto,0,0.0,3.2,0.9284557359355823,0.9541984732824428,37.848239521523446
20170103,gchure,Oid,-17.3,auto,0,0.0,4.1216,0.9368353120471536,0.9147727272727273,42.37652957835728
20170103,gchure,Oid,-17.3,auto,0,0.0,3.584,0.9464586937458882,0.89171974522293,38.07676336298242
