date,username,operator,binding_energy,rbs,repressors,IPTG_uM,area,eccentricity,solidity,mean_intensity
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.0208,0.9200359726940196,0.9365079365079365,312.85424135035703
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8928000000000003,0.8860850039545318,0.9658119658119658,305.1921534438708
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.9952,0.9011428939988175,0.9435483870967742,305.0799358591681
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8416,0.8586005281312309,0.9568965517241379,314.08045653261036
20180425,mrazomej,O1,-15.3,auto,0,0.0,7.4752,0.9147483336649939,0.8902439024390244,305.7977435787747
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.5328000000000004,0.9329169514966207,0.9324324324324325,271.21077778831585
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.9936000000000003,0.9650640078723158,0.9069767441860465,271.4703267662084
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.1488,0.8999603572220125,0.9389312977099237,262.0985047607175
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.688,0.9101147784477527,0.9722222222222222,274.16217112496287
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.7392000000000003,0.9003103309574975,0.9553571428571429,262.67798262926857
20180425,mrazomej,O1,-15.3,auto,0,0.0,5.171200000000001,0.9748398163270312,0.9017857142857143,259.93390463914926
20180425,mrazomej,O1,-15.3,auto,0,0.0,5.043200000000001,0.792091129935367,0.9120370370370371,281.7643442142435
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.454400000000001,0.9621227027572956,0.8743718592964824,276.85352964568847
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.9184,0.9093186942356083,0.95,291.9137695864095
20180425,mrazomej,O1,-15.3,auto,0,0.0,16.5888,0.8967645377382429,0.7760479041916167,266.3823905847806
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.56,0.8955543958662177,0.970873786407767,242.49742877899556
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.5088,0.8864186941767562,1.0,315.14557485601455
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.272,0.8476063943433532,0.9315589353612167,294.0646173840255
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.4816000000000003,0.9394530845272221,0.9444444444444444,278.2119792424573
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.1744000000000003,0.9242037846188511,0.9253731343283582,322.8688146066645
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.7632000000000003,0.9440675523304889,0.930379746835443,320.2752261333692
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.5328000000000004,0.9473526200563187,0.9324324324324325,279.67091293703595
20180425,mrazomej,O1,-15.3,auto,0,0.0,7.6032,0.8724565684269294,0.908256880733945,313.780410652755
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.6112,0.8891988847747809,0.9622641509433962,261.1708167626522
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.3536,0.9387881452942409,0.916083916083916,248.24599402095447
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8416,0.9168202528461757,0.9568965517241379,267.0087980497837
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.9696000000000002,0.8983897017758005,0.9586776859504132,243.76614109449645
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.584,0.888231984028149,0.958904109589041,301.09562576099046
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.348800000000001,0.9655901997987697,0.835016835016835,287.01194399962304
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.9664,0.9684954943395973,0.8899082568807339,266.6589924283704
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.8656,0.9480520949407965,0.893491124260355,245.12647068073792
20180425,mrazomej,O1,-15.3,auto,0,0.0,5.4016,0.9747701114721934,0.9094827586206896,260.1272286271415
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.9696000000000002,0.883391885679126,0.9666666666666667,304.02054032721423
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.9168000000000003,0.9500523365790945,0.9272727272727272,282.45006369863853
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.6368,0.8901321872716867,0.9716981132075472,309.0130025693441
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.1488,0.928588456439286,0.9609375,284.87885334906156
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8160000000000003,0.8710191415784198,0.9482758620689655,263.95789440681045
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.0208,0.9150403328607831,0.9672131147540983,250.87975254261616
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.6592,0.9654347552454945,0.8387096774193549,247.0527097880204
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.4816000000000003,0.956134227630802,0.9315068493150684,290.1605328432088
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.6624000000000003,0.8730943254027057,0.9719626168224299,254.98057355089634
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.1216,0.9508814569014871,0.930635838150289,256.53816528038897
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8160000000000003,0.8902300129405153,0.9565217391304348,245.33066206006097
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.7376,0.9516447465667941,0.9182389937106918,271.2777883082173
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.6112,0.8488297969012505,0.9444444444444444,262.3493331565396
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.0192000000000005,0.9529856191677439,0.9127906976744186,294.39178744247744
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.1216,0.964483834957789,0.930635838150289,249.3045813821953
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.9424,0.9500819460389961,0.8651685393258427,302.2849441882896
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.9168000000000003,0.9537455195875055,0.8406593406593407,296.2133632084722
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.6336,0.9622482192869051,0.8660287081339713,319.14639328570524
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.7392000000000003,0.8791401653729988,0.9469026548672567,283.77699766190256
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.3280000000000003,0.9251514459234312,0.9558823529411765,309.43590634067397
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.348800000000001,0.9785457614751996,0.8406779661016949,256.88869144957454
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.6848,0.8922755968523555,0.8433179723502304,269.05979269996527
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.6112,0.9012840859465313,0.9807692307692307,257.27788858371207
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.6368,0.8913324399967611,0.9716981132075472,242.628540984134
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.7632000000000003,0.9588922553744751,0.9130434782608695,254.5839317934846
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.3264000000000005,0.9600294315088547,0.8848167539267016,275.0227423418045
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.944,0.8790617658315982,0.9349593495934959,257.20419382436035
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.968,0.9540459796880242,0.8333333333333334,286.72394973879665
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.5088,0.8551338499236657,0.9702970297029703,374.8324360375066
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.8912,0.9556874548554618,0.9806451612903225,336.69858949485723
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.7904,0.913824626422559,0.9819819819819819,276.13282524885335
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.1696,0.9478849424586305,0.8456140350877193,290.27334957971334
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.0992,0.815923218639997,0.9761904761904762,285.16061766881137
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.0208,0.9130277568744416,0.9365079365079365,287.9545408077059
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.6608,0.9427864918231874,0.934640522875817,279.68665740564876
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.6864000000000003,0.9506403568837188,0.9411764705882353,292.80760485693565
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.9952,0.9011486155960798,0.936,280.7191396294076
20180425,mrazomej,O1,-15.3,auto,0,0.0,5.5296,0.9385438289488088,0.779783393501805,279.9952924443506
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8416,0.9127995796531242,0.9487179487179487,271.54533277226153
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.4304,0.9495927180770599,0.9241379310344827,265.22581387902073
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.072,0.9163734244107908,0.9022556390977443,273.8659091493038
20180425,mrazomej,O1,-15.3,auto,0,0.0,13.875200000000001,0.9038386594896172,0.5821697099892589,282.99636103006645
20180425,mrazomej,O1,-15.3,auto,0,0.0,17.7408,0.8323712725532041,0.6695652173913044,276.75464134887983
20180425,mrazomej,O1,-15.3,auto,0,0.0,17.92,0.8940833627893638,0.5747126436781609,279.1438020447967
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8672,0.911665868840224,1.0,281.40530136451235
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.5824,0.9705120022431197,0.8364485981308412,267.66491556353486
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.432,0.8822970912710068,0.9895833333333334,275.7057918434779
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.2496,0.9609222824736087,0.9021739130434783,277.60895521371265
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.6336,0.9671040488545317,0.861904761904762,253.83512268580833
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.1696,0.9640334805443572,0.8253424657534246,261.35096376752256
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.0192000000000005,0.9484594695984806,0.8532608695652174,260.3995025406715
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.5568,0.9605265899363984,0.8811881188118812,248.89949534886742
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.8160000000000003,0.8957499976547627,0.9401709401709402,267.79962150532197
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.0192000000000005,0.9577647335244195,0.8722222222222222,260.89888655515375
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.6608,0.9462408896221968,0.9050632911392406,232.7243359199809
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.016,0.979552649399283,0.8333333333333334,249.64304677850538
20180425,mrazomej,O1,-15.3,auto,0,0.0,4.1472,0.9526323394222802,0.9204545454545454,276.0576803878228
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.6608,0.9600713040168399,0.9662162162162162,250.8061016902891
20180425,mrazomej,O1,-15.3,auto,0,0.0,2.9952,0.9235676194519001,0.9831932773109243,248.75771162552482
20180425,mrazomej,O1,-15.3,auto,0,0.0,15.5136,0.8690332663841873,0.6755852842809364,252.00693715604862
20180425,mrazomej,O1,-15.3,auto,0,0.0,6.2208000000000006,0.892339801018754,0.8966789667896679,293.3671016865144
20180425,mrazomej,O1,-15.3,auto,0,0.0,18.4832,0.8029063282857763,0.6642134314627415,262.67025529149424
20180425,mrazomej,O1,-15.3,auto,0,0.0,3.8656,0.9468202740572305,0.9096385542168675,260.4879287727195
