operator,binding_energy,repressor,inducer_uM,m0p0,m1p0,m2p0,m3p0,m4p0,m5p0,m6p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3,m3p1,m2p2,m1p3,m0p4,m4p1,m3p2,m2p3,m1p4,m0p5,m5p1,m4p2,m3p3,m2p4,m1p5,m0p6
O1,-15.3,260,500,0.9999984653335455,10.878513852333002,229.7992593295351,6349.598561474177,211154.20765722718,8087931.219066278,347351728.83242214,5619.585901583709,68023.9644626525,34981276.55289585,1523036.5576822176,467218466.558932,239955571883.74124,43816337.94172192,10989875133.149178,3494168546753.1895,1799718389831276.0,1498358577.4520113,326676810268.6925,85558433543252.53,2.818199158467894e+16,1.4614039562562363e+19,58541454997.82222,11423209646390.47,2609989793014138.0,7.123544245705428e+17,2.427912757724869e+20,1.2711777865371088e+23
O1,-15.3,260,1000,0.9999993978766025,11.86712877745724,257.12781740583387,7204.396101038236,241750.0615748567,9319321.867677288,402168200.2807539,6130.278355566043,80454.92717494551,41363339.86300001,1844347.7497191501,595582007.418575,305801264241.9065,53732330.12118864,14322433723.404568,4775850484218.208,2459367410887791.0,1852120813.4156015,430682382777.9385,119413089359538.58,4.1115373927443256e+16,2.1316612830386405e+19,72764003316.32034,15167877639701.168,3682029030223138.0,1.0601843243444932e+18,3.765901174084639e+20,1.971156033304996e+23
O1,-15.3,260,5000,1.0000008051493545,12.696455754236577,280.33589191295204,7935.449875649524,268041.3265827136,10381136.033052173,449561419.40084535,6558.687230947354,91634.09667215707,47101692.991945855,2137608.805769574,718664175.6875314,368933932972.89276,62851896.173144765,17566532676.31513,6080133889766.503,3130722219892798.0,2179032123.935969,532696367439.3983,154382297003971.44,5.5027690180105976e+16,2.85280628720039e+19,85950881102.1321,18857810522757.145,4797527287920565.0,1.4398299851363643e+18,5.281937882209301e+20,2.7644556329278044e+23
O1,-15.3,1740,0,1.0000000000000635,0.008583971673172692,0.03786602492721054,0.3070555089592593,3.813873772324303,64.03756332213955,1351.3621195313185,4.434276395859014,0.715511635095082,386.9206326139913,3.4694261677287694,132.14615166357194,72442.21167787793,30.348967460060432,674.1961489442581,38517.52207603258,22013112.347859383,398.5074650472272,6091.579007537349,202108.40680033658,15343038.53661943,9428039389.648684,6994.177131877295,81529.93361998997,1856516.9693877043,81820829.9617992,7735004695.25369,5206839805372.69
O1,-15.3,1740,0.1,1.0000000000003482,0.008622708697449804,0.03803826373946555,0.30846344681969146,3.8314932466528124,64.33552399805028,1357.693195515268,4.454287026731217,0.718941411791184,388.77026568480613,3.486159682051345,132.79784449726876,72798.4171211697,30.496269785272407,677.5442690913178,38711.31868523004,22123327.621450026,400.4534215455782,6122.0446907196965,203133.68509446149,15421573.477084834,9475917203.351784,7028.530206403732,81940.44434930768,1866010.0557142168,82243582.87815142,7775235789.5901985,5233621019511.592
O1,-15.3,1740,5,1.0000000000002656,0.018047181472288704,0.0803050817619207,0.6569817550858602,8.228523355945647,139.26784695555497,2961.6826947327504,9.322746378625839,1.607014887382136,866.4256733063487,7.849055595977608,306.7997245597422,167627.807080203,69.17335325815287,1578.3882463848406,91600.20385115978,52056252.358208895,914.8617245914517,14383.074957670196,485453.26843064796,37260322.448505685,22684908439.828808,16168.781188515419,194082.49028555708,4502767.955818189,200996958.57003817,19159084056.105816,12727321123432.951
O1,-15.3,1740,10,1.000000000000252,0.04081649781636507,0.18538326553859225,1.5484816124618437,19.776383900826396,340.99623156415,7382.900718930641,21.084835752681474,4.193305175621603,2247.661883812189,20.84840706213591,863.978019811211,468919.55708528793,187.0912809111138,4533.897141998738,272811.64619235037,153308591.79749545,2517.779304927947,42153.423028389225,1479448.559825546,116484768.53491248,69620552840.63925,45249.61644444145,579861.7384412598,14034045.620389868,644955359.3398552,62668467590.1192,40540826396929.79
O1,-15.3,1740,25,1.000000000005073,0.16428511917544047,0.8264674119411108,7.641560006550695,107.22232695153886,2019.7243861565064,47565.02653691692,84.86580054706943,29.064780444742375,15329.90421831967,158.97012812137226,8419.343168376796,4481283.241293881,1568.7453483691118,48859.25313555944,3457255.346011649,1881348076.3426576,23090.2180240556,502061.3837957748,20918080.75065141,1852143907.345376,1049716385099.5657,451861.6090256336,7593211.595838249,220768542.68268797,11545223522.681574,1226911096710.5808,734666249853930.2
O1,-15.3,1740,50,0.9999999999822455,0.46053802661020504,2.8248036580216525,31.50838028523898,522.9936438679545,11476.96640257871,311031.28585433756,237.903033682165,163.27038781729172,85138.97496981849,1085.3581307810161,80402.4883842911,42155601.35779574,12886.656312089912,569317.1876044476,51490099.07151726,27359646094.178684,224342.38632963586,7068593.412894029,382702635.1559818,40910940790.19017,22294556046876.367,5120255.65226484,127145654.49680834,4908081657.209622,315545957830.53827,38933313220519.21,2.198817426567871e+16
O1,-15.3,1740,75,1.0000000020611743,0.782141178976837,5.655417133408904,73.04390137799079,1375.0866675011875,33683.65931328632,1006168.956602956,404.03560380451154,427.59599740380196,222064.12736256415,3349.982222611896,304436.13480249775,158701810.68445763,46055.10575483472,2545388.1142590228,270514806.69089633,142472514150.45923,910196.593394498,36677900.41855642,2380952634.1358514,290055162131.25134,155802455280602.56,23214169.222464725,751262088.38908,35543513154.04921,2657424667930.9204,365228087581520.56,2.0179675206818035e+17
O1,-15.3,1740,100,0.9999999965606106,1.0881812184279678,8.911331217338109,127.9146257765771,2628.5029942366255,69346.74395851183,2208159.011796537,562.1286401553622,793.2522546364239,411161.09287790157,7038.789212859398,729487.1381509746,379204689.0917237,107543.99602360939,6915034.789236647,818900236.0661086,429429576955.8114,2320531.271341608,110868223.50664759,8183711021.679898,1091577639573.7715,582241714094242.0,63744555.71935191,2482756772.253425,136150554681.83705,11373119073530.178,1688141939772233.2,9.22769508755056e+17
O1,-15.3,1740,250,1.0000004488561387,2.3541100136737487,26.970625374900397,503.17304776881195,12703.064835926109,395969.59085460403,14479586.054850958,1216.0774096465768,3476.0818598383207,1795910.2113921037,43094.465987910145,6131463.395923283,3171547376.1136513,853731.1750622854,81231659.2750992,12664931567.371695,6590993617519.3545,22567889.721028924,1688435380.13726,177113455361.82587,30067732347858.35,1.5840983986863252e+16,729714368.4977521,46290815485.95171,3823896541937.838,439094747507470.7,8.066973527388002e+16,4.3261052305269965e+19
O1,-15.3,1740,500,1.0000014829355421,3.277911737385979,43.63529806449853,905.5528918082606,24733.70332095724,819389.6375491786,31458175.733957272,1693.2908156462672,6607.392874601039,3410088.7640378033,94976.23810356425,15626071.002487628,8068888741.794204,2087211.6731771643,239662404.153879,42633754357.47834,22127624195764.215,59513980.87293617,5515391204.6964445,689478235888.1501,132023180960673.95,6.925349847430887e+16,2038662645.3608494,162748948252.99936,16459081752022.605,2227817788568478.2,4.5704544524758464e+17,2.434532429687023e+20
O1,-15.3,1740,1000,1.0000004403534566,3.9397386282284206,56.89262401993009,1247.427168476693,35444.16493803587,1209911.4305679782,47560012.79058653,2035.175835429548,9450.07301093072,4874512.801697537,147096.35925927505,26345247.258992456,13591633910.226791,3408474.197766724,436934929.79560393,84054268022.3016,43563390680087.34,100897230.90351762,10585839905.687496,1468241923073.02,302261463571458.2,1.5818992675475632e+17,3554117452.0837097,323771959152.4248,36854469596012.61,5504024128094699.0,1.2076901498856763e+18,6.410280244285782e+20
O1,-15.3,1740,5000,0.9999994759875547,4.6085302018800745,71.18231315262018,1630.9386365195662,47801.581981487114,1670105.5548468223,66851459.45104071,2380.65798799348,12824.661171255388,6612122.493819809,213122.39672415343,41151592.424134046,21214106440.243626,5150396.823903668,727525454.1746092,150081075634.8016,77691434125785.1,156967717.08066395,18354194995.53275,2791002115227.7925,613200508384262.9,3.2031735890217024e+17,5648946189.041854,577087868818.6099,72860557420103.73,1.1875094390961868e+16,2.7687968903555743e+18,1.465415863421931e+21
O2,-13.9,0,0,1.0000017654835278,18.355677375930327,443.52788799464213,13165.556585079063,458335.70307275036,18131970.410299864,797771994.2170053,9482.10513381961,185562.47586238186,95296681.69043058,4701313.078255554,1979293875.7096887,1015689205747.6543,144193968.32707804,52228630484.08888,22215676607833.434,1.1445029127935688e+16,5131730096.593933,1645564013429.4592,606026243550516.1,2.611574415077486e+17,1.3556067891307558e+20,206095172830.3264,59619401936508.28,1.9507203275405704e+16,7.312699596601342e+18,3.1972532490823653e+21,1.6759433696495878e+24
O2,-13.9,0,0.1,1.0000017654835278,18.355677375930327,443.52788799464213,13165.556585079063,458335.70307275036,18131970.410299864,797771994.2170053,9482.10513381961,185562.47586238186,95296681.69043058,4701313.078255554,1979293875.7096887,1015689205747.6543,144193968.32707804,52228630484.08888,22215676607833.434,1.1445029127935688e+16,5131730096.593933,1645564013429.4592,606026243550516.1,2.611574415077486e+17,1.3556067891307558e+20,206095172830.3264,59619401936508.28,1.9507203275405704e+16,7.312699596601342e+18,3.1972532490823653e+21,1.6759433696495878e+24
O2,-13.9,0,5,1.0000017654835278,18.355677375930327,443.52788799464213,13165.556585079063,458335.70307275036,18131970.410299864,797771994.2170053,9482.10513381961,185562.47586238186,95296681.69043058,4701313.078255554,1979293875.7096887,1015689205747.6543,144193968.32707804,52228630484.08888,22215676607833.434,1.1445029127935688e+16,5131730096.593933,1645564013429.4592,606026243550516.1,2.611574415077486e+17,1.3556067891307558e+20,206095172830.3264,59619401936508.28,1.9507203275405704e+16,7.312699596601342e+18,3.1972532490823653e+21,1.6759433696495878e+24
O2,-13.9,0,10,1.0000017654835278,18.355677375930327,443.52788799464213,13165.556585079063,458335.70307275036,18131970.410299864,797771994.2170053,9482.10513381961,185562.47586238186,95296681.69043058,4701313.078255554,1979293875.7096887,1015689205747.6543,144193968.32707804,52228630484.08888,22215676607833.434,1.1445029127935688e+16,5131730096.593933,1645564013429.4592,606026243550516.1,2.611574415077486e+17,1.3556067891307558e+20,206095172830.3264,59619401936508.28,1.9507203275405704e+16,7.312699596601342e+18,3.1972532490823653e+21,1.6759433696495878e+24
O2,-13.9,0,25,1.0000017654835278,18.355677375930327,443.52788799464213,13165.556585079063,458335.70307275036,18131970.410299864,797771994.2170053,9482.10513381961,185562.47586238186,95296681.69043058,4701313.078255554,1979293875.7096887,1015689205747.6543,144193968.32707804,52228630484.08888,22215676607833.434,1.1445029127935688e+16,5131730096.593933,1645564013429.4592,606026243550516.1,2.611574415077486e+17,1.3556067891307558e+20,206095172830.3264,59619401936508.28,1.9507203275405704e+16,7.312699596601342e+18,3.1972532490823653e+21,1.6759433696495878e+24
