operator,binding_energy,repressor,channcap,pc
O1,-15.3,4769.0,1.3704597658784,"[2.92529637e-001 4.05600322e-002 3.81589502e-068 4.46673521e-024
 1.50549689e-001 1.07071002e-001 2.04157483e-064 2.51249062e-151
 1.62108580e-001 8.88109182e-105 2.57068546e-099 2.47181060e-001]"
O1,-15.3,5111.0,1.3633170977333773,"[2.93350303e-001 4.12493381e-002 8.07093463e-069 1.68910857e-025
 1.48650844e-001 1.09333117e-001 2.52139480e-061 1.59828734e-145
 1.57904004e-001 5.21273992e-102 1.21919822e-097 2.49512394e-001]"
O1,-15.3,5479.0,1.3557871866349749,"[2.94232708e-001 4.19790074e-002 1.69397969e-069 5.87067543e-027
 1.46538540e-001 1.11898879e-001 4.65592910e-058 2.24018614e-139
 1.53251512e-001 3.90610863e-099 1.88751035e-095 2.52099354e-001]"
O1,-15.3,5873.0,1.323675019733878,"[3.01513751e-001 4.60909622e-002 1.37925713e-062 8.47263437e-009
 1.07327149e-001 1.80408821e-001 3.85562684e-005 7.49861696e-050
 4.81348710e-259 1.03733028e-001 4.25067042e-056 2.60887724e-001]"
O1,-15.3,6295.0,1.317887008172873,"[3.01964194e-001 4.67792870e-002 1.07592455e-063 1.70874390e-011
 1.06001667e-001 1.81050545e-001 6.90725564e-004 1.14085712e-046
 4.30514830e-255 9.78870943e-002 3.57121515e-054 2.65626487e-001]"
O1,-15.3,6748.0,1.2422632121540798,"[1.68309601e-10 1.00592873e-12 3.62020683e-01 8.49823801e-13
 3.00875977e-02 2.29983937e-01 1.39783949e-03 2.50487588e-10
 8.94051702e-41 8.79533471e-02 6.29604238e-09 2.88556589e-01]"
O1,-15.3,7233.0,1.3057271730200752,"[3.02669636e-001 4.81108387e-002 2.44384679e-066 3.07194416e-018
 1.07613221e-001 1.66644087e-001 1.58447879e-002 1.16993883e-041
 6.78471024e-247 8.03967060e-002 4.72140727e-050 2.78720723e-001]"
O1,-15.3,7753.0,1.2989704631884498,"[9.00078470e-14 3.51669681e-01 3.17953586e-16 4.12607505e-07
 1.10755493e-01 1.50298645e-01 3.16448229e-02 1.77509347e-10
 6.08764303e-54 6.81227242e-02 2.04241620e-11 2.87508221e-01]"
O1,-15.3,8310.0,1.2929237067858643,"[3.52592111e-01 5.54739586e-08 1.11299335e-11 4.72975827e-06
 1.13147740e-01 1.37396898e-01 4.44715973e-02 2.23331249e-07
 4.50570277e-36 5.61321587e-02 7.12435366e-08 2.96254414e-01]"
O1,-15.3,8907.0,1.2852921374569881,"[3.03441466e-001 4.94077949e-002 2.32809119e-072 5.81325645e-034
 1.27849950e-001 7.28916302e-002 1.08927705e-001 1.90807803e-031
 2.72443449e-220 2.29156952e-186 1.03362317e-026 3.37481454e-001]"
O1,-15.3,9548.0,1.278973834582421,"[3.03726517e-001 5.03690376e-002 2.88633145e-073 7.63978739e-037
 1.25410913e-001 7.71091164e-002 1.05692101e-001 9.83179057e-031
 1.81888234e-218 1.36310197e-191 3.14967945e-030 3.37692315e-001]"
O1,-15.3,10234.0,1.2723360504103929,"[3.04029452e-001 5.14050283e-002 4.10867536e-074 9.99724367e-040
 1.22756020e-001 8.18029631e-002 1.02054393e-001 4.24247092e-030
 2.49477478e-216 3.07822980e-196 8.00891667e-034 3.37952144e-001]"
O1,-15.3,10970.0,1.2653026248663815,"[3.04403756e-001 5.24862458e-002 6.11438061e-075 1.16028610e-042
 1.19845734e-001 8.71162096e-002 9.78770477e-002 2.01558646e-029
 8.03466800e-214 4.07433135e-201 4.76642814e-038 3.38271007e-001]"
O1,-15.3,11758.0,1.258046887670251,"[3.04763045e-001 5.36513081e-002 1.10576104e-075 1.49121859e-045
 1.16778310e-001 9.25710544e-002 9.36137005e-002 9.26867030e-029
 1.43560377e-211 1.85532822e-204 2.74179777e-051 3.38622583e-001]"
O1,-15.3,12604.0,1.2504692461484295,"[3.05136596e-001 5.49036291e-002 2.36800632e-076 1.97417602e-048
 1.13485589e-001 9.84194671e-002 8.90295562e-002 4.50456634e-028
 2.03068298e-208 3.13901214e-207 2.43836896e-064 3.39025162e-001]"
O1,-15.3,13510.0,1.1272163704689455,"[3.30642632e-01 6.01552041e-02 2.53425688e-05 7.01133980e-56
 1.26897404e-01 1.27986409e-01 1.79170891e-02 6.77191147e-13
 1.20059589e-68 2.12695946e-72 1.15197188e-48 3.36375919e-01]"
O1,-15.3,14481.0,1.1237019735050897,"[3.30037736e-01 6.14879485e-02 6.42676970e-79 4.65267141e-58
 1.22325925e-01 1.33682053e-01 1.50394529e-02 5.46536910e-13
 4.64231374e-69 5.89200409e-73 4.41072938e-49 3.37426885e-01]"
O1,-15.3,15522.0,1.1200282150491632,"[3.29424157e-01 6.29061046e-02 2.69363593e-79 1.15452053e-60
 1.17418728e-01 1.39874509e-01 1.18291011e-02 4.90475968e-13
 3.06189084e-69 2.59246405e-73 2.23532971e-49 3.38547401e-01]"
O1,-15.3,16638.0,1.1161960570754375,"[3.28797227e-01 6.44130537e-02 1.38453548e-79 3.22988022e-63
 1.12285572e-01 1.46275774e-01 8.52466097e-03 3.90308799e-13
 1.85781397e-69 1.52239384e-73 1.12361073e-49 3.39703713e-01]"
O1,-15.3,17834.0,1.112207559619951,"[3.28118642e-01 6.60439468e-02 9.32258158e-80 1.08411236e-65
 1.06999787e-01 1.52623493e-01 5.35204307e-03 2.57040714e-13
 1.02321137e-69 6.18538625e-74 5.73057649e-50 3.40862088e-01]"
O1,-15.3,19116.0,1.1080629664255481,"[3.27428745e-01 6.77495829e-02 4.83007782e-25 3.56471426e-68
 1.01689350e-01 1.58474357e-01 2.69146686e-03 1.25641026e-13
 4.57337062e-70 2.28547424e-74 2.81153879e-50 3.41966498e-01]"
O1,-15.3,20491.0,1.1037602156653452,"[3.26665390e-01 6.95773604e-02 8.10659043e-80 1.89326235e-70
 9.65334872e-02 1.63225387e-01 1.05547815e-03 4.04901091e-14
 1.39176908e-70 7.04454675e-75 1.28419906e-50 3.42942897e-01]"
O1,-15.3,21964.0,1.0993044289579177,"[3.25880634e-01 7.14838547e-02 1.04640323e-79 1.02341244e-72
 9.14820001e-02 1.67035232e-01 3.06679203e-04 8.55913385e-15
 3.25343997e-71 1.84248735e-75 1.49665494e-50 3.43811600e-01]"
O1,-15.3,23543.0,1.0946934328252373,"[3.25017647e-01 7.35468696e-02 1.90726883e-79 7.79576183e-75
 8.63875821e-02 1.70349006e-01 6.99810600e-05 1.27625498e-15
 5.69188412e-72 4.62063081e-76 5.73364114e-51 3.44628915e-01]"
O1,-15.3,25235.0,1.0903193276549767,"[3.24070924e-01 7.57108886e-02 4.59227125e-79 8.90368916e-77
 8.09006404e-02 1.73870741e-01 1.89101387e-05 2.72142988e-16
 1.48014032e-72 8.45056922e-77 7.17821404e-52 3.45427896e-01]"
O1,-15.3,27050.0,1.085360123858573,"[3.23159268e-01 7.80452826e-02 1.52822276e-78 1.44494377e-78
 7.54050213e-02 1.77127786e-01 3.00867037e-06 2.35411809e-17
 1.77264902e-73 1.97418634e-77 3.10255622e-52 3.46259634e-01]"
O1,-15.3,28994.0,1.0802592304572143,"[3.22229326e-01 8.05207281e-02 6.60114654e-78 4.77986958e-09
 6.96421508e-02 1.80497755e-01 3.64200211e-07 1.37445192e-18
 1.61467112e-74 4.11320517e-78 1.29212410e-52 3.47109671e-01]"
O1,-15.3,31079.0,1.0750124187542407,"[3.21233665e-01 8.31976386e-02 4.58401502e-77 1.65400910e-81
 6.35844352e-02 1.84004356e-01 5.47836216e-08 1.08731233e-19
 2.04042184e-75 1.09448923e-78 6.21474770e-53 3.47979850e-01]"
O1,-15.3,33313.0,1.0696661778732353,"[4.06068731e-01 1.67049293e-06 1.02582798e-14 2.20857009e-11
 5.84991416e-02 1.84452220e-01 2.40508073e-03 7.32197401e-06
 1.11920617e-15 1.06323052e-15 9.99434818e-11 3.48565834e-01]"
O1,-15.3,35708.0,1.064106038837841,"[3.19051457e-01 8.91917705e-02 7.17718201e-75 2.40123198e-83
 5.05293561e-02 1.91451807e-01 7.51907279e-10 3.41607915e-22
 2.83475144e-77 9.24681194e-80 1.80067769e-53 3.49775608e-01]"
O1,-15.3,38275.0,1.0584517178134194,"[3.17830472e-01 9.25691876e-02 1.74993430e-73 8.65166309e-84
 4.34935853e-02 1.95407389e-01 8.36617252e-11 1.79816490e-23
 4.06864495e-78 3.69156443e-80 1.19261633e-53 3.50699367e-01]"
O1,-15.3,41027.0,1.0526675606691032,"[3.16571453e-01 9.61704470e-02 6.20714483e-72 6.22467586e-84
 3.60914465e-02 1.99527720e-01 9.19149804e-12 9.27923363e-25
 6.52903143e-79 1.72136696e-80 7.26423303e-54 3.51638933e-01]"
O1,-15.3,43976.0,1.0467604247121283,"[3.15179791e-01 1.00104241e-01 3.75614080e-70 1.12073001e-12
 2.83046836e-02 2.03818713e-01 9.71305068e-13 4.54870955e-26
 1.28972463e-79 1.07762258e-80 7.15574784e-54 3.52592572e-01]"
O1,-15.3,47138.0,1.0407312710423102,"[3.13667168e-01 1.04376756e-01 3.70990417e-68 4.67688302e-83
 2.01053543e-02 2.08291296e-01 1.30900246e-13 3.27262998e-27
 4.90376643e-80 1.20491215e-80 1.01296860e-53 3.53559426e-01]"
O1,-15.3,50526.0,0.9879736550041465,"[1.05162848e-09 2.30928791e-16 4.27556282e-01 1.79320845e-15
 1.31176251e-07 1.96293381e-01 8.04000970e-03 1.99113073e-05
 4.76282776e-15 5.45242988e-15 3.13936476e-10 3.68090283e-01]"
O1,-15.3,54159.0,1.028100802317519,"[1.56397518e-15 4.23203319e-01 3.59814124e-12 5.59991209e-16
 6.46024398e-03 2.13610260e-01 8.10568016e-04 1.80734390e-06
 2.16141254e-15 4.69238266e-15 3.16969646e-10 3.55913801e-01]"
O1,-15.3,58052.0,0.9771113163655232,"[1.77352740e-09 1.68706386e-13 4.29607387e-01 1.92826016e-15
 9.60934926e-09 1.85379032e-01 1.43473026e-02 3.48399085e-05
 5.37868716e-15 5.42275077e-15 3.05909533e-10 3.70631427e-01]"
O1,-15.3,62226.0,1.015191297894181,"[7.91908506e-09 4.26452949e-01 8.42573951e-11 5.60226933e-15
 7.50837828e-04 2.11728493e-01 1.73615341e-03 6.09924724e-06
 4.31650444e-14 9.32446753e-14 2.27949197e-09 3.59325456e-01]"
O1,-15.3,66699.0,1.008467357621838,"[8.83105874e-15 4.27549886e-01 1.85497033e-10 6.53544023e-15
 1.98030007e-04 2.08347678e-01 2.56605580e-03 1.02826255e-05
 9.70897208e-14 1.95223819e-13 3.66032669e-09 3.61328064e-01]"
O1,-15.3,71494.0,1.001770952129143,"[4.28597238e-01 2.06794857e-13 1.40431744e-10 1.84371513e-15
 3.45628843e-05 2.04565439e-01 3.42217092e-03 1.25196986e-05
 6.34352075e-14 1.15607599e-13 2.54630676e-09 3.63368066e-01]"
O1,-15.3,76634.0,0.9946781359173171,"[4.29709956e-01 3.54922693e-16 5.20770408e-11 1.50999789e-16
 3.52520669e-06 2.00238096e-01 4.50457977e-03 1.28999048e-05
 1.68454254e-14 2.64022036e-14 9.35140870e-10 3.65530942e-01]"
O1,-15.3,82143.0,0.947041595288938,"[4.07035569e-13 1.89232813e-09 4.37405988e-01 5.49562182e-11
 2.45902270e-08 1.43440565e-01 4.28804254e-02 4.17796583e-04
 2.04497131e-11 2.62039625e-11 8.69027661e-08 3.75855112e-01]"
O1,-15.3,88049.0,0.9797706386797775,"[2.49571993e-16 4.32385887e-01 7.45461599e-12 7.68209732e-19
 1.70616675e-08 1.88696598e-01 9.19715549e-03 1.52714280e-05
 9.51975818e-16 1.06472004e-15 1.05958556e-10 3.69705072e-01]"
O1,-15.3,94379.0,0.9723146354844436,"[2.93860700e-01 1.39616876e-01 5.87012724e-54 5.38100589e-90
 7.91336069e-43 1.87198013e-01 6.64694713e-03 1.76595244e-14
 5.80365575e-66 7.86085782e-69 2.54803299e-46 3.72677464e-01]"
O1,-15.3,101164.0,0.9645591017703353,"[2.91135211e-01 1.44426145e-01 1.77623392e-51 1.17818813e-87
 1.39371500e-44 1.75425632e-01 1.51884593e-02 4.54960801e-14
 1.65629164e-64 3.96984093e-67 3.95976414e-45 3.73824552e-01]"
O1,-15.3,108437.0,0.9566659440274609,"[2.88110630e-01 1.49746339e-01 1.21247220e-48 2.11958311e-84
 1.71548656e-45 1.62789755e-01 2.44114337e-02 9.09448277e-14
 8.88931549e-63 4.52897738e-65 1.09665035e-43 3.74941843e-01]"
O1,-15.3,116232.0,0.9486429424121512,"[2.84781785e-01 1.55578086e-01 1.74925380e-45 2.75376085e-80
 1.30633968e-45 1.49506983e-01 3.40551710e-02 1.97073042e-13
 1.28989988e-60 1.47624653e-62 6.12563186e-42 3.76077975e-01]"
O1,-15.3,124588.0,0.9404958953392705,"[2.81203135e-01 1.61884871e-01 3.62805363e-72 2.21503294e-75
 5.93561744e-45 1.35547750e-01 4.41292866e-02 5.21638361e-13
 5.75255620e-58 1.47974241e-59 7.14488404e-40 3.77234958e-01]"
O1,-15.3,133545.0,0.9322328412982633,"[2.77281319e-01 1.68780281e-01 2.93305302e-38 1.35483373e-69
 9.95241170e-19 1.20867358e-01 5.46593038e-02 1.88055456e-12
 1.13024887e-54 6.47779123e-56 2.18637219e-37 3.78411738e-01]"
O1,-15.3,143146.0,0.9238621386933479,"[2.72974983e-01 1.76327696e-01 4.05168736e-34 7.43090356e-63
 6.03802305e-41 1.05415885e-01 6.56743655e-02 1.07133038e-11
 1.50603969e-50 1.76548607e-51 2.16497778e-34 3.79607070e-01]"
O1,-15.3,153437.0,0.9153927448678776,"[2.68286691e-01 1.84548397e-01 7.21230636e-40 3.45451917e-55
 1.75117839e-37 8.91386549e-02 7.72066861e-02 9.78675632e-11
 1.49974362e-45 3.40283920e-46 7.61643098e-31 3.80819571e-01]"
O1,-15.3,164468.0,0.9067429472213959,"[6.06757202e-23 4.56562792e-01 1.23489528e-18 5.99105069e-21
 2.03687765e-15 7.30562201e-02 8.80950320e-02 3.76391396e-05
 3.73265285e-18 3.26720163e-18 2.40545036e-12 3.82248317e-01]"
O1,-15.3,176291.0,0.898194972705609,"[2.57967762e-01 2.02895655e-01 8.99741046e-20 2.15917101e-37
 1.18687869e-27 5.39917039e-02 1.01834938e-01 4.73761201e-08
 1.62640138e-32 9.47962195e-33 6.49222477e-22 3.83309894e-01]"
O1,-15.3,188965.0,0.8894861743693057,"[2.54493465e-01 2.10800128e-01 6.61291681e-16 3.21506024e-30
 2.03372150e-23 3.59337513e-02 1.14055879e-01 8.28302117e-07
 7.54901224e-27 5.29790353e-27 4.02069710e-18 3.84715948e-01]"
O1,-15.3,202550.0,0.8807167331986647,"[2.54436665e-01 2.15335561e-01 2.46136464e-14 1.87756954e-27
 1.52460939e-20 1.93716152e-02 1.24386918e-01 2.82238934e-06
 8.79578851e-25 6.03768786e-25 8.99393926e-17 3.86466418e-01]"
O1,-15.3,217112.0,0.8718842094616459,"[2.56276995e-01 2.17652103e-01 3.76829494e-14 1.98609884e-27
 2.65917895e-23 6.90927890e-03 1.30286323e-01 3.60298707e-06
 5.34901171e-25 3.02757212e-25 5.50339699e-17 3.88871697e-01]"
O1,-15.3,232720.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,249451.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,267384.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,286607.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,307211.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,329297.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,352971.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,378346.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,405546.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,434701.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,465953.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,499451.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,535357.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,573844.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,615099.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,659319.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,706718.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,757525.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,811984.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,870359.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,932930.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O1,-15.3,1000000.0,inf,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. nan]
O2,-13.9,0.0,0.0,"[0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333 0.08333333]"
O2,-13.9,1.0,0.19837610332259484,"[5.28434530e-001 3.12103105e-004 8.17076705e-223 2.32486637e-166
 8.09048732e-053 2.63673594e-019 3.60609011e-011 7.76558848e-008
 3.24962875e-003 4.29976147e-002 1.29829652e-001 2.95176393e-001]"
O2,-13.9,2.0,0.4683778923849197,"[5.29448632e-001 2.58173267e-005 5.97130373e-314 2.31984826e-257
 4.26310837e-089 1.27320048e-032 1.56574128e-018 9.96489577e-013
 1.31241547e-004 1.26582236e-002 8.86246279e-002 3.69111458e-001]"
O2,-13.9,3.0,0.6583300277685921,"[5.24045220e-001 6.22838347e-005 8.49844058e-231 1.89882705e-214
 7.88572664e-092 2.31429328e-035 2.87428203e-020 6.30550436e-014
 5.36607268e-005 9.22578736e-003 8.06383083e-002 3.85974740e-001]"
O2,-13.9,4.0,0.7772092982185963,"[5.18437689e-01 2.81465662e-04 8.68354081e-52 1.51372961e-81
 6.86402189e-76 2.73845501e-33 1.40911125e-19 1.37599407e-13
 6.14023151e-05 9.32853368e-03 8.41543333e-02 3.87736576e-01]"
O2,-13.9,5.0,0.8577109767844361,"[4.65911294e-01 1.65076241e-04 7.92734449e-02 3.56120260e-22
 1.19961267e-73 1.82280656e-35 3.40602907e-21 8.32103341e-15
 2.28125115e-05 6.18201085e-03 6.58043430e-02 3.82641018e-01]"
O2,-13.9,6.0,0.9259624027423519,"[4.31319791e-01 1.41674588e-04 1.12811568e-01 3.72031962e-02
 5.40320331e-78 1.88320861e-39 8.74701426e-24 1.27590126e-16
 5.88093386e-06 3.18126110e-03 5.07588334e-02 3.64577794e-01]"
O2,-13.9,7.0,0.9857082500410437,"[4.12691898e-01 2.53137850e-04 1.14369083e-01 8.63026170e-02
 6.92151567e-84 1.73704040e-43 2.59765338e-26 2.13061389e-18
 1.54052858e-06 1.75439497e-03 3.75572590e-02 3.47070070e-01]"
O2,-13.9,8.0,1.0384826438369876,"[3.98165306e-01 4.24374725e-04 1.14040253e-01 1.21193867e-01
 4.82102656e-87 2.19907846e-46 3.20527715e-28 9.43329751e-20
 5.52862231e-07 1.07151480e-03 3.03505042e-02 3.34753627e-01]"
O2,-13.9,9.0,1.0852952227608017,"[3.86095047e-01 6.71643904e-04 1.13112023e-01 1.46943916e-01
 3.93096092e-87 5.14668610e-48 1.98194988e-29 1.17369860e-20
 2.69018901e-07 7.93695669e-04 2.53399317e-02 3.27043474e-01]"
O2,-13.9,10.0,1.1269548435305217,"[3.75768927e-01 9.26014459e-04 1.12024868e-01 1.66568625e-01
 1.14115071e-85 7.15378138e-49 2.15083611e-30 2.13950304e-21
 1.41854065e-07 5.94465280e-04 2.25164665e-02 3.21600492e-01]"
O2,-13.9,11.0,1.1640248001093891,"[3.66824966e-01 1.19748193e-03 1.10696740e-01 1.82111361e-01
 3.23450555e-82 3.20120102e-49 5.84990997e-31 6.84154558e-22
 9.12842079e-08 4.89619297e-04 2.05017917e-02 3.18177949e-01]"
O2,-13.9,12.0,1.1970711333055835,"[3.58890289e-01 1.52297715e-03 1.09429658e-01 1.94541510e-01
 7.06124282e-77 6.49473503e-49 3.55500803e-31 3.79254638e-22
 6.78000810e-08 4.15407186e-04 1.91707524e-02 3.16029339e-01]"
O2,-13.9,13.0,1.2268874698770094,"[3.51862439e-01 1.78063683e-03 1.08430164e-01 2.04573391e-01
 1.64899920e-69 9.68469749e-48 5.94728909e-31 3.87156048e-22
 5.73495817e-08 3.82037675e-04 1.79563441e-02 3.15014930e-01]"
O2,-13.9,14.0,1.253453248509121,"[3.45760478e-01 1.90098108e-03 1.07426134e-01 2.12873531e-01
 7.53010147e-61 8.49194205e-47 5.92882679e-31 2.70561084e-22
 4.36202785e-08 3.38682707e-04 1.76606748e-02 3.14039476e-01]"
O2,-13.9,15.0,1.2772587790638321,"[3.40289149e-01 2.04709893e-03 1.06504705e-01 2.19791184e-01
 1.03483285e-50 5.23466085e-45 1.61728869e-30 3.54563948e-22
 4.01502730e-08 3.20132626e-04 1.73187159e-02 3.13728974e-01]"
O2,-13.9,16.0,1.2985753915822105,"[3.35359817e-01 2.22813861e-03 1.05647631e-01 2.25611657e-01
 8.38368279e-39 1.64804541e-42 1.58383846e-29 8.16776294e-22
 4.25413934e-08 3.18687208e-04 1.69310149e-02 3.13903012e-01]"
O2,-13.9,17.0,1.3176672177698716,"[3.31058108e-01 2.28960276e-03 1.04835106e-01 2.30563624e-01
 9.08219651e-26 6.49239374e-40 9.23513066e-29 1.57348832e-21
 4.17632881e-08 3.12145136e-04 1.69479722e-02 3.13993401e-01]"
O2,-13.9,18.0,1.3347382130729823,"[3.27179649e-01 2.38083079e-03 1.04043392e-01 2.34811890e-01
 2.92955383e-11 9.49202354e-37 1.04343288e-27 4.60851729e-21
 4.51819867e-08 3.10469413e-04 1.69409346e-02 3.14332788e-01]"
O2,-13.9,20.0,1.3645133243297585,"[3.18307819e-01 3.76242579e-03 1.05787075e-01 2.32199624e-01
 2.70665243e-02 5.73951093e-36 3.92513818e-28 1.25064885e-21
 2.13910882e-08 2.12471549e-04 1.36901467e-02 2.98973893e-01]"
O2,-13.9,21.0,1.3782412523126257,"[3.13546069e-01 4.98785047e-03 1.06818425e-01 2.29501400e-01
 4.33533038e-02 6.02007599e-37 6.52998647e-29 3.06164098e-22
 1.27550264e-08 1.62609404e-04 1.19288074e-02 2.89701523e-01]"
O2,-13.9,22.0,1.3912278185235152,"[3.09061282e-01 6.21070971e-03 1.07493639e-01 2.27491155e-01
 5.66885222e-02 9.80337480e-38 1.23339752e-29 7.99407879e-23
 7.52662870e-09 1.29175224e-04 1.06977188e-02 2.82227791e-01]"
O2,-13.9,23.0,1.4035219335783897,"[3.04696224e-01 7.54588203e-03 1.07821695e-01 2.25851696e-01
 6.84752553e-02 1.85852190e-38 2.62131006e-30 3.08369096e-23
 4.64255670e-09 1.02247753e-04 9.65573411e-03 2.75851262e-01]"
O2,-13.9,24.0,1.4151957566689117,"[3.00210187e-01 9.21122890e-03 1.07894841e-01 2.24452957e-01
 7.90049484e-02 7.74791813e-39 1.03996917e-30 1.40446231e-23
 3.27320762e-09 8.63553311e-05 8.73826504e-03 2.70401214e-01]"
O2,-13.9,26.0,1.4368554614289262,"[2.94720733e-01 9.59016435e-03 1.07498619e-01 2.22188452e-01
 9.69517390e-02 4.79912464e-43 2.92027735e-34 2.33427319e-26
 3.01694085e-10 2.94583144e-05 5.44442841e-03 2.63576406e-01]"
O2,-13.9,28.0,1.4568314304903776,"[2.90122689e-01 9.49445752e-03 1.06689226e-01 2.20505094e-01
 1.11730785e-01 1.20413189e-47 3.80605362e-38 2.06958691e-29
 2.14893679e-11 8.95444792e-06 3.25714418e-03 2.58191650e-01]"
O2,-13.9,30.0,1.4751411247506223,"[2.85998014e-01 9.44880904e-03 1.05489345e-01 2.19060943e-01
 1.24191551e-01 6.02128582e-52 7.48711941e-42 2.40773086e-32
 1.62929999e-12 2.78069326e-06 1.94677029e-03 2.53861787e-01]"
O2,-13.9,32.0,1.4920021447021747,"[2.82239260e-01 9.44232572e-03 1.03987865e-01 2.17860096e-01
 1.34811706e-01 5.86091188e-56 2.16136878e-45 3.48637154e-35
 1.29796356e-13 8.71066357e-07 1.17554012e-03 2.50482336e-01]"
O2,-13.9,34.0,1.5076652615961883,"[2.78835273e-01 9.41468212e-03 1.02336013e-01 2.16800056e-01
 1.43986594e-01 1.58456248e-59 1.23229707e-48 7.86741997e-38
 1.17339232e-14 2.92914182e-07 7.28557680e-04 2.47898532e-01]"
O2,-13.9,37.0,1.5291078593306184,"[2.74234510e-01 9.43276513e-03 9.95952972e-02 2.15404260e-01
 1.55668039e-01 3.80636452e-64 5.11668346e-53 1.81074207e-41
 3.75607659e-16 6.11268911e-08 3.72579596e-04 2.45292488e-01]"
O2,-13.9,40.0,1.5485414059737206,"[2.70212202e-01 9.42417023e-03 9.67856564e-02 2.14103116e-01
 1.65417556e-01 5.18521356e-67 1.60328170e-56 1.54188309e-44
 1.76915137e-17 1.46904488e-08 1.97160902e-04 2.43860124e-01]"
O2,-13.9,42.0,1.5604348502882734,"[2.67742946e-01 9.47102767e-03 9.48524960e-02 2.13304977e-01
 1.71087388e-01 1.46074849e-68 1.79946950e-58 2.62714556e-46
 2.68169414e-18 6.11202791e-09 1.34940155e-04 2.43406218e-01]"
O2,-13.9,46.0,1.5817902859990247,"[2.63366363e-01 9.58998831e-03 9.07274165e-02 2.11937157e-01
 1.80885771e-01 2.96603062e-70 1.99139284e-61 2.87601645e-49
 8.50380320e-20 1.16486833e-09 6.52838807e-05 2.43428019e-01]"
O2,-13.9,49.0,1.5962547121993482,"[2.60500683e-01 9.67159825e-03 8.77068548e-02 2.11006898e-01
 1.87092109e-01 5.36473359e-70 1.39815534e-62 9.18973880e-51
 1.01264037e-20 4.16573492e-10 4.10442529e-05 2.43980812e-01]"
O2,-13.9,52.0,1.6094282932145552,"[2.57881965e-01 9.82790161e-03 8.47166299e-02 2.10117766e-01
 1.92569836e-01 8.51351309e-69 3.77756996e-63 6.77022321e-52
 2.05960121e-21 1.52211608e-10 2.61546451e-05 2.44859747e-01]"
O2,-13.9,56.0,1.6249988260614683,"[2.54944772e-01 9.95252219e-03 8.06939000e-02 2.09064622e-01
 1.98916413e-01 8.39260124e-65 3.75314226e-62 3.53505699e-52
 3.53276394e-22 5.65919535e-11 1.69430302e-05 2.46410828e-01]"
O2,-13.9,60.0,1.6387982990198129,"[2.52447526e-01 1.01115554e-02 7.66453735e-02 2.08159538e-01
 2.04424497e-01 5.73476750e-58 6.22907694e-60 1.14441445e-51
 8.59545679e-23 2.40247159e-11 1.10690617e-05 2.48200440e-01]"
O2,-13.9,64.0,1.6509620299822407,"[2.50515257e-01 1.00921738e-02 7.27010883e-02 2.07361378e-01
 2.09186846e-01 3.79701967e-49 1.72828449e-55 1.71507026e-49
 7.46299675e-23 1.71691473e-11 9.38490649e-06 2.50133872e-01]"
