operator,binding_energy,repressor,inducer_uM,m1p0,m2p0,m3p0,m0p1,m0p2,m0p3,m1p1,m2p1,m1p2
O1,-15.3,675.0,5000.0,8.833123460817479,173.2600142976517,4346.765608252358,8833.12346081751,86243026.51290207,914533574067.3184,86234.19338944127,1737992.539142751,914361096.8474171
O1,-15.3,789.0,0.0,0.019640300235382345,0.1198361753641923,1.2939851684717814,19.640300235382355,6316.389812024083,3840411.1706691934,6.296749511788699,40.61419199620854,3827.798031345378
O1,-15.3,789.0,0.1,0.019728881178214405,0.12038314056139447,1.2999563827935758,19.728881178214415,6346.875009495221,3859690.705367227,6.327146128317003,40.812394425802516,3847.016684229414
O1,-15.3,789.0,1.0,0.021195458664538643,0.12944732424244715,1.3989945073793313,21.19545866453865,6854.204938376047,4181516.160590033,6.833009479711503,44.11371991165258,4167.828946171942
O1,-15.3,789.0,5.0,0.04126668630656797,0.2550905796143107,2.7879173425976598,41.26668630656795,14291.299225562983,9097401.883240564,14.250032539256415,93.09025071889218,9068.860551475742
O1,-15.3,789.0,7.5,0.06386794927171337,0.4001004837729815,4.4268592576750745,63.867949271713364,23767.427190623046,15835952.44378509,23.703559241351353,156.8866873818939,15788.481457353124
O1,-15.3,789.0,10.0,0.09319183591665714,0.5937503375643429,6.672021819575616,93.19183591665715,37800.432399372316,26637326.62334013,37.707240563455684,253.76378636574296,26561.818950377306
O1,-15.3,789.0,25.0,0.37208556317938596,2.7307571449931025,34.78470408291571,372.085563179386,269171.54851243354,286572716.4895582,268.7994629492543,2082.399703624604,286034.7454780965
O1,-15.3,789.0,50.0,1.0233663839582552,9.524975781898167,147.33226225165586,1023.3663839582542,1494786.5680197454,2821932612.3402967,1493.7632016357868,14672.565450434546,2818944.06257064
O1,-15.3,789.0,75.0,1.703093807208512,18.760128313149544,329.00624208091864,1703.093807208515,3785472.395752538,10330410261.116606,3783.7693019453286,43922.213178458274,10322841.019418906
O1,-15.3,789.0,100.0,2.3250468246759515,28.68878782070339,544.5370310758981,2325.0468246759556,6773552.927444676,23596850057.05324,6771.2278806200065,87864.51363358428,23583305.276245195
O1,-15.3,789.0,250.0,4.667734598978324,74.51160764398034,1665.5591013915446,4667.734598978345,25473119.60001211,158042284615.8614,25468.451865413146,423565.5978212054,157991343.04439577
O1,-15.3,789.0,500.0,6.175011381089488,108.48660141554925,2563.042166937131,6175.011381089507,43515007.62961784,341936014737.8944,43508.83261823686,791912.7721165881,341848990.89764696
O1,-15.3,789.0,1000.0,7.165534817723371,132.03473328205874,3202.999645277533,7165.534817723415,57840433.73742084,515113508287.19104,57833.268202603256,1100371.8633910064,514997834.58525103
O1,-15.3,789.0,5000.0,8.099342418197839,154.90837707730944,3834.528176097721,8099.342418197836,73092405.62663278,721182530766.5586,73084.30628421485,1439236.7024301132,721036354.0546497
O1,-15.3,921.0,0.0,0.016827889721630757,0.10250043443196594,1.105032949476515,16.82788972163076,5357.819846301047,3237637.613627144,5.3409919565794155,34.392076023954345,3226.9388018242644
O1,-15.3,921.0,0.1,0.016903797500645447,0.10296756210546582,1.1101167492874975,16.903797500645435,5383.454556173066,3253669.600409264,5.36655075867242,34.558214355044825,3242.9195950944195
O1,-15.3,921.0,1.0,0.018160568297951464,0.11070778607667553,1.194416532642655,18.16056829795146,5809.790831766026,3521011.6732850056,5.791630263468072,37.323381614401384,3509.4102521897707
O1,-15.3,921.0,5.0,0.03536321916230448,0.2178282094459871,2.3729099054318135,35.3632191623045,12008.308937274942,7550653.024016702,11.97294571811263,77.94514583337758,7526.671769361309
O1,-15.3,921.0,7.5,0.054740533558460744,0.3410913293413279,3.755407658005838,54.740533558460726,19800.103724661138,12955223.440936632,19.745363191102676,130.00305804069026,12915.67797402087
O1,-15.3,921.0,10.0,0.07989135153952587,0.5051501319878694,5.637033893877742,79.89135153952576,31192.227104551395,21438071.583145525,31.11233575301188,207.81512401964744,21375.767020287974
O1,-15.3,921.0,25.0,0.3196519465654841,2.2898076967680177,28.563286973561333,319.65194656548414,212172.410840253,211635072.1613449,211.85275889368756,1601.9857252310508,211211.04699161116
O1,-15.3,921.0,50.0,0.8834955902120162,7.8766510031889565,117.80102513895075,883.495590212016,1151111.0607530007,1971372055.7810082,1150.227565162789,10823.655853845945,1969070.7171550926
O1,-15.3,921.0,75.0,1.4779346058753562,15.493420840957274,262.1378779903035,1477.9346058753551,2913184.2990954323,7143881749.37179,2911.7063644895543,32185.68725857878,7138056.858708202
O1,-15.3,921.0,100.0,2.0272685473731005,23.78040924869058,435.9691607671792,2027.268547373102,5237354.38919085,16361928604.735466,5235.3271206434765,64650.64842404645,16351455.923225643
O1,-15.3,921.0,250.0,4.1442435753075335,63.389907696998726,1381.1247351329357,4144.24357530755,20292732.219234265,113895448417.59622,20288.58797565898,323991.988655059,113854867.0974013
O1,-15.3,921.0,500.0,5.547661184512482,94.03571074239676,2176.8815753015188,5547.661184512525,35447994.02121273,254462499227.14264,35442.44636002821,623803.8279993497,254391608.78676128
O1,-15.3,921.0,1000.0,6.48824671783557,115.84361068498752,2761.6897555290116,6488.246717835607,47836397.37016364,391900107564.58813,47829.909123445905,883764.2059794231,391804441.25809443
O1,-15.3,921.0,5000.0,7.388643015084464,137.44563104319838,3351.6064600085497,7388.6430150845035,61331766.81475353,560431290623.939,61324.37817173882,1177105.3922599887,560308634.4789526
O1,-15.3,1075.0,0.0,0.014419020896122502,0.08769871296783051,0.9441659584140794,14.419020896122522,4551.164261317022,2735661.119272514,4.536745240420898,29.171505012913254,2726.5732097707755
O1,-15.3,1075.0,0.1,0.014484070940079976,0.08809785934204702,0.9484982801987356,14.484070940079981,4572.773268821681,2749044.3980100653,4.558289197881599,29.311168329955397,2739.9133355433632
O1,-15.3,1075.0,1.0,0.015561085916501037,0.0947109720283938,1.0203224335257584,15.56108591650105,4931.953111415997,2972015.2227618154,4.916392025499492,31.63413644470456,2962.166877624898
O1,-15.3,1075.0,5.0,0.030305289549789918,0.18610632172238303,2.021646604984491,30.305289549789894,10115.637684796433,6293032.922918638,10.085332395246642,65.46177970566603,6272.831952838595
O1,-15.3,1075.0,7.5,0.046917942799966465,0.2910000436493585,3.190268010600501,46.91794279996644,16551.338103863844,10659256.450144738,16.504420161063877,108.17297989305935,10626.200691879802
O1,-15.3,1075.0,10.0,0.06848758693308088,0.4301967668015645,4.771649014205198,68.48758693308088,25847.903934663555,17378790.104160685,25.77941634773049,171.0786078846669,17327.162783878295
O1,-15.3,1075.0,25.0,0.27451966898148944,1.924381740268951,23.555286075697794,274.51966898148964,168110.28559349448,157938645.50568023,167.83576592451305,1241.9949230259783,157602.69945416218
O1,-15.3,1075.0,50.0,0.7619910388711543,6.524044294378477,94.47523968042387,761.9910388711536,888183.8026024272,1385292071.5922997,887.4218115635568,8020.139869585129,1383516.465978134
O1,-15.3,1075.0,75.0,1.280439246020509,12.791529299688605,208.82566438555853,1280.4392460205104,2240456.557328289,4946931502.08925,2239.1761180822696,23597.396365960216,4942451.869413836
O1,-15.3,1075.0,100.0,1.7637320835591281,19.67176822045161,348.07883854830345,1763.7320835591258,4039502.7103619105,11323383429.92896,4037.7389782783544,47449.7713154944,11315306.188240314
O1,-15.3,1075.0,250.0,3.6647388353379697,53.58766519384318,1135.7177403974626,3664.7388353379856,16048356.17011971,81246213162.03357,16044.691431284398,245418.94526418857,81214120.11443217
O1,-15.3,1075.0,500.0,4.9597897806429385,80.88489254595001,1830.9579215055803,4959.789780642952,28608780.261371754,186827206107.33932,28603.820471591163,485438.41886711423,186769993.5066064
O1,-15.3,1075.0,1000.0,5.843826793815616,100.80812932996767,2357.1441392952174,5843.826793815652,39158142.242931366,293716030950.25934,39152.29841613764,700531.7248533864,293637720.50960046
O1,-15.3,1075.0,5000.0,6.702492610110017,120.92511933952602,2899.6125538501337,6702.492610110084,50903733.23480607,428591194800.9391,50897.030742196104,949623.1303455215,428489394.0369621
O1,-15.3,1256.0,0.0,0.012342466528690364,0.07497349398140739,0.8062117070634941,12.342466528690368,3866.434983760288,2313430.9777748035,3.854092517231599,24.75138744472333,2305.7104502738107
O1,-15.3,1256.0,0.1,0.012398154494877191,0.07531433476250055,0.8099025913404803,12.398154494877208,3884.6690865293876,2324628.033428507,3.8722709320345077,24.868956375184027,2316.8710934099417
O1,-15.3,1256.0,1.0,0.013320172191390313,0.08096093248335352,0.8710817342627009,13.32017219139032,4187.598767939493,2511024.69733861,4.174278595748103,26.823274145101053,2502.662819974922
O1,-15.3,1256.0,5.0,0.025943992627071897,0.1589046673075105,1.7219492912090784,25.943992627071907,8530.57712899553,5257792.763712371,8.50463313636845,55.060064959109056,5240.757553447003
O1,-15.3,1256.0,7.5,0.04017093278550936,0.24815493643463904,2.710477883046829,40.17093278550933,13861.531732032507,8803808.781264585,13.821360799246996,90.2321199979632,8776.12588873331
O1,-15.3,1256.0,10.0,0.05864833623559034,0.36628142368698025,4.041293294025065,58.64833623559038,21475.38078229444,14161624.088352012,21.416732446058848,141.32580438721615,14118.73197512365
O1,-15.3,1256.0,25.0,0.23544793873799605,1.61880220338644,19.4793650640877,235.44793873799597,133704.32823068838,118887335.71646772,133.46888029195034,968.765727400757,118620.16250794509
O1,-15.3,1256.0,50.0,0.6559620271746209,5.407171327932886,75.92881768562108,655.9620271746218,685876.4667683532,977901289.9637372,685.220504741178,5962.3708362407015,976530.1929922272
O1,-15.3,1256.0,75.0,1.1066337715086942,10.550440812130415,166.2433407164872,1106.6337715086975,1720169.3915227687,3426278522.269899,1719.0627577512573,17294.220759110005,3422839.290120623
O1,-15.3,1256.0,100.0,1.5299718063168153,16.231328454596813,277.0276899895265,1529.9718063168114,3104828.965221526,7812913862.112368,3103.2989934152165,34710.51314571376,7806705.734153736
O1,-15.3,1256.0,250.0,3.226032217262265,44.991253057725686,925.5422879885598,3226.0322172622773,12589180.77170676,57311673372.65392,12585.954739489516,183940.96502759407,57286498.23714274
O1,-15.3,1256.0,500.0,4.410481366539105,68.99523364261438,1523.762906187251,4410.481366539107,22856480.474828273,135188520053.15991,22852.06999346181,372822.24541644345,135142811.50269175
O1,-15.3,1256.0,1000.0,5.232959553057256,86.94487127014193,1989.6378787294868,5232.9595530572815,31699512.55270859,216600904805.43756,31694.27959315551,547431.6710384667,216537511.01329166
O1,-15.3,1256.0,5000.0,6.042924482475784,105.41139821521983,2480.397084099989,6042.924482475801,41751120.93680368,322146126097.75757,41745.07801232133,754760.5518735022,322062629.8988089
O1,-15.3,1467.0,0.0,0.010568222460626508,0.06412620594155377,0.6888694364508658,10.568222460626512,3289.1987898505054,1960307.3107620757,3.278630567389878,21.03344701866601,1953.7394814048353
O1,-15.3,1467.0,0.1,0.01061590967905115,0.06441744796863873,0.6920169373809308,10.615909679051144,3304.619346756101,1969706.809612811,3.294003437077051,21.13267004150457,1963.1081868289782
O1,-15.3,1467.0,1.0,0.01140546596593271,0.06924199172014439,0.7441811390699934,11.405465965932711,3560.6927072696617,2126068.471948506,3.5492872413037304,22.781168198230738,2118.958491999932
O1,-15.3,1467.0,5.0,0.022216794379801678,0.13576908312210245,1.4681621723971552,22.216794379801694,7210.416868250901,4408573.73570601,7.1882000738710925,46.43489265677141,4394.1751187638865
O1,-15.3,1467.0,7.5,0.03440354140896858,0.21179493345119035,2.305956975388492,34.403541408968564,11644.705698058213,7307279.965561768,11.610302156649238,75.54175862030698,7284.024957707059
O1,-15.3,1467.0,10.0,0.05023512937941643,0.31218690127066645,3.4287538580342507,50.23512937941637,17911.917214530866,11613668.876820786,17.86168208515146,117.29449087385035,11577.895277521102
O1,-15.3,1467.0,25.0,0.2019421375856062,1.3648651028937941,16.175940306889228,201.94213758560608,106965.81853815459,90485602.48018697,106.76387640056883,761.8267808806689,90271.87278524824
O1,-15.3,1467.0,50.0,0.5644090088127632,4.492613497593708,61.293945908607796,564.4090088127637,531580.8125591801,696229166.0809602,531.0164035503677,4461.8156069016095,695166.5688648506
O1,-15.3,1467.0,75.0,0.955446650387556,8.712698418512865,132.6385446206881,955.4466503875565,1322428.0243715474,2384123774.321146,1321.4725777211606,12718.301127843199,2381479.873719053
O1,-15.3,1467.0,100.0,1.3252190939360826,13.390087707202163,220.46222265618098,1325.2190939360805,2385399.5758179836,5399381135.861393,2384.074356724047,25409.05959309326,5394611.661928849
O1,-15.3,1467.0,250.0,2.8309661633183274,37.598292173830714,749.4538644121174,2830.966163318332,9824392.157698374,40155636252.54702,9821.561191535058,136910.62433913507,40135990.29919776
O1,-15.3,1467.0,500.0,3.906160490985081,58.47343192459097,1257.3476941176732,3906.1604909850903,18125125.724323306,96797168616.50638,18121.21956383236,283480.3530339998,96760922.27121827
O1,-15.3,1467.0,1000.0,4.664547940729195,74.44270142753197,1663.779785594768,4664.547940729193,25439871.89367184,157745083908.03378,25435.207345731127,422915.5413824993,157694208.82879454
O1,-15.3,1467.0,5000.0,5.4210398854247845,91.16914869121355,2100.992821161408,5421.039885424817,33915684.38169716,238760653415.0846,33910.26334181175,592436.7590420457,238692827.46736106
O1,-15.3,1713.0,0.0,0.009051265198774798,0.054870453090095056,0.5889290860073808,9.051265198774805,2801.3749259934157,1663932.5114867631,2.792323660794642,17.897421726559063,1658.3388128999752
O1,-15.3,1713.0,0.1,0.009092110686151346,0.0551194487543072,0.5916154140311307,9.092110686151345,2814.4411274040735,1671846.041559903,2.8053490167179236,17.98134647448817,1666.2262514157808
O1,-15.3,1713.0,1.0,0.00976839284156412,0.05924389369539647,0.636130646360199,9.76839284156411,3031.333623964066,1803406.4745814167,3.0215652311225036,19.375041715113127,1797.3535757263303
O1,-15.3,1713.0,5.0,0.019029477789856027,0.11606607966090045,1.2528428856803446,19.029477789856035,6106.662988220538,3707957.058214321,6.087633510430675,39.25116684141875,3695.762761715669
O1,-15.3,1713.0,7.5,0.029470569059875596,0.1808892815257481,1.9640584783957067,29.470569059875594,9808.905480434207,6091397.542183635,9.77943491137433,63.44507817138828,6071.809201791829
O1,-15.3,1713.0,10.0,0.04303727171146425,0.2663161903425528,2.913443075663061,43.03727171146423,14991.540458038935,9578124.305885926,14.948503186327477,97.75405309099573,9548.184262241559
O1,-15.3,1713.0,25.0,0.1732053017313203,1.1531327721079028,13.483720279835042,173.2053017313205,86069.14275355317,69608211.35028587,85.89593745182182,603.8027071146638,69436.2462700805
O1,-15.3,1713.0,50.0,0.48542037211361383,3.7422121241803343,49.70785545014275,485.42037211361406,413675.3666445897,500260289.2612178,413.1899462724763,3362.450792350734,499433.4239483004
O1,-15.3,1713.0,75.0,0.8241718656746905,7.2067804434951235,106.13856465427033,824.1718656746905,1018595.2553549928,1668468560.1848989,1017.7710834893186,9393.871329912885,1666432.1938460541
O1,-15.3,1713.0,100.0,1.1463568346763011,11.05084635196489,175.60831392206796,1146.3568346762997,1833144.5204175496,3742061021.910712,1831.9981635828744,18634.460214752537,3738395.879226712
O1,-15.3,1713.0,250.0,2.477272379888815,31.297969053543255,603.5946890084167,2477.2723798888187,7633338.814377419,27985870683.849716,7630.86154199753,101329.36862317064,27970606.483493343
O1,-15.3,1713.0,500.0,3.4466730046663248,49.26706066346854,1029.4259564499916,3446.673004666321,14277996.301723395,68675004881.38188,14274.549628718745,213629.44520456047,68646452.33545145
O1,-15.3,1713.0,1000.0,4.14023218050424,63.30630032475569,1379.0090309231305,4140.232180504259,20255231.09791639,113592420184.38211,20251.090865735896,323284.81091862044,113551913.86241837
O1,-15.3,1713.0,5000.0,4.840292943189858,78.263542858069,1762.7354425562148,4840.29294318987,27304656.000637393,174676385393.0526,27299.81570769426,459573.17972230364,174621780.9213444
O1,-15.3,2000.0,0.0,0.00775293711900272,0.04696226063497235,0.5036749115645023,7.752937119002715,2388.035603841267,1414304.968641557,2.3802826667222643,15.244611378627782,1409.5366503709936
O1,-15.3,2000.0,0.1,0.007787926059558054,0.04717521591467683,0.5059690309956953,7.787926059558056,2399.124257259597,1420983.6492443492,2.3913363312000384,15.315725303499995,1416.1931886558903
O1,-15.3,2000.0,1.0,0.008367244007659733,0.05070247716547562,0.543980655410797,8.367244007659743,2583.127773036719,1531954.5587612216,2.574760529029059,16.49620723092468,1526.7966704591558
O1,-15.3,2000.0,5.0,0.016301083836947453,0.09925970820446703,1.0697755512209652,16.30108383694746,5180.275812170552,3126735.1731542326,5.1639747283336055,33.24180751789658,3116.390922613729
O1,-15.3,2000.0,7.5,0.025247145788287937,0.15457138464689352,1.674336964087916,25.24714578828795,8281.343688940455,5096549.096686091,8.256096543152161,53.429018105548465,5080.0116564539985
O1,-15.3,2000.0,10.0,0.03687337431147957,0.22733590239379262,2.4785569999476884,36.87337431147961,12584.738031580146,7938172.079168174,12.547864657268665,81.76026285131486,7913.039476479323
O1,-15.3,2000.0,25.0,0.1485441020006627,0.9759533196687784,11.277026248867392,148.54410200066266,69636.09100267306,54090899.876621254,69.48754690067237,482.08621601099424,53951.77623871788
O1,-15.3,2000.0,50.0,0.41728801930759296,3.1247426938514424,40.495281301926816,417.28801930759306,323316.12513001665,362899089.8538037,322.89883711070945,2552.3416797159202,362252.87489156297
O1,-15.3,2000.0,75.0,0.7103119668473927,5.972101272148947,85.22301124056185,710.3119668473935,786415.3925242688,1175279419.1977835,785.7050805574212,6973.167619108815,1173707.2987247012
O1,-15.3,2000.0,100.0,0.990404952529146,9.128020914717876,140.1186201322493,990.4049525291473,1409851.4385312959,2603454671.83869,1408.8610335787657,13703.780908671535,2600635.9593665786
O1,-15.3,2000.0,250.0,2.162120797533804,25.96994081551917,483.96161373638415,2162.120797533808,5909095.4377947105,19425108951.66435,5906.933316997183,74657.38028960458,19413292.922909547
O1,-15.3,2000.0,500.0,3.0307436276210655,41.2926800063767,836.8475440778109,3030.7436276210674,11180803.388884602,48337107074.00769,11177.772645257,159718.57047838828,48314748.49797358
O1,-15.3,2000.0,1000.0,3.660234585654943,53.49751093071066,1133.4872089271407,3660.234585654962,16010773.85961738,80972630684.06375,16007.11362503175,244737.5405375735,80940612.7965791
O1,-15.3,2000.0,5000.0,4.302547441060228,66.70965425728232,1465.4172832192196,4302.547441060232,21799388.873855628,126273057317.99777,21795.086326414625,352575.7102410938,126229462.8427976
O1,-15.3,0.0,0.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,0.1,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,1.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,5.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,7.5,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,10.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,25.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,50.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,75.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,100.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,250.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,500.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,1000.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,0.0,5000.0,19.054693877551024,447.1800393757504,12273.779206111662,19054.693877551337,367220260.4155172,7156513809360.045,367201.205721642,8694388.34202375,7155779387.893905
O1,-15.3,11.0,0.0,1.3130244688356796,13.226250676928338,217.2667292389771,1313.024468835678,2345486.526534967,5273598523.61194,2344.1735020661313,24907.9312873208,5268908.863583339
O1,-15.3,11.0,0.1,1.3185423494969875,13.300307372358967,218.7101841313749,1318.542349496988,2363505.638082877,5330273149.27722,2362.1870957333817,25133.96138347942,5325547.456543404
O1,-15.3,11.0,1.0,1.4094094525796295,14.537967709498815,243.06074366103866,1409.4094525796315,2669964.1449706536,6321604256.752136,2668.5547355180706,29029.260541350704,6316265.737871648
O1,-15.3,11.0,5.0,2.5667829270720435,32.861839936429774,639.3910859590248,2566.782927072056,8162331.725545539,30798521886.497677,8159.7649426184635,109761.9143391494,30782199.789829485
O1,-15.3,11.0,7.5,3.7031787908679936,54.35857693344771,1154.812199265659,3703.178790868007,16370827.276065405,83605333788.09288,16367.124097274533,251276.8352517201,83572595.83671957
O1,-15.3,11.0,10.0,4.966452045485154,81.0315818702948,1834.7833074764746,4966.452045485171,28682348.450325675,187520090786.75165,28677.38199828018,486902.90243917715,187462731.05630302
O1,-15.3,11.0,25.0,11.208512414421076,234.41734858169343,6079.925915899876,11208.512414421228,135639202.15451416,1748414317542.1133,135627.9936421,2897759.0031349026,1748143050.3463182
O1,-15.3,11.0,50.0,15.297020103267842,343.844158431279,9243.941935902221,15297.020103268122,243816320.2949214,4021957030352.6196,243801.02327482012,5556683.536144289,4021469413.009056
O1,-15.3,11.0,75.0,16.684758202004524,381.7724310074701,10352.477123699831,16684.75820200489,286820017.7584568,5057891992685.284,286803.33300025517,6640789.366703306,5057318369.334513
O1,-15.3,11.0,100.0,17.31747214135621,399.1630111667106,10862.231973584956,17317.472141356237,307438201.91765785,5576993713279.001,307420.8844455176,7164425.601319701,5576378854.192659
O1,-15.3,11.0,250.0,18.26962428277495,425.4350627120637,11633.857220616106,18269.62428277515,339634738.9510314,6414462072034.163,339616.469326751,7986411.189309767,6413782820.8258915
O1,-15.3,11.0,500.0,18.516255217340717,432.2585837281214,11834.546633297767,18516.25521734087,348200486.0303862,6642529523994.116,348181.9697751685,8205903.100703767,6641833141.538314
O1,-15.3,11.0,1000.0,18.623881271260327,435.23851547604744,11922.224698433924,18623.88127126065,351967332.27041703,6743501454880.835,351948.70838914724,8302526.948431345,6742797538.840179
O1,-15.3,11.0,5000.0,18.702014053414292,437.4026838744924,11985.913426508005,18702.014053414467,354712893.04660964,6817355461155.011,354694.19103255746,8372991.679240147,6816646054.070941
O1,-15.3,30.0,0.0,0.5034121444265054,3.9099158789655775,52.26162511230791,503.41214442650585,439290.56559104257,541297481.4010284,438.78715344661634,3597.4449964518813,540419.4036819909
O1,-15.3,30.0,0.1,0.5056246577964916,3.9306713380768397,52.5791521840813,505.6246577964906,442491.1270825943,546486942.859919,441.98550242479814,3626.963084190294,545602.4662304118
O1,-15.3,30.0,1.0,0.5421822450902055,4.2777759591611675,57.93582482158793,542.1822450902059,496976.9974225978,636878332.0600259,496.4348151775081,4134.594842046353,635884.920247426
O1,-15.3,30.0,5.0,1.0289362466984453,9.592561936981678,148.56657199897228,1028.9362466984446,1509379.0643359039,2859991623.6784296,1508.350128089206,14840.101910310912,2856973.8944860026
O1,-15.3,30.0,7.5,1.548419389003772,16.495435456810576,282.3887673550283,1548.41938900377,3174206.589229953,8059566162.962284,3172.658169840952,35632.367067624386,8053219.298203212
O1,-15.3,30.0,10.0,2.1810683943445173,26.282074376951844,490.86255927070425,2181.06839434452,6006658.597604909,19883285647.56727,6004.477529210566,76130.07760126321,19871274.511440456
O1,-15.3,30.0,25.0,6.549928974699953,117.30259854007659,2801.232081887938,6549.928974699966,48710229.100738145,402251289913.7238,48703.67917176345,902472.6566870741,402153876.0054513
O1,-15.3,30.0,50.0,11.410354673250257,239.7140725206098,6231.518283410713,11410.354673250324,140305449.28263456,1834861580555.2603,140294.0389279618,3009648.4138747165,1834580981.067051
O1,-15.3,30.0,75.0,13.734229752264426,301.54806495005624,8013.969351259231,13734.229752264611,199131667.54141712,3019561572345.049,199117.93331166555,4444233.234045411,3019163322.7441893
O1,-15.3,30.0,100.0,14.961410103021821,334.7208155146807,8978.030846048552,14961.410103021944,233881725.496912,3792234850626.6313,233866.7640868094,5307993.0227461355,3791767102.137045
O1,-15.3,30.0,250.0,17.05584338863015,391.96509333120406,10651.142052619018,17055.843388630492,298836681.65416557,5358748682081.83,298819.6258107757,6945696.8989356775,5358151025.774366
O1,-15.3,30.0,500.0,17.654563044947967,408.4507417862027,11134.815858895505,17654.563044948238,318677270.66532,5865705736611.11,318659.6161022767,7450794.740433334,5865068399.724354
O1,-15.3,30.0,1000.0,17.923910183702464,415.8826455780317,11353.095036149572,17923.91018370273,327783627.2916398,6102511967918.578,327765.7033814564,7683276.453441118,6101856418.587888
O1,-15.3,30.0,5000.0,18.122637444499336,421.37187139638877,11514.405695817833,18122.63744449984,334573717.3063911,6280728457254.156,334555.59466894635,7856878.864432829,6280059327.942183
O1,-15.3,62.0,0.0,0.24695393109104763,1.7077398828438124,20.654629259240384,246.95393109104742,143475.65263696064,129703472.72977401,143.2286987058697,1045.6057470941814,129416.7683784312
O1,-15.3,62.0,0.1,0.24805437329286506,1.7162920914536408,20.768127133279478,248.0543732928649,144425.9681441921,130767322.57421416,144.1779137708993,1053.1118616800345,130478.7186922991
O1,-15.3,62.0,1.0,0.2662564729029224,1.8589146823762601,22.673188946192102,266.2564729029219,160544.38921343655,149123867.52203906,160.2781327405337,1181.2857153219552,148803.04500008517
O1,-15.3,62.0,5.0,0.5121461472650362,3.9920169795826626,53.51950950118431,512.1461472650371,451989.3559280382,561967425.9373889,451.4772097807726,3714.763687924006,561063.9593716797
O1,-15.3,62.0,7.5,0.7820349804930232,6.741923929476135,98.17182675378028,782.0349804930239,929272.4422854895,1472854228.1779425,928.4904073049962,8449.207937421656,1470996.4653283516
O1,-15.3,62.0,10.0,1.1216186316403622,10.738371799110165,169.7502555122584,1121.6186316403644,1762373.7391971606,3543269117.9153056,1761.2521205655194,17792.933843201088,3539745.4920555404
O1,-15.3,62.0,25.0,3.8528839127718255,57.38636898522027,1230.1618496973897,3852.8839127718356,17656306.383878846,93213623395.81595,17652.45349996606,274820.5447422341,93178314.63593203
O1,-15.3,62.0,50.0,7.990869441199605,152.2220566743113,3759.933052961299,7990.869441199658,71234874.1909976,694996337360.999,71226.8833215565,1397490.1510727925,694853875.6034875
O1,-15.3,62.0,75.0,10.58241292176953,218.0766044375067,5613.571448785991,10582.412921769648,121626061.92594212,1496260610797.6313,121615.47951302008,2563854.8008959033,1496017369.2561922
O1,-15.3,62.0,100.0,12.17227079139472,259.8237341351759,6808.777606472555,12172.270791394929,158565312.1544345,2184390566023.7925,158553.13988364363,3450492.6650937493,2184073447.5717535
O1,-15.3,62.0,250.0,15.339449952141775,344.99903688248696,9277.624078609895,15339.449952141875,245085344.2986309,4051570903446.3584,245070.00484868017,5588501.886472799,4051080748.097217
O1,-15.3,62.0,500.0,16.371401799482516,373.1812299004651,10100.976313882386,16371.401799482526,276841453.80758274,4811732888459.652,276825.08240578475,6388214.559870144,4811179221.923455
