,operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,lambda_m0p1,lambda_m1p1,lambda_m0p2,lambda_m2p1,lambda_m1p2,lambda_m0p3
238,O1,-15.3,0.0,1000.0,0.2857488205230373,-0.019296685087161525,0.0002581036069831182,-0.0006201335026445222,-7.207216976434219e-06,1.209738229734388e-07,-2.611459629854567e-07,1.6689006996342481e-09,-6.166896316843944e-12
239,O1,-15.3,0.0,5000.0,0.2857488205230373,-0.019296685087161525,0.0002581036069831182,-0.0006201335026445222,-7.207216976434219e-06,1.209738229734388e-07,-2.611459629854567e-07,1.6689006996342481e-09,-6.166896316843944e-12
240,O1,-15.3,11.0,0.0,-1.5905902154755693,0.09627897526775195,-0.0019064811417379421,-0.001519698658539464,0.00046064794861290406,4.647499930008352e-09,-1.5171043597885136e-05,-3.540868266690381e-08,-3.3853924697779394e-11
241,O1,-15.3,11.0,0.1,-1.5869325008360973,0.09590677528833488,-0.0018966804448516136,-0.0015064858700272173,0.00045799193132106436,3.343745663489165e-10,-1.5060148876823467e-05,-3.5049745899923604e-08,-3.3013999826915345e-11
242,O1,-15.3,11.0,5.0,-1.0674707259312874,0.04998262140045745,-0.0008150604852989794,-0.0002476114705802999,0.00017281771784436253,-1.74451832241428e-07,-4.407990054795828e-06,-5.705407662101228e-09,2.722727795539989e-12
243,O1,-15.3,11.0,10.0,-0.6734394447318366,0.024409282035506765,-0.00034397345273884177,4.0111082959368544e-05,6.072508022547671e-05,-5.989184627900115e-08,-1.2732911092919966e-06,-6.087026558189296e-11,-2.583864353837358e-12
244,O1,-15.3,11.0,25.0,-0.25441301091299967,0.00424275252051682,-4.4668885373559406e-05,-0.0001632368190327852,1.0890788340279186e-05,5.220871538938721e-08,-3.9909896735344576e-07,1.230412289218757e-09,-5.106009643307207e-12
245,O1,-15.3,11.0,50.0,-0.02782612603027697,-0.00565246449849919,8.704121250978062e-05,-0.00037966314030700286,3.4637621835562763e-07,8.901282135002534e-08,-3.109176219310814e-07,1.4651447568754376e-09,-5.601793429287184e-12
246,O1,-15.3,11.0,75.0,0.06600244338555022,-0.009749443224586665,0.0001394927651278157,-0.0004626664544249886,-2.477705352991308e-06,1.0051911952114555e-07,-2.92466633403321e-07,1.5368926610899423e-09,-5.7846758073680074e-12
247,O1,-15.3,11.0,100.0,0.11495667463222572,-0.011886116735468138,0.00016650410826415027,-0.0005025231497694531,-3.721575504414288e-06,1.0581476097945987e-07,-2.849606846443244e-07,1.5712291981096362e-09,-5.876838309136055e-12
248,O1,-15.3,11.0,250.0,0.2002907691752555,-0.015597503233672963,0.00021267382817133338,-0.0005654715590919254,-5.610265080625717e-06,1.1398780387442934e-07,-2.723171336326175e-07,1.6233215029720713e-09,-6.028088724875697e-12
249,O1,-15.3,11.0,500.0,0.22533500449887844,-0.016684135623363867,0.00022607964954256152,-0.0005823772174245878,-6.104474547086091e-06,1.1615473104321945e-07,-2.689723791284538e-07,1.6374430993222781e-09,-6.070292112384733e-12
250,O1,-15.3,11.0,1000.0,0.23675259521535919,-0.017178683861189283,0.00023216266780042155,-0.000589828980125516,-6.322222448295203e-06,1.1710793547273554e-07,-2.674408576388909e-07,1.6435705037468406e-09,-6.0890558026368405e-12
251,O1,-15.3,11.0,5000.0,0.2452679271355218,-0.017547243882230674,0.00023667603230807013,-0.0005953772095987314,-6.482424112467411e-06,1.1781840513410227e-07,-2.6620740986965526e-07,1.6479215504837661e-09,-6.1033355461703484e-12
252,O1,-15.3,30.0,0.0,-2.519278448592332,0.21129089912134236,-0.0055427047954258405,-0.007788059239364423,0.0014853929220375018,5.213284262049149e-06,-6.571007477092439e-05,-2.7503034044668845e-07,-1.6284835248644442e-09
253,O1,-15.3,30.0,0.1,-2.5147725419567357,0.21064035069094728,-0.00551928492640086,-0.007739883756421309,0.0014786252097627357,5.154852249049428e-06,-6.533823315039396e-05,-2.728800752790285e-07,-1.6068001394006502e-09
254,O1,-15.3,30.0,5.0,-1.810879048989792,0.11994027549580193,-0.00256048285515855,-0.002452711028657766,0.0006392984334833814,4.038781572392341e-07,-2.2933407053517878e-05,-6.324463542137939e-08,-1.1832620333692057e-10
255,O1,-15.3,30.0,10.0,-1.1825437516723418,0.05894897996067056,-0.0010043366930661845,-0.0004312220030181061,0.0002212043138436767,-1.8732069762113336e-07,-6.007505966544807e-06,-9.256199731661578e-09,2.819581745033274e-12
256,O1,-15.3,30.0,25.0,-0.5328975896582974,0.01705756289369133,-0.00022852844408573038,2.3540331934873913e-05,3.771675974094951e-05,-1.6038736438694464e-08,-7.966208500656057e-07,6.183082124011604e-10,-3.894798429618665e-12
257,O1,-15.3,30.0,50.0,-0.24380180927674952,0.003777423202770536,-3.830311636920709e-05,-0.00017303355889973547,1.0231565419275894e-05,5.426264170919722e-08,-3.923953948079854e-07,1.2442939775952338e-09,-5.132541492879676e-12
258,O1,-15.3,30.0,75.0,-0.11952867055080456,-0.001651615784192917,3.470498077334238e-05,-0.00029249208113081896,3.843280280204818e-06,7.580989072820833e-08,-3.3604724087440973e-07,1.3829369611223688e-09,-5.413900895921796e-12
259,O1,-15.3,30.0,100.0,-0.048498205480990215,-0.004750737439969478,7.535701580583444e-05,-0.00036043507618063926,1.065681276035162e-06,8.621695377254626e-08,-3.1585956583500157e-07,1.4476534839585432e-09,-5.560175544455045e-12
260,O1,-15.3,30.0,250.0,0.0941548907639497,-0.010978256878560407,0.0001550427475364311,-0.0004859241017408285,-3.2102271475769392e-06,1.0362239163455255e-07,-2.8791155489611646e-07,1.556679193072555e-09,-5.837969408727028e-12
261,O1,-15.3,30.0,500.0,0.1434305006319399,-0.013125204410956775,0.00018195305390273506,-0.0005244549659379888,-4.39199997856532e-06,1.086852427581198e-07,-2.802763292947854e-07,1.5890161845474729e-09,-5.92847412477623e-12
262,O1,-15.3,30.0,1000.0,0.16743913269271263,-0.014170081846092055,0.00019497725116116835,-0.0005422215118216445,-4.9231953780931005e-06,1.1099037556811573e-07,-2.768609233982538e-07,1.603905233539633e-09,-5.971123141178729e-12
263,O1,-15.3,30.0,5000.0,0.1860226712912396,-0.014977831855600619,0.00020500219858794397,-0.0005555324854487956,-5.317611184242775e-06,1.1270956202413577e-07,-2.7426226909990107e-07,1.6150320764166444e-09,-6.003651959617438e-12
264,O1,-15.3,62.0,0.0,-3.267172760843116,0.32818259071474937,-0.010093695468500355,-0.019116639394500843,0.002843792498650521,2.423136777517566e-05,-0.00014552099039142824,-8.332326855448622e-07,-1.076027941744523e-08
265,O1,-15.3,62.0,0.1,-3.2624964571421105,0.3274054793566521,-0.01006161440791735,-0.019021310882437747,0.002833939760067481,2.403512298246735e-05,-0.00014491155281789827,-8.283791578448041e-07,-1.0651162164670602e-08
266,O1,-15.3,62.0,5.0,-2.5015035451669267,0.208737107971073,-0.005451111745288552,-0.007600258183341012,0.001458795755634193,4.9866685431765445e-06,-6.425649577365564e-05,-2.665802756335658e-07,-1.5447332790715766e-09
267,O1,-15.3,62.0,10.0,-1.7313685283057172,0.11112353769583555,-0.0023100747279968165,-0.002083775627213808,0.0005705299696816599,2.249614370580153e-07,-1.987083759088905e-05,-5.174759146527988e-08,-7.886519218876871e-11
268,O1,-15.3,62.0,25.0,-0.8127346646250467,0.03256445278806398,-0.0004825126451374732,-4.132170830122803e-06,9.166853544499949e-05,-1.0560900054052083e-07,-2.031407361197419e-06,-1.2381003140785346e-09,-7.239298427263745e-13
269,O1,-15.3,62.0,50.0,-0.4343974095713,0.012332071535600167,-0.00015856892983237341,-2.2398881072519327e-05,2.578369469817288e-05,1.1269713650552939e-08,-5.927287372546278e-07,9.087076362717064e-10,-4.480176928467947e-12
270,O1,-15.3,62.0,75.0,-0.2874805634055133,0.005698508303905537,-6.471114883707217e-05,-0.00013337266209322552,1.307756129448842e-05,4.5548573484299815e-08,-4.2250720721289286e-07,1.1844323975558756e-09,-5.0175788343694415e-12
271,O1,-15.3,62.0,100.0,-0.20374412185962767,0.002024038658469971,-1.4462457083236117e-05,-0.00021091996198858328,7.920336803796167e-06,6.171478383410255e-08,-3.702734830458216e-07,1.293460210630932e-09,-5.228999719602418e-12
272,O1,-15.3,62.0,250.0,-0.025186420801057787,-0.005768050174409897,8.85546248069466e-05,-0.0003821435386797788,2.585800791792802e-07,8.936959429195763e-08,-3.1043143049949025e-07,1.467474819936682e-09,-5.6073992690537105e-12
273,O1,-15.3,62.0,500.0,0.04337829964265616,-0.008761710993294695,0.00012694345760546735,-0.00044343458620546957,-1.855242283528659e-06,9.792173997100773e-08,-2.96469168520677e-07,1.520705676351304e-09,-5.741814856631637e-12
274,O1,-15.3,62.0,1000.0,0.07887644142759281,-0.010311263087783629,0.00014662141098966422,-0.0004733920778369183,-2.8210656953070864e-06,1.0195911677362438e-07,-2.9039313316267446e-07,1.5463145015878755e-09,-5.809464400090857e-12
275,O1,-15.3,62.0,5000.0,0.10749355487787113,-0.011559642062400767,0.00016234752467986506,-0.0004966074853935835,-3.543343592342438e-06,1.0503571043096428e-07,-2.857266053723518e-07,1.5656338546595236e-09,-5.862728967662208e-12
276,O1,-15.3,130.0,0.0,-4.045190400645594,0.46255902808215704,-0.015865534552845468,-0.040357718775164246,0.004604781960886473,7.784211804793592e-05,-0.00026099452498415783,-1.8171382020712977e-06,-4.6413111748372335e-08
277,O1,-15.3,130.0,0.1,-4.040424189478346,0.46173053762204047,-0.01582947485139564,-0.04018937002930046,0.0045935599438008436,7.735780148112508e-05,-0.00026022182914809186,-1.8104111096691006e-06,-4.605467680497686e-08
278,O1,-15.3,130.0,5.0,-3.2638639476901,0.32763277700641447,-0.010070993589960506,-0.01904862041073997,0.002836802736519137,2.409131516279339e-05,-0.00014509041930328218,-8.29767362629671e-07,-1.0682414692444664e-08
279,O1,-15.3,130.0,10.0,-2.424513414775012,0.19783318991782645,-0.005064866590356261,-0.006822910520392646,0.0013468465942006057,4.087479410464388e-06,-5.82106435052222e-05,-2.321867979974949e-07,-1.222056693932479e-09
280,O1,-15.3,130.0,25.0,-1.2266255068984342,0.06256683796907403,-0.001083951781332025,-0.0005146419051212324,0.00024183015345097993,-1.871360062379098e-07,-6.721473884025794e-06,-1.0958682982243594e-08,2.2642174200301397e-12
281,O1,-15.3,130.0,50.0,-0.6824768940308615,0.024910752886105336,-0.0003521685002635779,3.9092219605835894e-05,6.247376283679584e-05,-6.284024728783933e-08,-1.313018655182347e-06,-1.1930147963687174e-10,-2.4789182514707707e-12
282,O1,-15.3,130.0,75.0,-0.49205851906504855,0.015062032511375851,-0.00019862291150511593,7.795198045902971e-06,3.238974778960914e-05,-4.3326114685021295e-09,-7.011015296245197e-07,7.526328881039591e-10,-4.165417441452519e-12
283,O1,-15.3,130.0,100.0,-0.3905106513639696,0.010310855262907499,-0.00012949415994702908,-5.0943732559940304e-05,2.141513023520823e-05,2.2331681517677512e-08,-5.280041361914858e-07,1.0062882916778429e-09,-4.6734697964133155e-12
284,O1,-15.3,130.0,250.0,-0.1791127994836439,0.0009483887220744055,3.3723023946167454e-08,-0.0002346504768779059,6.625563177445725e-06,6.605003633356485e-08,-3.587345963101062e-07,1.3213218176747874e-09,-5.285024935415743e-12
285,O1,-15.3,130.0,500.0,-0.09434066371224215,-0.002750561987053947,4.920109274252233e-05,-0.0003168105809560603,2.798216399993764e-06,7.964341626247037e-08,-3.281654212518553e-07,1.406780072373424e-09,-5.466374798133368e-12
286,O1,-15.3,130.0,1000.0,-0.04832412478592749,-0.004757888485393506,7.54430942801488e-05,-0.00036055037432043506,1.0575910683203591e-06,8.623528071690158e-08,-3.1576341618774096e-07,1.4477920677784532e-09,-5.560347823760702e-12
287,O1,-15.3,130.0,5000.0,-0.009758727450984718,-0.006441214744883367,9.721119770078395e-05,-0.00039625814131420895,-2.484987388192836e-07,9.137952008824877e-08,-3.06867963942513e-07,1.4796894867951533e-09,-5.637807295092102e-12
288,O1,-15.3,610.0,0.0,-5.715838115153974,0.7453695538985415,-0.028154099078008952,-0.15769622038933054,0.008115164339784663,0.000475646608816805,-0.0005467930978536598,-3.4690409164262472e-06,-3.8987132072714566e-07
289,O1,-15.3,610.0,0.1,-5.710864089748739,0.7445774224361908,-0.028120884317523614,-0.15707396030258708,0.008106436324516913,0.0004734401434603932,-0.0005459305080951664,-3.467546458798893e-06,-3.8789038880420844e-07
290,O1,-15.3,610.0,5.0,-4.902630615176875,0.6116930878838589,-0.022427639939905583,-0.08223001024299186,0.006545788575910522,0.00021208419935714052,-0.00040574717660385196,-2.9307994078768147e-06,-1.5634741389080748e-07
291,O1,-15.3,610.0,10.0,-4.029304074594884,0.4597621275240097,-0.015742553008903863,-0.039798193798222574,0.004567518695540283,7.62355612870772e-05,-0.0002584222964234318,-1.794689296980771e-06,-4.522626849750485e-08
292,O1,-15.3,610.0,25.0,-2.5718210717315566,0.21889740253149176,-0.005817743722719307,-0.008362251906112015,0.0015656491640370176,5.928037256694374e-06,-7.011868187984017e-05,-3.0119667744423663e-07,-1.8985331865973686e-09
293,O1,-15.3,610.0,50.0,-1.5972188757047234,0.09695541964939854,-0.0019243870794858969,-0.001543852594520901,0.00046550099778400205,1.2650051807951779e-08,-1.5371969647733105e-05,-3.608204868219985e-08,-3.540218230938718e-11
294,O1,-15.3,610.0,75.0,-1.1942333746104432,0.05989891683986968,-0.0010250718587123222,-0.0004526251320410393,0.00022655775796160668,-1.8758963426254008e-07,-6.191126593299594e-06,-9.687547778405312e-09,2.712243167904982e-12
295,O1,-15.3,610.0,100.0,-0.9854634335130865,0.04401049407815722,-0.0006956101636242743,-0.00014556754090417812,0.000142965872491261,-1.5656407489150228e-07,-3.4819076879048367e-06,-3.839369586000719e-09,1.837762265493869e-12
296,O1,-15.3,610.0,250.0,-0.6084958862099703,0.020911561156888137,-0.00028797284039506934,3.997870759550793e-05,4.914399003165327e-05,-3.907904576895482e-08,-1.0217834565281672e-06,3.016430833301197e-10,-3.264111766837928e-12
297,O1,-15.3,610.0,500.0,-0.4797139581953393,0.0144697045492495,-0.00018985267670769046,2.0884721964808372e-06,3.088713252208727e-05,-8.960098049557439e-10,-6.754024448688179e-07,7.890222832236139e-10,-4.238978491396641e-12
298,O1,-15.3,610.0,1000.0,-0.4125459604135913,0.011320296860688391,-0.00014395967013376164,-3.603550551682496e-05,2.3542460610517497e-05,1.6865236808881678e-08,-5.587453575605716e-07,9.591682723571091e-10,-4.580863028016012e-12
299,O1,-15.3,610.0,5000.0,-0.3564465211765579,0.008768396813689822,-0.00010760799095588318,-7.579314038014772e-05,1.8383940783357738e-05,3.0371158916806074e-08,-4.866183640239756e-07,1.0713729939664072e-09,-4.797743466215233e-12
300,O1,-15.3,870.0,0.0,-6.10963226510755,0.8073042883570526,-0.030727842134742996,-0.21499573483723247,0.00875757588458316,0.0006800433927989303,-0.0006149025842757532,-3.493511676859085e-06,-5.742349398531344e-07
301,O1,-15.3,870.0,0.1,-6.1046201573766385,0.8065279102504403,-0.030695964615574153,-0.2141579971248147,0.008749955317461616,0.0006770409154924764,-0.0006140378946038631,-3.494306483915998e-06,-5.715170840265696e-07
302,O1,-15.3,870.0,5.0,-5.288709911305952,0.6762208534296796,-0.025219447877378072,-0.11210615015990741,0.007326166323072203,0.0003151346135752285,-0.0004726131678090464,-3.2598334252986788e-06,-2.4661789124708157e-07
303,O1,-15.3,870.0,10.0,-4.406176483555087,0.5260008740919033,-0.018663282274963278,-0.05488972244955198,0.005447194477595912,0.00012189378194729162,-0.00032087158184525364,-2.325458210549918e-06,-8.061366755782156e-08
304,O1,-15.3,870.0,25.0,-2.935529043530534,0.2742553281330725,-0.007916207329282294,-0.013198114065636483,0.0021863947789008712,1.3112102971864668e-05,-0.00010566808198488982,-5.341935092329978e-07,-5.003052405497442e-09
305,O1,-15.3,870.0,50.0,-1.9032887477113727,0.13057257781934373,-0.002872415565171285,-0.0029310756730579497,0.0007255322409109868,6.726568619911787e-07,-2.688915789468006e-05,-7.899035571198094e-08,-1.8153897234186672e-10
306,O1,-15.3,870.0,75.0,-1.4452191149670859,0.08199808155486588,-0.001541166670623318,-0.0010458691291559043,0.0003624272207517386,-1.2303236751558704e-07,-1.1204585987676954e-05,-2.304521368367629e-08,-9.962146785711651e-12
307,O1,-15.3,870.0,100.0,-1.1989680919991514,0.06028522101298613,-0.001033532129739053,-0.0004614305226098374,0.0002287510715827064,-1.8763629846136815e-07,-6.266680206660052e-06,-9.866299004055233e-09,2.661400342631331e-12
308,O1,-15.3,870.0,250.0,-0.7468409855512063,0.028591320539245523,-0.0004136152887230768,2.4430697861885506e-05,7.594553867065746e-05,-8.401660054726618e-08,-1.6324190166746662e-06,-6.022245924337158e-10,-1.663362983107928e-12
309,O1,-15.3,870.0,500.0,-0.5959056266268813,0.02025405335231669,-0.00027766759814182464,3.8436753171404e-05,4.7093882273521654e-05,-3.513869682752412e-08,-9.795548679516015e-07,3.613942193399915e-10,-3.381123517015906e-12
310,O1,-15.3,870.0,1000.0,-0.5191552551450535,0.01637994836203095,-0.00021831109568607945,1.8808443013441324e-05,3.5860402304419174e-05,-1.2048419176576623e-08,-7.625883192058244e-07,6.660454826614471e-10,-3.990138105393039e-12
311,O1,-15.3,870.0,5000.0,-0.4562254730917626,0.013354447335603396,-0.0001734544051947986,-9.959209595813657e-06,2.8165881072022777e-05,5.506019329063059e-09,-6.304015185616496e-07,8.534539269966697e-10,-4.369777523468737e-12
312,O1,-15.3,22.0,0.0,-2.2127444699783467,0.16907144014405928,-0.0040846606818431865,-0.004972661828116039,0.0010660350472074158,2.218722863371988e-06,-4.352703789475394e-05,-1.5472288776664633e-07,-6.087637826534156e-10
313,O1,-15.3,22.0,0.1,-2.2084003396748066,0.1684993562630876,-0.004065748562527635,-0.004938744497455636,0.0010607009136899483,2.1883133051196148e-06,-4.3254785122831755e-05,-1.53381920372982e-07,-5.995398467935092e-10
314,O1,-15.3,22.0,5.0,-1.549901828888125,0.09217335148802377,-0.0017990728495066901,-0.0013765236175610734,0.00043164624744176374,-3.989453891697216e-08,-1.3973813110762005e-05,-3.153792134161699e-08,-2.531892822441752e-11
315,O1,-15.3,22.0,10.0,-0.9963096584165998,0.04478016617327882,-0.0007106937711274034,-0.00015774535793942177,0.00014670397860406983,-1.5924542686633892e-07,-3.5949402387678084e-06,-4.059303919250723e-09,1.977868730349638e-12
316,O1,-15.3,22.0,25.0,-0.43762670872046044,0.012482471876230179,-0.0001607528425306718,-2.0467453823461574e-05,2.612738550832672e-05,1.042458746230551e-08,-5.980364041499832e-07,9.007556317864472e-10,-4.46425788820673e-12
317,O1,-15.3,22.0,50.0,-0.1716290338315469,0.0006216411097637493,4.420646010099623e-06,-0.00024192590802704216,6.250294052807526e-06,6.733553630088498e-08,-3.5553024711566256e-07,1.3295417823456874e-09,-5.3019105715155315e-12
318,O1,-15.3,22.0,75.0,-0.05585766156270549,-0.004429291739007558,7.116477538203566e-05,-0.0003534854179948421,1.329645186393131e-06,8.519198896904518e-08,-3.176339698654592e-07,1.4412081966197042e-09,-5.545024596336378e-12
319,O1,-15.3,22.0,100.0,0.009082382756248482,-0.007264476257560428,0.00010781230713521802,-0.00041327206047536897,-8.401331976024957e-07,9.376466984684368e-08,-3.0303877478227484e-07,1.4945748596802993e-09,-5.674687770726102e-12
320,O1,-15.3,22.0,250.0,0.13418594936877612,-0.012722509676895928,0.00017691368923656984,-0.0005174104722897837,-4.1807113544747865e-06,1.077670916709698e-07,-2.81574660099835e-07,1.583037154232921e-09,-5.91168490328712e-12
321,O1,-15.3,22.0,500.0,0.17515777055178275,-0.01450562181625783,0.0001991441318879658,-0.0005478022614678245,-5.088983951174144e-06,1.1171272662733619e-07,-2.757603239122634e-07,1.6085445287553105e-09,-5.984760081433926e-12
322,O1,-15.3,22.0,1000.0,0.19465215480075185,-0.015352693404495948,0.00020964534225836594,-0.0005615720667401437,-5.495574170915753e-06,1.1348666249794842e-07,-2.73083964310361e-07,1.6200770164544105e-09,-6.018478001687699e-12
323,O1,-15.3,22.0,5000.0,0.2095260809921517,-0.015998229963249334,0.00021761975998354398,-0.0005717976791254997,-5.795622310095845e-06,1.148005276639017e-07,-2.710346396304938e-07,1.6285216699225253e-09,-6.043844393461233e-12
324,O1,-15.3,60.0,0.0,-3.2329368545269963,0.32249113422377734,-0.009858860188076003,-0.018430935310949508,0.0027723336716516636,2.2831623414546096e-05,-0.00014110007050523838,-7.98385100829627e-07,-9.987276125936674e-09
325,O1,-15.3,60.0,0.1,-3.228267966831917,0.32171577596654655,-0.009826926339545917,-0.018338087367634315,0.0027626525439948114,2.2644120676387027e-05,-0.00014050039388888494,-7.937164849508018e-07,-9.884646038324643e-09
326,O1,-15.3,60.0,5.0,-2.468639302715407,0.20405366872659755,-0.005284266063774379,-0.007260873628059569,0.0014103730446897622,4.5862765523095585e-06,-6.162898938068902e-05,-2.514653947174785e-07,-1.3991140639648132e-09
327,O1,-15.3,60.0,10.0,-1.7033550911052533,0.10809142210210118,-0.002225768157166315,-0.0019627052915265415,0.0005474619514705498,1.7202325185028025e-07,-1.8863645929181272e-05,-4.8106373095123266e-08,-6.765626749009596e-11
328,O1,-15.3,60.0,25.0,-0.7978151309136436,0.03164619555274562,-0.00046635413134470035,3.5401742404497048e-06,8.793214573290633e-05,-1.007589196296113e-07,-1.9342336012385027e-06,-1.0802297486180064e-09,-9.44048224085414e-13
329,O1,-15.3,60.0,50.0,-0.4249402128835719,0.011892477028227107,-0.0001522010603866259,-2.8180287292069916e-05,2.479758717716296e-05,1.3716999488844392e-08,-5.77596265083175e-07,9.310372488994605e-10,-4.525221298483822e-12
330,O1,-15.3,60.0,75.0,-0.2793127651073475,0.005338095007700629,-5.97306133709444e-05,-0.0001406399514500702,1.2518171943101754e-05,4.722858974769986e-08,-4.163319791208321e-07,1.1961444898416645e-09,-5.040143393404207e-12
331,O1,-15.3,60.0,100.0,-0.1961413991549681,0.0016925560170199794,-1.0020675156214394e-05,-0.00021814494663926543,7.508741300765885e-06,6.30586408753927e-08,-3.6634045275955825e-07,1.3019738319426197e-09,-5.24577490369832e-12
332,O1,-15.3,60.0,250.0,-0.01906566078613494,-0.006035600382756466,9.200531736397373e-05,-0.0003877721353757789,5.734157712310947e-08,9.017088035281262e-08,-3.090216880380592e-07,1.472245430642888e-09,-5.61923039037607e-12
333,O1,-15.3,60.0,500.0,0.04868019244058547,-0.008993352165068602,0.00012989344143974837,-0.00044799421269455485,-2.003355756332579e-06,9.853903224563458e-08,-2.9552317840708925e-07,1.5245366384481599e-09,-5.7518404424543055e-12
334,O1,-15.3,60.0,1000.0,0.08366617806739136,-0.010520028083595187,0.000149240971765755,-0.00047732268495057333,-2.9446989001070973e-06,1.0248135795275591e-07,-2.8951153899156686e-07,1.5494281242441878e-09,-5.818188707442389e-12
335,O1,-15.3,60.0,5000.0,0.11182052952227092,-0.011748150131562546,0.00016471393623307,-0.0005000217441632182,-3.64940664693098e-06,1.054857436774914e-07,-2.8504035620291483e-07,1.568513831043913e-09,-5.870669479029167e-12
336,O1,-15.3,124.0,0.0,-3.9952060780175698,0.45375876204898535,-0.015478772900564182,-0.03861915233594796,0.004487343835137332,7.287702490622603e-05,-0.00025291160542116197,-1.7464324670028664e-06,-4.276258616627144e-08
337,O1,-15.3,124.0,0.1,-3.9904912547668996,0.4529342091384544,-0.015442702200916944,-0.038456353354303696,0.004476314378907904,7.241592160989595e-05,-0.0002521551334773837,-1.7398337951322449e-06,-4.242612334409111e-08
338,O1,-15.3,124.0,5.0,-3.2145039731015808,0.31942281132788486,-0.00973228655946835,-0.01806896460743922,0.0027343669483301113,2.210357575556701e-05,-0.0001387505016477814,-7.801432410864932e-07,-9.590048309545559e-09
339,O1,-15.3,124.0,10.0,-2.3775818064805283,0.19129506345245587,-0.004836915459122683,-0.006377316628511461,0.001281234568307189,3.6012290777517585e-06,-5.471218224741464e-05,-2.1294857979570957e-07,-1.0544282796422572e-09
340,O1,-15.3,124.0,25.0,-1.1954179214957468,0.0599952285423018,-0.0010271735987972114,-0.00045481991401213965,0.00022710499656300914,-1.8760098093610232e-07,-6.209986583240818e-06,-9.73185585257474e-09,2.6995899415589593e-12
341,O1,-15.3,124.0,50.0,-0.6641351040344619,0.023896845145425224,-0.00033564138546517374,4.088838609762176e-05,5.896035889239063e-05,-5.686480930395098e-08,-1.2336571350849127e-06,-2.826793452864888e-12,-2.6895610394522374e-12
342,O1,-15.3,124.0,75.0,-0.47755772904877974,0.014366602637947862,-0.00018833026920381016,1.031707422101912e-06,3.063025003186677e-05,-2.9751011474497053e-10,-6.710728419016499e-07,7.952033062438738e-10,-4.251686357923808e-12
343,O1,-15.3,124.0,100.0,-0.37754076002990145,0.009721281081936942,-0.00012109609894769472,-6.0215669480410113e-05,2.02244860310683e-05,2.5465074256862404e-08,-5.114416169604401e-07,1.032262936270007e-09,-4.724272984546842e-12
344,O1,-15.3,124.0,250.0,-0.16845094558693935,0.0004831510928947352,6.2732115787467245e-06,-0.0002449394979874225,6.093534740455277e-06,6.786134012392945e-08,-3.54125786122579e-07,1.3326872503875135e-09,-5.308071385002149e-12
345,O1,-15.3,124.0,500.0,-0.0845941136307062,-0.0031748738819489773,5.475652305936034e-05,-0.00032617639265083867,2.410529513320304e-06,8.108563112355459e-08,-3.252600237770272e-07,1.4156289070853771e-09,-5.486497804919779e-12
346,O1,-15.3,124.0,1000.0,-0.0391994737955526,-0.005156579391574477,8.06183278312272e-05,-0.00036911294080497727,7.388407795719061e-07,8.74833157858273e-08,-3.1355439096263234e-07,1.4554269167002549e-09,-5.5786720871773395e-12
347,O1,-15.3,124.0,5000.0,-0.001209424174612236,-0.0068150563935868115,0.00010204077650380814,-0.00040401245116287733,-5.195155165746617e-07,9.246904383283085e-08,-3.0514558015428e-07,1.4865057684085883e-09,-5.6544014269954365e-12
348,O1,-15.3,260.0,0.0,-4.784773797323959,0.5915955250931374,-0.021549107674206855,-0.07478012105320019,0.00629419516729862,0.00018692727630904114,-0.000385439062660802,-2.803687844423423e-06,-1.347550287565172e-07
349,O1,-15.3,260.0,0.1,-4.779902665495003,0.5907625416418241,-0.021512673098165583,-0.07448752342383029,0.006283647438023021,0.00018594600283440847,-0.00038460342135759136,-2.7981396742657126e-06,-1.3391837613098712e-07
350,O1,-15.3,260.0,5.0,-3.991837885130324,0.45317467829472374,-0.015453329330932419,-0.03850279687516457,0.004479500265904338,7.254698589627259e-05,-0.000252375968377654,-1.741767292347088e-06,-4.25215102227062e-08
351,O1,-15.3,260.0,10.0,-3.1343356916817102,0.3062397937335532,-0.009194229283927947,-0.01655470725549948,0.0025710622904523374,1.9143440640743775e-05,-0.00012874540958452384,-7.032754800460879e-07,-8.011711306092683e-09
352,O1,-15.3,260.0,25.0,-1.7609488744414519,0.11436676169198808,-0.0024012626965036984,-0.0022164948873885024,0.0005955426190299803,2.863093747425161e-07,-2.0975172716472585e-05,-5.58163952825976e-08,-9.213089724742595e-11
353,O1,-15.3,260.0,50.0,-1.0092296954845725,0.045704963243465756,-0.000728940197915033,-0.00017277563463331108,0.000151239561256267,-1.623245998057066e-07,-3.733252355218054e-06,-4.331529489128211e-09,2.137377938390117e-12
354,O1,-15.3,260.0,75.0,-0.7416662729456817,0.028288204799395526,-0.0004084682858125499,2.609324501829705e-05,7.47947702994903e-05,-8.230891970326702e-08,-1.6042681460892412e-06,-5.587108190877739e-10,-1.7331483434924865e-12
355,O1,-15.3,260.0,100.0,-0.6067152854097461,0.020818110347396945,-0.0002865029704847088,3.978020553986181e-05,4.8850761897629955e-05,-3.851677245451513e-08,-1.015695245899294e-06,3.102475385337575e-10,-3.281169306357625e-12
