,operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,lambda_m0p1,lambda_m1p1,lambda_m0p2,lambda_m2p1,lambda_m1p2,lambda_m0p3
238,O1,-15.3,0.0,1000.0,0.3033088506106883,-0.019481378941653426,0.00024273835139987507,-0.0012629024476149598,-2.6846302990941384e-06,2.0662686703894063e-07,-8.81658451418482e-08,9.730219721655848e-10,-9.382249496001327e-12
239,O1,-15.3,0.0,5000.0,0.3033088506106883,-0.019481378941653426,0.00024273835139987507,-0.0012629024476149598,-2.6846302990941384e-06,2.0662686703894063e-07,-8.81658451418482e-08,9.730219721655848e-10,-9.382249496001327e-12
240,O1,-15.3,11.0,0.0,-1.5235209013514428,0.09958260481833428,-0.002095248900756041,-0.004068651973705049,0.00036855334618821235,2.9540655973928884e-06,-1.5671535778270016e-05,7.468296634295877e-10,-9.478313116336233e-10
241,O1,-15.3,11.0,0.1,-1.5199083862911285,0.099197897279228,-0.002084470602650942,-0.004050171588020721,0.00036611790795722525,2.9336987112408653e-06,-1.5553851434451814e-05,8.975367153798744e-10,-9.39145260452822e-10
242,O1,-15.3,11.0,5.0,-1.0064669138113054,0.05163913429839449,-0.0008964654579215705,-0.0021384394047389396,0.00011431079951600636,1.111733246001236e-06,-4.346874915032891e-06,7.91673005908778e-09,-2.370094455679612e-10
243,O1,-15.3,11.0,10.0,-0.6219321376377617,0.025234326092520586,-0.0003820785140722205,-0.001397028201232842,2.889373449612376e-05,5.193341459909876e-07,-1.1502667058640848e-06,4.307125023043471e-09,-6.710561262521574e-11
244,O1,-15.3,11.0,25.0,-0.21632814603325579,0.004395716525519015,-6.665626307016222e-05,-0.0011452984461299818,5.483260878147681e-07,2.6437038890953546e-07,-2.425485801113672e-07,1.761338454535091e-09,-1.7895742848716304e-11
245,O1,-15.3,11.0,50.0,0.0016034815766993056,-0.005706921687368319,6.75895695807399e-05,-0.0011771677397254287,-2.413823935137015e-06,2.2322810710778082e-07,-1.4115631493631472e-07,1.2767397543093978e-09,-1.1942789623760113e-11
246,O1,-15.3,11.0,75.0,0.09185227938480581,-0.00985299986302538,0.00012109647068637638,-0.0012021385037695015,-2.759513706974667e-06,2.1538307491601303e-07,-1.2014681914429095e-07,1.1598809523330172e-09,-1.0802689515780818e-11
247,O1,-15.3,11.0,100.0,0.13902960656801197,-0.012012880733459758,0.00014869459620192897,-0.0012159299103625203,-2.8237054047945557e-06,2.1251036720841799e-07,-1.1151714383431707e-07,1.1096478002859184e-09,-1.0367502334975203e-11
248,O1,-15.3,11.0,250.0,0.22104894864363878,-0.015752095896901,0.00019601836566629342,-0.0012398212317797253,-2.8134358801953713e-06,2.089356114315805e-07,-9.87808048014026e-08,1.0354171303987856e-09,-9.79354255507053e-12
249,O1,-15.3,11.0,500.0,0.2451606911466538,-0.016847739350772425,0.00020979365657442547,-0.0012467729549027876,-2.784186037115813e-06,2.0815724627367356e-07,-9.55029069223237e-08,1.016004169316392e-09,-9.65908386693442e-12
250,O1,-15.3,11.0,1000.0,0.2561372988606468,-0.017345344336887333,0.00021603161154831402,-0.0012498035739161996,-2.7706714073849377e-06,2.078216332627609e-07,-9.403091850509343e-08,1.0075552534342175e-09,-9.601515846261015e-12
251,O1,-15.3,11.0,5000.0,0.2642933007008799,-0.017715222889973552,0.00022066706034905067,-0.0012520880561744992,-2.757706256618644e-06,2.075900109494751e-07,-9.29778874736286e-08,1.0013385682264328e-09,-9.560530585917621e-12
252,O1,-15.3,30.0,0.0,-2.4651703625780508,0.21956692985671727,-0.0060668332914663664,-0.012328818373202705,0.001413314801211095,1.5990126396579883e-05,-7.316328106106017e-05,-1.9661053321526203e-07,-7.956085393978012e-09
253,O1,-15.3,30.0,0.1,-2.4605585586333047,0.21889430125083617,-0.006041758142760606,-0.012265975206026054,0.0014060023906136484,1.586375888260473e-05,-7.272783515987122e-05,-1.9449024227283434e-07,-7.87814222025087e-09
254,O1,-15.3,30.0,5.0,-1.7444644565271683,0.12420469334262865,-0.0028130877226130537,-0.005342213787751376,0.0005390853132973311,4.443300656977812e-06,-2.41175614748373e-05,-1.513695507119667e-08,-1.6085290084609767e-09
255,O1,-15.3,30.0,10.0,-1.119461815343112,0.06090892440170517,-0.001104422351092985,-0.002456576979689124,0.00015454268165547187,1.3815136036647402e-06,-5.996310087419647e-06,8.354906459832898e-09,-3.289461190082969e-10
256,O1,-15.3,30.0,25.0,-0.4854016842287087,0.01763043208234116,-0.0002582422351656787,-0.0012526988005418908,1.4139676584170855e-05,3.9895913138599063e-07,-6.630403305867467e-07,3.153299051116107e-09,-4.1290551327846666e-11
257,O1,-15.3,30.0,50.0,-0.20611748881063752,0.003917312142064092,-6.013586529257006e-05,-0.0011451353270212222,3.064798448420607e-07,2.6141698329517874e-07,-2.3505803498485964e-07,1.7289551536730387e-09,-1.7454355498244263e-11
258,O1,-15.3,30.0,75.0,-0.08656713499908754,-0.0016390057398461965,1.428934886949987e-05,-0.0011571902348783579,-1.6818303146021873e-06,2.3512567452362607e-07,-1.7042248373690227e-07,1.4289555585650754e-09,-1.3635416735303128e-11
259,O1,-15.3,30.0,100.0,-0.018250621839141907,-0.0047924062558861134,5.5680417197613264e-05,-0.0011721451930149518,-2.2892919740717167e-06,2.2548171582488275e-07,-1.4682248273872527e-07,1.3071963445658277e-09,-1.2264497015116134e-11
260,O1,-15.3,30.0,250.0,0.11894113452144987,-0.01109389975495404,0.0001369732770441541,-0.001210028377207721,-2.8038433840643232e-06,2.1364676548936098e-07,-1.1503020358626452e-07,1.1302205131057462e-09,-1.0541705739046708e-11
261,O1,-15.3,30.0,500.0,0.16634045153580035,-0.013259822626098266,0.0001645183027251282,-0.001223964594237891,-2.8382633870882276e-06,2.1115395537013125e-07,-1.0689455073624882e-07,1.0832919266857261e-09,-1.015437403581792e-11
262,O1,-15.3,30.0,1000.0,0.18943683569983638,-0.014313239118887421,0.00017786547650886335,-0.0012306797017153416,-2.834476795912891e-06,2.101355792721483e-07,-1.0336642424428399e-07,1.0623689955878943e-09,-9.991786561070142e-12
263,O1,-15.3,30.0,5000.0,0.20731854104669378,-0.015127493005976468,0.00018814702224033422,-0.0012358617622021584,-2.8249751271028736e-06,2.0943172549796906e-07,-1.0072981419671317e-07,1.046895978335753e-09,-9.876461910290744e-12
264,O1,-15.3,62.0,0.0,-3.239099397235598,0.341586508758195,-0.010965520892620016,-0.027147384744157028,0.0029613878825505402,5.431221955030543e-05,-0.0001724257922838506,-8.109109184195014e-07,-3.655856256906245e-08
265,O1,-15.3,62.0,0.1,-3.2342282788950185,0.34077158824445153,-0.010930967987543507,-0.027021692688006468,0.0029498485157339544,5.392566461192111e-05,-0.0001716356389265307,-8.053929171472441e-07,-3.623277833179011e-08
266,O1,-15.3,62.0,5.0,-2.4468914381924165,0.2168978812992356,-0.005967460897037556,-0.012084338742194813,0.0013844845134524456,1.5501468825263804e-05,-7.144177313328837e-05,-1.883214194606669e-07,-7.655652792204826e-09
267,O1,-15.3,62.0,10.0,-1.6642386307150756,0.11500171067007166,-0.0025379285752130647,-0.004842380901974767,0.0004722703956854501,3.8333818237769565e-06,-2.0749511235713696e-05,-7.971692147330591e-09,-1.3314925796880773e-09
268,O1,-15.3,62.0,25.0,-0.7575650807120391,0.0336596421570164,-0.0005325423265186111,-0.001601677758030213,5.0839741315309525e-05,6.808248712154092e-07,-1.9205061333012182e-06,5.663548971397428e-09,-1.0744709912395856e-10
269,O1,-15.3,62.0,50.0,-0.38998625733184017,0.012741184369992666,-0.00018440313118240476,-0.001189050293028278,7.397791395386895e-06,3.3714466245639097e-07,-4.5129597981051037e-07,2.5268148466888165e-09,-2.975930863973045e-11
270,O1,-15.3,62.0,75.0,-0.24818286749325247,0.005893404337936003,-8.718671904425631e-05,-0.001147237401043012,1.4031792311767892e-06,2.74397538974572e-07,-2.6866330526966e-07,1.8698141081620656e-09,-1.941830299272489e-11
271,O1,-15.3,62.0,100.0,-0.16756317903497728,0.002117937006637644,-3.579375978216983e-05,-0.001146455850148467,-4.954927270703667e-07,2.513730496717456e-07,-2.099575473682907e-07,1.6175751405244093e-09,-1.5973261057663073e-11
272,O1,-15.3,62.0,250.0,0.00415776679534082,-0.005824455724494875,6.911680023533903e-05,-0.0011778283636959778,-2.428442286717016e-06,2.229534910815601e-07,-1.4045834018166672e-07,1.2729572359747983e-09,-1.1903514691868905e-11
273,O1,-15.3,62.0,500.0,0.07010716635373201,-0.00885578333093669,0.00010829582163375976,-0.001195885494021001,-2.7053532736657524e-06,2.169603621355893e-07,-1.245966749490626e-07,1.1852249862798394e-09,-1.1036140727156948e-11
274,O1,-15.3,62.0,1000.0,0.10422023695776435,-0.010419643355970992,0.0001283521980276437,-0.0012057269106500771,-2.7826300136238353e-06,2.1455839646970856e-07,-1.1774295013172797e-07,1.1460214290069251e-09,-1.0679454474217863e-11
275,O1,-15.3,62.0,5000.0,0.13173766514674798,-0.011679487301334864,0.000144449382092536,-0.0012138150947519108,-2.816403616833222e-06,2.1291054604080072e-07,-1.1279444006706953e-07,1.1169409172180971e-09,-1.0428908292763316e-11
276,O1,-15.3,130.0,0.0,-4.0432145731865115,0.480074237049875,-0.017036800912831038,-0.05519109669512771,0.005095286277292561,0.00015835344726965105,-0.00032766478538770764,-1.9683407944764482e-06,-1.3938768790045183e-07
277,O1,-15.3,130.0,0.1,-4.038311406854886,0.4792183629246513,-0.016998611564289036,-0.05496878098492895,0.005081706688799078,0.00015741763174189927,-0.0003265887228257547,-1.9610246387000322e-06,-1.38365130531753e-07
278,O1,-15.3,130.0,5.0,-3.235639495896293,0.34100638186909477,-0.01094085382464266,-0.027057769994665408,0.0029531180634723205,5.403677805715395e-05,-0.00017186428863905502,-8.06887282979645e-07,-3.632646578057915e-08
279,O1,-15.3,130.0,10.0,-2.367881925840547,0.20550663390753246,-0.0055481229980008165,-0.011072588106709877,0.0012641425933755442,1.3538719718629519e-05,-6.430818278119552e-05,-1.5543627180261427e-07,-6.47261198115267e-09
280,O1,-15.3,130.0,25.0,-1.1628285423786522,0.06464742151215014,-0.0011918272265752105,-0.0025926997776778466,0.00017212516730598197,1.5007040217132277e-06,-6.736547790326675e-06,8.322541023002418e-09,-3.71409603137641e-10
281,O1,-15.3,130.0,50.0,-0.630724563872186,0.025752808511479614,-0.00039094051432526423,-0.0014084562773270537,3.0082716541956965e-05,5.284723262406643e-07,-1.1906851835907068e-06,4.3900247833250434e-09,-6.922709397311508e-11
282,O1,-15.3,130.0,75.0,-0.44581451530811345,0.015565801537867976,-0.00022654108732911654,-0.0012226178397060207,1.102790844156183e-05,3.712216239348653e-07,-5.643687237410341e-07,2.8745186795184424e-09,-3.595808091554633e-11
283,O1,-15.3,130.0,100.0,-0.3475626308160872,0.010651564939207207,-0.00015406474966123932,-0.0011703063313434603,5.166924975237641e-06,3.149842597106167e-07,-3.8289274442342654e-07,2.297675575365784e-09,-2.5945158344002036e-11
284,O1,-15.3,130.0,250.0,-0.1438733556812036,0.0010163858575942476,-2.1011665616411875e-05,-0.0011485838619631687,-9.057018743121133e-07,2.459858290232089e-07,-1.9675988161565866e-07,1.5565262890582168e-09,-1.5191433006654414e-11
285,O1,-15.3,130.0,500.0,-0.06234378677127912,-0.002758531919419511,2.904607758298153e-05,-0.0011620049034990797,-1.9316115514029958e-06,2.313375972142189e-07,-1.612329073283833e-07,1.3824315480632027e-09,-1.3097050162618073e-11
286,O1,-15.3,130.0,1000.0,-0.018109495734685777,-0.004798910683465166,5.576506952588228e-05,-0.0011721793573444426,-2.290158892079042e-06,2.2546403191720276e-07,-1.4677985527434775e-07,1.3069618846448798e-09,-1.2262024885727337e-11
287,O1,-15.3,130.0,5000.0,0.01897626226010046,-0.006506425124694196,7.796749067475896e-05,-0.0011817353233340869,-2.506889063870539e-06,2.2142927419177284e-07,-1.3654768584375674e-07,1.2516523686836993e-09,-1.1684894239823278e-11
288,O1,-15.3,610.0,0.0,-5.733330111937164,0.7674914153104754,-0.02973375667842528,-0.20496276713815403,0.008257465282948925,0.0009104392789356361,-0.0007481989604554839,-1.0605263010381248e-07,-1.1047753364669264e-06
289,O1,-15.3,610.0,0.1,-5.728335921753424,0.766676325941635,-0.02969844816465397,-0.2041871661488558,0.00825579193393572,0.0009063320570060088,-0.0007468614843656439,-1.3349625101898855e-07,-1.0992586658224655e-06
290,O1,-15.3,610.0,5.0,-4.915585969748601,0.6317996132573502,-0.023825237485814207,-0.10974346987041626,0.007279141773394504,0.0004153771340580704,-0.0005353765945849557,-2.573459176965989e-06,-4.5043526647003736e-07
291,O1,-15.3,610.0,10.0,-4.026898995206238,0.47722103105186126,-0.016909270679903075,-0.05445239387577311,0.005049970349031082,0.0001552504472410896,-0.0003240876541432897,-1.9437465551253678e-06,-1.3600326032516535e-07
292,O1,-15.3,610.0,25.0,-2.519270116164838,0.22753781332806552,-0.0063660968097337,-0.01307607765935101,0.0015006176205839225,1.7517495084341997e-05,-7.842190341830463e-05,-2.2243023841299212e-07,-8.909624550891562e-09
293,O1,-15.3,610.0,50.0,-1.5300908614043902,0.10027928096148453,-0.0021147316805396384,-0.004101893045907033,0.00037304376002006765,2.989976540533432e-06,-1.5884748385032408e-05,4.1341157250952814e-10,-9.630762526732722e-10
294,O1,-15.3,610.0,75.0,-1.130955521836279,0.061888904351585006,-0.0011271306922214007,-0.0024920615569297136,0.00015909374539816137,1.4123151170699616e-06,-6.186440547912971e-06,8.357052990408808e-09,-3.3980164923676036e-10
295,O1,-15.3,610.0,100.0,-0.9262010931556267,0.04547607941322574,-0.000765580938691505,-0.001941736998699701,9.024426919924503e-05,9.508270678767266e-07,-3.397899736966895e-06,7.3099700830284005e-09,-1.8565410040170286e-10
296,O1,-15.3,610.0,250.0,-0.5587955147182662,0.021617388796079856,-0.0003217509773821733,-0.0013225085047492635,2.1242284876695246e-05,4.587415902005431e-07,-8.939328026157944e-07,3.739035357155859e-09,-5.3595448599685e-11
297,O1,-15.3,610.0,500.0,-0.433849339733517,0.014952339486522867,-0.00021727167852369974,-0.001214556416523771,1.0178235525626395e-05,3.634313524069501e-07,-5.377003824987927e-07,2.7955138832818985e-09,-3.450608609955332e-11
298,O1,-15.3,610.0,1000.0,-0.36885567793770013,0.011694985970564667,-0.0001691311241384938,-0.0011790031182535416,6.23353491804952e-06,3.25718524040659e-07,-4.1550274504741504e-07,2.4089799421861695e-09,-2.7770856223772332e-11
299,O1,-15.3,610.0,5000.0,-0.31467549163286446,0.009059029354616971,-0.0001313685720764643,-0.0011595904230905295,3.7135335529668723e-06,2.998784997504833e-07,-3.387046106657386e-07,2.139901027966673e-09,-2.3446211855466856e-11
300,O1,-15.3,870.0,0.0,-6.128303773000467,0.8302698655667247,-0.03238138688280804,-0.275738190782309,0.008203630315995436,0.0012876226352945888,-0.0008543870797639582,2.5954338687716205e-06,-1.6139373483282762e-06
301,O1,-15.3,870.0,0.1,-6.123245686463738,0.829482240403527,-0.032348739335937016,-0.27471235773666197,0.008206744853975876,0.001282128167926793,-0.0008530882465689865,2.5548635952469445e-06,-1.6064922562219106e-06
302,O1,-15.3,870.0,5.0,-5.304427578163705,0.6973074127441448,-0.026706503426989995,-0.14777322647993943,0.007908506946812336,0.0006101582542108166,-0.000635077648103401,-1.874501001506545e-06,-7.043764666915998e-07
303,O1,-15.3,870.0,10.0,-4.4124057113458,0.5447550614387142,-0.019937656139480727,-0.07430151950815621,0.006102294330654874,0.0002431519978477189,-0.0004121000671881442,-2.4578985140157465e-06,-2.3648582049106965e-07
304,O1,-15.3,870.0,25.0,-2.8950978504433036,0.28539645718054757,-0.008633418044481363,-0.019383780119583874,0.0021954393140888716,3.227234397738716e-05,-0.0001218353413773293,-4.689307775500846e-07,-1.9060752062274393e-08
305,O1,-15.3,870.0,50.0,-1.8371652292563379,0.1352462424350174,-0.003154084972781323,-0.0059779463293071,0.0006229372227736325,5.265852602156499e-06,-2.8461749505988144e-05,-2.5560236024056425e-08,-1.9958523946006843e-09
306,O1,-15.3,870.0,75.0,-1.3789963806248544,0.08478052887807679,-0.0016945644520218444,-0.003395781139933712,0.0002784198513788899,2.254720622653051e-06,-1.144298576167103e-05,5.793883651410281e-09,-6.595173185347655e-10
307,O1,-15.3,870.0,100.0,-1.1355846483245076,0.06228617673300492,-0.00113639929231297,-0.002506410880640582,0.00016095216658607248,1.4248274099031994e-06,-6.2640317576360374e-06,8.353521216126364e-09,-3.442495452122739e-10
308,O1,-15.3,870.0,250.0,-0.6933665061818491,0.029555220009678546,-0.0004575265492372088,-0.0014972636889067329,3.946623598188312e-05,5.987946174886202e-07,-1.515233390344794e-06,5.004314814682962e-09,-8.623068036119793e-11
309,O1,-15.3,870.0,500.0,-0.5465596703096572,0.020937267894000033,-0.00031069908688803437,-0.001309625023180318,1.9928540050532946e-05,4.4800694379952364e-07,-8.507009462433751e-07,3.6356425676845702e-09,-5.130726116127155e-11
310,O1,-15.3,870.0,1000.0,-0.47206900785622236,0.016928803953531753,-0.000247379530875798,-0.001241998483191278,1.3037748958324281e-05,3.8928446766957796e-07,-6.279526089142091e-07,3.056611621167584e-09,-3.9401728271274906e-11
311,O1,-15.3,870.0,5000.0,-0.4110976795951475,0.013798378504699343,-0.00020001520861386905,-0.0012005337545306532,8.672362056075702e-06,3.493554643267482e-07,-4.907409614156496e-07,2.6520472759236304e-09,-3.1934797556515145e-11
312,O1,-15.3,22.0,0.0,-2.1511681182225844,0.17542358988277637,-0.0044793702109469065,-0.008661347338244137,0.0009679712984541498,9.270408270385967e-06,-4.7249040189020624e-05,-8.523033435451441e-08,-4.046865200747858e-09
313,O1,-15.3,22.0,0.1,-2.146592507876302,0.17482088256861403,-0.004458886162806377,-0.008617311086190405,0.0009621233331902225,9.19822711497466e-06,-4.692288394464173e-05,-8.400062729920433e-08,-4.0077320406598405e-09
314,O1,-15.3,22.0,5.0,-1.4828290701196698,0.09531116455631213,-0.0019771366871620968,-0.003867916228829144,0.00034141702902387895,2.738891909728743e-06,-1.4384225769899342e-05,2.578739721548035e-09,-8.573287918405026e-10
315,O1,-15.3,22.0,10.0,-0.9367992196670962,0.04626847938693659,-0.0007820422770141261,-0.0019664792922891128,9.321570779836119e-05,9.708320758904094e-07,-3.5136047070273307e-06,7.402409975246622e-09,-1.9186579160656742e-10
316,O1,-15.3,22.0,25.0,-0.3931082329983834,0.012896746383857304,-0.00018668898287735506,-0.0011906570058828707,7.579079828134539e-06,3.3889982268751e-07,-4.568889808426845e-07,2.5448584860001693e-09,-3.006881340805659e-11
317,O1,-15.3,22.0,50.0,-0.1366748307722218,0.0006821625897760514,-1.654200308082296e-05,-0.0011494161991908983,-1.019477433627061e-06,2.444620619566802e-07,-1.9305570224796332e-07,1.5390687472857046e-09,-1.4971528117122753e-11
318,O1,-15.3,22.0,75.0,-0.02534205655180487,-0.004465427314843205,5.141160276063638e-05,-0.0011704101444085764,-2.2400797448214315e-06,2.2634023234950726e-07,-1.4895746751174086e-07,1.3185663447534351e-09,-1.2386794526746728e-11
319,O1,-15.3,22.0,100.0,0.037109052776624754,-0.007340237860378022,8.87596928924927e-05,-0.0011866538945999063,-2.589240690100375e-06,2.1971108776830685e-07,-1.3205586726099848e-07,1.2268861234464902e-09,-1.1437081595087736e-11
320,O1,-15.3,22.0,250.0,0.15743574765492827,-0.012853109768308809,0.0001593564611217374,-0.0012212931670581113,-2.8387308642893445e-06,2.1157232313165752e-07,-1.0831907194810577e-07,1.0918238920625761e-09,-1.0221219198789737e-11
321,O1,-15.3,22.0,500.0,0.19685850883965458,-0.014651320652930431,0.00018213757178125488,-0.0012328350601425982,-2.8312318005080807e-06,2.098353377057061e-07,-1.022599450181859e-07,1.0558712046217292e-09,-9.942877873237493e-12
322,O1,-15.3,22.0,1000.0,0.21562398976260133,-0.01550535497260383,0.0001929101257114173,-0.0012382581830437853,-2.818503641857877e-06,2.0912715702524524e-07,-9.954149802552788e-08,1.0399135188388369e-09,-9.825743276281543e-12
323,O1,-15.3,22.0,5000.0,0.22992833169230725,-0.016155844536229702,0.0002011011127743889,-0.0012423768364632918,-2.803850335998287e-06,2.086345600817181e-07,-9.756017679717772e-08,1.0281692433669259e-09,-9.742381011221456e-12
324,O1,-15.3,60.0,0.0,-3.203585775488367,0.33566971458130823,-0.010715121540947895,-0.026245756009435923,0.002876980111630038,5.156128594644206e-05,-0.0001667250743201687,-7.702015874518074e-07,-3.425321583658631e-08
325,O1,-15.3,60.0,0.1,-3.1986939724948713,0.3348561066864932,-0.01068075374096555,-0.026123783579505802,0.0028655077362281967,5.119268151396113e-05,-0.00016595006132190753,-7.647509850758147e-07,-3.394666260921894e-08
326,O1,-15.3,60.0,5.0,-2.4130859813835492,0.21200506145705433,-0.0057864778367529715,-0.011643123579519164,0.0013321094879866417,1.4633890453131571e-05,-6.833357527081973e-05,-1.7365792238737153e-07,-7.1279921867172175e-09
327,O1,-15.3,60.0,10.0,-1.6361587761584142,0.11184712482744738,-0.002445391874025023,-0.0046776874114750604,0.000450226908195004,3.6395718437148305e-06,-1.965388759837811e-05,-5.866803224265274e-09,-1.2452150130391642e-09
328,O1,-15.3,60.0,25.0,-0.743021533943319,0.03271071431579873,-0.000514907260675361,-0.001576819616437441,4.810105359451911e-05,6.613078683998394e-07,-1.821893523288076e-06,5.513022916105232e-09,-1.0227557413672335e-10
329,O1,-15.3,60.0,50.0,-0.3808469800825083,0.012287275986514907,-0.00017775572438446483,-0.001184527969038817,6.880984361966453e-06,3.321060668799783e-07,-4.353789649209329e-07,2.474929212167104e-09,-2.8876808283188847e-11
330,O1,-15.3,60.0,75.0,-0.2403170602244522,0.005523119453247239,-8.209499405821483e-05,-0.0011465030232631732,1.1776318691497826e-06,2.7178903704313365e-07,-2.6180898775559184e-07,1.8418356821188365e-09,-1.9019605116547306e-11
331,O1,-15.3,60.0,100.0,-0.16027457093499037,0.0017787525602302047,-3.123338798746259e-05,-0.0011470065570958537,-6.276860310407645e-07,2.4965283123849675e-07,-2.0572979262912294e-07,1.598188690377593e-09,-1.5722832645358276e-11
332,O1,-15.3,60.0,250.0,0.010044771166739594,-0.006095532168289187,7.264023523954445e-05,-0.0011793545282834414,-2.4605054406406434e-06,2.223314525458716e-07,-1.389006707934494e-07,1.2644056616187607e-09,-1.181470285877137e-11
333,O1,-15.3,60.0,500.0,0.07520470886799742,-0.009089666300346461,0.00011130120128912966,-0.0011973436166160256,-2.719310789926832e-06,2.1657417759627382e-07,-1.235156188240907e-07,1.1791016867605995e-09,-1.0979275270880761e-11
334,O1,-15.3,60.0,1000.0,0.10882674259767976,-0.01063048042920583,0.00013104864580749142,-0.0012070867013292842,-2.790872145862121e-06,2.1426884047837935e-07,-1.1688653529041753e-07,1.141090319180643e-09,-1.0635547679485409e-11
335,O1,-15.3,60.0,5000.0,0.13590869637901332,-0.011870061869413397,0.0001468693695312364,-0.0012150254239859015,-2.821815200442525e-06,2.1268296080193595e-07,-1.1201882971769756e-07,1.1127552192605082e-09,-1.039378702991826e-11
336,O1,-15.3,124.0,0.0,-3.991850385910429,0.47108063290343133,-0.0166348705441421,-0.05289467537478525,0.0049523279502498435,0.00014876070388818556,-0.0003164454025450059,-1.8900113123510349e-06,-1.2897464799593736e-07
337,O1,-15.3,124.0,0.1,-3.9870041809107555,0.47023495471896204,-0.016597030118208594,-0.052681205451980496,0.004938855495759854,0.00014787751762397432,-0.00031541043233139054,-1.8823368569014498e-06,-1.2802381373052912e-07
338,O1,-15.3,124.0,5.0,-3.1846442695905024,0.332523225956456,-0.010582264605754047,-0.025768933838071953,0.0028327628620994825,5.0123997959010935e-05,-0.00016374144442612678,-7.493385875723911e-07,-3.3060733329276486e-08
339,O1,-15.3,124.0,10.0,-2.3196888718707678,0.1986629860765935,-0.005299811798285999,-0.0104923748853384,0.0011940367413434262,1.2457587820314635e-05,-6.0208539450966295e-05,-1.3732185578338225e-07,-5.838218740059615e-09
340,O1,-15.3,124.0,25.0,-1.132127858444436,0.061989328406137495,-0.0011294627582681556,-0.0024956121620047615,0.00015955282805060257,1.4154309180763896e-06,-6.205662399555962e-06,8.356516718992138e-09,-3.4090761719609545e-10
341,O1,-15.3,124.0,50.0,-0.6128784874526276,0.02470428179113636,-0.000373076012390462,-0.0013855318728503321,2.770170369046059e-05,5.101082803575499e-07,-1.109878514537588e-06,4.222633440116813e-09,-6.498537798487153e-11
342,O1,-15.3,124.0,75.0,-0.43175956424625456,0.014845697906568003,-0.0002156674450849669,-0.0012131926042699324,1.0034007915189225e-05,3.62096808560567e-07,-5.33188405233051e-07,2.781968538068159e-09,-3.425954173778968e-11
343,O1,-15.3,124.0,100.0,-0.33503873598911815,0.010042630431579843,-0.00014534707723928554,-0.0011658406853346432,4.586639905421027e-06,3.090242373295069e-07,-3.6520978039710527e-07,2.235565306761306e-09,-2.4949376968431328e-11
344,O1,-15.3,124.0,250.0,-0.13362094903121305,0.0005404979767941826,-1.4651220282512858e-05,-0.0011497885444754921,-1.066284782951497e-06,2.4382870346111064e-07,-1.9151202009316578e-07,1.5317720555524952e-09,-1.4880386001067578e-11
345,O1,-15.3,124.0,500.0,-0.052989309839092,-0.003190059805972691,3.471293392063441e-05,-0.0011640331370384644,-2.0185383140378036e-06,2.299920012784063e-07,-1.579392360422315e-07,1.3655666241549531e-09,-1.2905630001090964e-11
346,O1,-15.3,124.0,1000.0,-0.00932570148413136,-0.005203571271084698,6.10388632637082e-05,-0.0011743736493054122,-2.3476570091452566e-06,2.2444069926601878e-07,-1.4421634433697303e-07,1.2932392842377338e-09,-1.2116067837740717e-11
347,O1,-15.3,124.0,5000.0,0.02721075233529597,-0.006885170891446976,8.287373225702294e-05,-0.0011839526345084651,-2.546048333350366e-06,2.2062975348915887e-07,-1.3447111125842072e-07,1.2402338660190558e-09,-1.1569775165665085e-11
348,O1,-15.3,260.0,0.0,-4.796519123250083,0.6113990955570554,-0.022918730942822884,-0.1001560028621028,0.007032253563313458,0.00036752299027022304,-0.0005055331720875597,-2.6339265223376546e-06,-3.895325754335448e-07
349,O1,-15.3,260.0,0.1,-4.791689534432653,0.6105566087442388,-0.022880765756856318,-0.09977819487468269,0.007021946255773407,0.0003656512826969479,-0.0005043229081586798,-2.635433204760395e-06,-3.871672720281774e-07
350,O1,-15.3,260.0,5.0,-3.988392400732092,0.47047475567907276,-0.01660774480077034,-0.05274254524862259,0.004942569962293063,0.00014813100129825398,-0.0003156948037650097,-1.8843835518222963e-06,-1.282964377945405e-07
351,O1,-15.3,260.0,10.0,-3.1012596045695235,0.3187603915568894,-0.010005291611137756,-0.023781234954656113,0.0026405065043634468,4.428690717872646e-05,-0.00015091607936812575,-6.599234451647303e-07,-2.8312418632783484e-08
352,O1,-15.3,260.0,25.0,-1.6940353909776422,0.11838531972606212,-0.0026381365381619995,-0.005021925196806706,0.0004963563265359275,4.04868643578542e-06,-2.195632369418688e-05,-1.0414077256507827e-08,-1.4284502992300519e-09
353,O1,-15.3,260.0,50.0,-0.9494501844171123,0.047224682426534215,-0.000802075918032785,-0.001996263706951562,9.684389065256093e-05,9.950381669885766e-07,-3.655319333310535e-06,7.50624928608698e-09,-1.994685108911387e-10
354,O1,-15.3,260.0,75.0,-0.6883255108526969,0.029242185202238504,-0.0004519393152274922,-0.0014896456932067127,3.8647482782689604e-05,5.927951310836554e-07,-1.486673607490097e-06,4.954349450700788e-09,-8.473523072168348e-11
355,O1,-15.3,260.0,100.0,-0.5570616004644088,0.021520704508885945,-0.00032017604410160635,-0.0013206604758831,2.105150388558348e-05,4.5720628644808644e-07,-8.876663705831867e-07,3.7244371055168165e-09,-5.326589179975144e-11
