# ---
# status: accepted
# ---
# 
# # Description
# IPTG titration of the O2 - HG104 strain.
# 
# | | |
# |-|-|
# | __Date__ | 2016-12-04 |
# | __Equipment__ | Artemis Nikon Microscope |
# | __User__ | mrazomej |
# 
# ## Strain infromation
# | Genotype | plasmid | Host Strain | Shorthand |
# | :------- | :------ | :---------- | :-------- |
# | `galK<>25` | `pZS3-mCherry` | HG105 | `auto` |
# | `galK<>25-O2+11-YFP` | `pZS3-mCherry` | HG105 | `delta` |
# | `galK<>25-O2+11-YFP | `pZS3-mCherry` | HG104 | `HG104` |
# 
# ## Titration series
# | Inducer | Concentration |
# | :------ | ------------: |
# | IPTG | 0, 0.1, 5, 10, 25, 50, 75, 100, 250, 500, 1000, 5000 [µM] |
# 
# ## Microscope settings
# 
# * 100x Oil objective
# * Exposure time:
# 1. Brightfield : 10 ms
# 2. mCherry : 15 ms
# 3. YFP : 12 ms
# 
# ## Experimental protocol
# 
# The strains were grown overnight in tubes in 3 mL of LB + spec + kan.
# Next morning they were diluted 1:1000 into 0.5 mL of M9 + 0.5% glucose
# in deep 96-well plates.
# The auto and delta strains were grown without IPTG.
# After 8 hours the cells were diluted 1:10 into M9 + glucose and imaged
# using 2% agar pads also of M9 media.
# 
# ## Notes & Observations
# 
# This time I marked the positions and then took the images all together.
# Doing it this way reduced my experimental time for about 40 min.
# Unfortunately I forgot both the YFP profile and the camera noise images
# So I'll take them from 20161204.
# I got confused with the naming of the images so the images with
# 100uM title are actually the 75uM ones, and the ones with 100realuM are
# the actual 100uM images.
# 
# ## Analysis files
# 
# **Example segmentation**
# 
# ![](outdir/example_segmentation.png)
# 
# **ECDF (auto)**
# 
# ![](outdir/auto_fluor_ecdf.png)
# 
# **ECDF (∆lacI)**
# 
# ![](outdir/delta_fluor_ecdf.png)
# 
# **ECDF (RBS1027)**
# 
# ![](outdir/exp_fluor_ecdf.png)
# 
# **fold-change**
# 
# ![](outdir/fold_change.png)
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,area,eccentricity,solidity,mean_intensity,intensity
20161207,mrazomej,O2,-13.9,auto,0,0.0,3.4816000000000003,0.9466554635503968,0.9444444444444444,72.95130777926772,253.98727316429853
20161207,mrazomej,O2,-13.9,auto,0,0.0,2.8928000000000003,0.8991338851633595,0.9576271186440678,67.18457537330758,194.3515396399042
20161207,mrazomej,O2,-13.9,auto,0,0.0,2.432,0.8450093821221205,0.9895833333333334,69.4575403088002,168.9207380310021
20161207,mrazomej,O2,-13.9,auto,0,0.0,2.7648,0.8931289333959768,0.9642857142857144,57.15887288192032,158.0328517439333
20161207,mrazomej,O2,-13.9,auto,0,0.0,3.5584,0.9475207801173536,0.8853503184713376,60.237521227640705,214.34919553643667
20161207,mrazomej,O2,-13.9,auto,0,0.0,4.1472,0.9572408603621988,0.905027932960894,66.45066192899759,275.5841851519388
20161207,mrazomej,O2,-13.9,auto,0,0.0,2.7648,0.9025843092386464,0.9557522123893806,65.17339601331389,180.19140529761026
20161207,mrazomej,O2,-13.9,auto,0,0.0,3.5839999999999996,0.925294046633437,0.9589041095890408,61.45458723147593,220.2532406376097
20161207,mrazomej,O2,-13.9,auto,0,0.0,4.7872,0.8248689697128886,0.9257425742574258,73.95854968713174,354.0543690622371
20161207,mrazomej,O2,-13.9,auto,0,0.0,4.0448,0.9467262809077488,0.9634146341463414,69.7835306758451,282.2604248776583
20161207,mrazomej,O2,-13.9,auto,0,0.0,3.0208,0.9344472510922872,0.9672131147540984,65.58005765367997,198.10423816023646
20161207,mrazomej,O2,-13.9,auto,0,0.0,4.8896000000000015,0.9678854081652604,0.8842592592592593,89.74858464672646,438.8346794886338
20161207,mrazomej,O2,-13.9,auto,0,0.0,5.1968000000000005,0.959452285196124,0.8712446351931329,60.30159522231526,313.375330051328
20161207,mrazomej,O2,-13.9,auto,0,0.0,4.352,0.9615600963179928,0.8762886597938144,80.71428323182991,351.2685606249238
20161207,mrazomej,O2,-13.9,auto,0,0.0,2.5856000000000003,0.8713583647254891,0.961904761904762,66.59053164898775,172.17647863162276
