# ---
# status: accepted
# ---
# 
# # Description
# IPTG titration of the O3 - RBS1L strain.
# 
# | | |
# |-|-|
# | __Date__ | 2016-12-05 |
# | __Equipment__ | Artemis Nikon Microscope |
# | __User__ | mrazomej |
# 
# ## Strain infromation
# | Genotype | plasmid | Host Strain | Shorthand |
# | :------- | :------ | :---------- | :-------- |
# | `galK<>25` | `pZS3-mCherry` | HG105 | `auto` |
# | `galK<>25-O3+11-YFP` | `pZS3-mCherry` | HG105 | `delta` |
# | `galK<>25-O3+11-YFP; ybcN<>4*RBS1L-lacI` | `pZS3-mCherry` | HG105 | `RBS1L` |
# 
# ## Titration series
# | Inducer | Concentration |
# | :------ | ------------: |
# | IPTG | 0, 0.1, 5, 10, 25, 50, 75, 100, 250, 500, 1000, 5000 [µM] |
# 
# ## Microscope settings
# 
# * 100x Oil objective
# * Exposure time:
# 1. Brightfield : 10 ms
# 2. mCherry : 15 ms
# 3. YFP : 8 ms
# 
# ## Experimental protocol
# 
# The strains were grown overnight in tubes in 3 mL of LB + spec + kan.
# Next morning they were diluted 1:1000 into 0.5 mL of M9 + 0.5% glucose
# in deep 96-well plates.
# The auto and delta strains were grown without IPTG.
# After 8 hours the cells were diluted 1:10 into M9 + glucose and imaged
# using 2% agar pads also of M9 media.
# 
# ## Notes & Observations
# The strains overgrew for about 25 min.
# I couldn't really find that many cells in the autofluorescence pad.
# The agar pads were prepared 3 hours before hand and kept covered in the cold room.
# 
# ## Analysis files
# 
# **Example segmentation**
# 
# ![](outdir/example_segmentation.png)
# 
# **ECDF (auto)**
# 
# ![](outdir/auto_fluor_ecdf.png)
# 
# **ECDF (∆lacI)**
# 
# ![](outdir/delta_fluor_ecdf.png)
# 
# **ECDF (experimental strain)**
# 
# ![](outdir/exp_fluor_ecdf.png)
# 
# **fold-change**
# 
# ![](outdir/fold_change.png)
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,area,eccentricity,solidity,mean_intensity,intensity
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.3008000000000015,0.9481581150592266,0.8888888888888888,65.06447102029813,279.8292769640983
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.2496,0.9533581958587488,0.8972972972972973,44.095250595418776,187.38717693029164
20161205,mrazomej,O3,-9.7,auto,0,0.0,3.4048000000000003,0.9168199788718108,0.9366197183098592,57.20377799027185,194.76742330127763
20161205,mrazomej,O3,-9.7,auto,0,0.0,3.1488,0.9260119053082888,0.9534883720930232,52.369446777538364,164.9009140131128
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.4288,0.945589244380323,0.8238095238095238,50.19112753997438,222.28646564903855
20161205,mrazomej,O3,-9.7,auto,0,0.0,2.5088,0.8933332815432565,0.98989898989899,43.936837234397956,110.22873725365758
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.0704,0.9513533541226716,0.8983050847457628,63.37221751482786,257.9502741723553
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.2752,0.9534028587062592,0.9027027027027028,59.298040147029035,253.51098123657852
20161205,mrazomej,O3,-9.7,auto,0,0.0,3.8144,0.9531652141818276,0.9490445859872612,56.74959310922534,216.46564795582913
20161205,mrazomej,O3,-9.7,auto,0,0.0,5.2736,0.8653520871409012,0.8306451612903226,60.92515617956428,321.29490362855023
20161205,mrazomej,O3,-9.7,auto,0,0.0,3.6096,0.9404688709689448,0.9096774193548388,65.41812336900637,236.13325811276536
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.6848,0.9647901672750896,0.8883495145631068,56.10154017318752,262.8244954033489
20161205,mrazomej,O3,-9.7,auto,0,0.0,3.9168,0.9551396348123464,0.9272727272727272,54.51241719952127,213.51423568708492
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.0448,0.950504354331152,0.9518072289156626,47.30756947415667,191.34965700906892
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.8896000000000015,0.959901242099334,0.8842592592592593,50.20782088608651,245.49616100460867
20161205,mrazomej,O3,-9.7,auto,0,0.0,4.0192000000000005,0.9464529365029252,0.907514450867052,56.23083689119446,226.00297963308878
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.2,0.9326748418663394,0.9191176470588236,2647.563334363577,8472.202669963446
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.9424,0.9618194380342874,0.8603351955307262,2055.991370889862,8105.540380596192
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.1744000000000003,0.9385244143610648,0.9465648854961832,2780.439691695108,8826.227757316952
20161205,mrazomej,O3,-9.7,delta,0,0.0,5.171200000000002,0.81255099541005,0.9181818181818182,5427.109766007957,28064.670021980353
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.5088,0.8567911541325313,0.9607843137254902,3842.9400545855233,9641.16800894416
20161205,mrazomej,O3,-9.7,delta,0,0.0,4.1472,0.9505794311981692,0.8663101604278075,3426.60955378678,14210.835141464533
20161205,mrazomej,O3,-9.7,delta,0,0.0,4.096,0.9529076592172648,0.9195402298850576,5567.138169928267,22802.997944026185
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.56,0.8540851756772344,0.9523809523809524,3029.7528366620345,7756.167261854808
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.8144,0.952964255466414,0.8869047619047619,2436.5410134793983,9293.942041815817
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.2,0.9240180215740784,0.9328358208955224,7432.7646140523575,23784.846764967544
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.6608,0.9463793742039214,0.9225806451612903,4457.500137643473,16318.016503885226
20161205,mrazomej,O3,-9.7,delta,0,0.0,4.0192000000000005,0.9573305845653602,0.8486486486486486,5927.158133745453,23822.433971149727
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.3792,0.9205096861693249,0.9295774647887324,4226.257487743391,14281.369302582467
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.2784,0.8400352528559031,0.9888888888888888,2972.3508160163237,6772.204099211592
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.5088,0.8490353773651624,0.9607843137254902,2262.521903013973,5676.214950281455
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.0208,0.9058006382204,0.9365079365079364,6617.399136571442,19989.83931175501
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.3296,0.829785473069198,0.9479166666666666,3049.532544860473,7104.1910165069585
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.8160000000000003,0.8842957940208044,0.9482758620689656,6457.224988316986,18183.545567100635
20161205,mrazomej,O3,-9.7,delta,0,0.0,5.0944,0.8995289948653723,0.8024193548387096,4749.918601173979,24197.98532182072
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.8912,0.951643605635321,0.9559748427672956,8265.89039435765,32164.232702524485
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.3040000000000003,0.8370813963423495,0.9782608695652174,3446.208908238649,7940.0653245818485
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.9936,0.9449599385471684,0.8764044943820225,6416.038240635746,25623.090317802915
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.5856000000000003,0.8621536232350924,0.961904761904762,1424.66993734075,3683.6265899882437
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.7904,0.8691517145034713,0.9646017699115044,8064.543805808277,22503.30303572742
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.8416,0.8402385019565284,0.925,2144.2324600154047,6093.050958379775
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.432,0.827443744142475,0.9793814432989691,1973.1587252511908,4798.722019810896
20161205,mrazomej,O3,-9.7,delta,0,0.0,5.0432000000000015,0.9662626203340984,0.8602620087336245,3221.1468155947887,16244.887620407642
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.6608,0.9410211731603356,0.9285714285714286,2308.255572650541,8450.062000359101
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.7136,0.8437892374952869,0.9814814814814816,2046.408798613653,5553.134915918009
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.3536,0.9098291448577442,0.9424460431654677,1966.239346776052,6593.980273348167
20161205,mrazomej,O3,-9.7,delta,0,0.0,4.0704,0.9502217494133588,0.9244186046511628,3403.3922489351708,13853.16781006572
20161205,mrazomej,O3,-9.7,delta,0,0.0,4.1984,0.8806635435638215,0.9010989010989012,3743.9266133033643,15718.501493292846
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.2,0.8920450417798023,0.9842519685039369,4583.196242070235,14666.227974624751
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.9184,0.9002434767956191,0.9661016949152542,2196.968279467112,6411.63222679682
20161205,mrazomej,O3,-9.7,delta,0,0.0,5.504,0.9756095573141064,0.9307359307359307,2296.977090321713,12642.561905130708
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.9168,0.9622930910793608,0.95625,2415.6857031086665,9461.757761936025
20161205,mrazomej,O3,-9.7,delta,0,0.0,2.56,0.8896341737256039,0.9433962264150944,1811.1170530458944,4636.45965579749
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.4560000000000004,0.9487969625683852,0.9375,2703.0175210141283,9341.628552624828
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.6864,0.958475481385796,0.9,4700.2763255664295,17327.098646568083
20161205,mrazomej,O3,-9.7,delta,0,0.0,3.8656,0.9276512014315804,0.9320987654320988,8513.43041049269,32909.516594800545
