operator,binding_energy,repressor,inducer_uM,lambda_m1p0,lambda_m2p0,lambda_m3p0,m0p1,m0p2,m0p3,m0p4,m0p5,m0p6,m1p1,m1p2,m1p3,m1p4,m1p5,m2p1,m2p2,m2p3,m2p4,m3p1,m3p2,m3p3,m4p0,m4p1,m4p2,m5p0,m5p1,m6p0
O1,-15.3,195.0,0.1,-3.991554240265893,0.6064581584014178,-0.028241310224912938,32.29229709833645,2397.553660793209,285218.66385809466,47857907.53694155,10587952648.068823,2957287719887.1987,4.838356431628191,590.7920004743974,102155.3887746646,23192943.315259226,6577133622.052597,21.488799917049548,2801.333019154609,512735.05821991037,122026248.55841763,177.34338923489852,24412.8801697971,4664578.153886458,24.962274188159977,2279.039011581484,326038.8895343083,421.0410657287737,40167.12738899983,9087.654001275869
O1,-15.3,195.0,5.0,-3.163460054536788,0.42937923119924387,-0.018214333877981173,67.31440439994455,7583.146250597724,1222069.7281234441,261096992.88922587,70618565938.82814,23410350671767.52,15.362639008779585,2534.7789958473622,556401.1916767706,154259409.82654804,52050586150.51785,72.80018071463752,12827.448506193536,2983279.323323953,868619148.9086428,640.9020139525164,119263.93525428505,28982200.88700964,63.20172217094696,8743.081260430468,1692117.5500739068,1130.1159562962707,162939.80468757925,25778.230720361757
O1,-15.3,195.0,10.0,-2.307316269375886,0.25946033400761553,-0.009354952991346872,150.77159755434533,30772.424888080117,8040808.469472032,2595176933.620109,1008170975841.2312,461871839404468.94,62.55048347385105,16714.025360057654,5529408.430609793,2198716452.203136,1026362607988.0408,339.55695314665644,97005.23479717252,34053026.44201935,14249635817.937696,3411.6907639086585,1029933.9488817884,378242593.34099054,209.00703722456112,52480.708682556105,16499346.613743272,4176.237708049766,1091904.9583133406,105564.03289705203
O1,-15.3,195.0,25.0,-1.1494160425817426,0.08003313491601925,-0.0018897539756885465,576.6508016587819,385808.60713688977,296310795.9976951,258724096899.66898,254447427613014.84,2.792867111340814e+17,786.4277185035063,617584.5950385003,551896916.9835379,554762373916.4069,620395006336867.9,6632.229764182768,5587959.401071424,5317109289.067711,5643605075656.026,98285.4556015681,87650960.61618903,87462451145.8699,2537.8943308970915,2102060.2615835117,1956370349.8488603,67373.5383925639,58063672.89521211,2182771.241758006
O1,-15.3,195.0,50.0,-0.6227073981427298,0.029708287176205467,-0.0005170133223458346,1444.0816697222613,2320974.745459425,4133010600.167028,8111820323796.893,1.7443190628489422e+16,4.082453557159717e+19,4733.9182215724795,8618079.427106515,17299747747.091053,37990211425509.88,9.053466336384294e+16,59916.59412108452,116951660.79196157,249801635468.4809,578813158566289.2,1202199.1314700204,2476962900.8741035,5535920900046.082,16382.254200140333,32342893.07448973,69303570099.02814,523209.8957613223,1069378987.3271537,19698816.95335461
O1,-15.3,195.0,75.0,-0.43987570442992463,0.017666609407167962,-0.0002779963926346685,2197.992569794492,5303878.181262423,14004277855.729643,40287314968623.91,1.256108587544578e+17,4.219123062474788e+20,10818.587440544288,29195547.756014235,85858048674.38672,273209766579426.4,9.338751692141824e+17,163394.91812817013,471603418.4754443,1472172559965.281,4931558173765032.0,3679531.7547947112,11176820839.368902,36408780668138.99,36530.889886101286,107302722.563824,337973172101.95856,1242445.8984792922,3765962754.272764,49130979.0827276
O1,-15.3,195.0,100.0,-0.3443925309768752,0.012374223959781293,-0.00018777183326761966,2783.1730351595843,8439884.085137526,27808707846.6562,99173411479124.42,3.8092121371325466e+17,1.566782444099546e+21,17214.952919324947,57960198.23415606,211218511466.78815,827606437145148.2,3.462524261980296e+18,284592.31124834355,1022757513.555074,3948812490099.2095,1.6258803861713438e+16,6772465.133955233,25563978324.693584,102814087104325.8,55879.40531110903,204983248.96029747,800885321366.0759,1955875.7829162409,7390350994.677384,79068112.9645987
O1,-15.3,195.0,250.0,-0.09620050638032704,-0.0004534706300147868,2.9107576753031116e-06,4389.110264309563,20653997.09783659,104025358029.62648,559087158051708.4,3.192959656692724e+18,1.9278270785488603e+22,42122.19724970281,216642847.63633716,1188569574174.6492,6915984847973018.0,4.24207975889256e+19,809677.4542652855,4424190646.089627,25603815182253.605,1.5592068433073427e+17,21005358.64326761,120078978321.68117,721324265225089.6,119743.00436949955,672646525.8483608,3966911565022.2417,4376507.188502217,25241119815.254986,182828774.13018903
O1,-15.3,195.0,500.0,-0.060136757534727865,-0.0009006404580027822,-2.0362851514377737e-07,5102.335950271429,27739647.91361785,160489616470.9184,985522661664857.6,6.398322354524051e+18,4.3707511523270625e+22,56568.276200435685,334114742.13899124,2093483978586.7483,1.3840926159631128e+16,9.60022812092086e+19,1134529.9655840052,7107220986.931597,46902823469237.4,3.240852445673325e+17,30118421.180017017,197143514229.57065,1348935854821047.8,151480.78695291886,978710163.1499399,6602337375985.624,5598916.784946503,37104502880.64288,235874372.73355696
O1,-15.3,195.0,1000.0,-0.040427604486697195,-0.0011753904463489276,-1.7490624389962209e-06,5483.808511488546,31940861.878132824,197402177616.2236,1291359181999589.5,8.908693565742979e+18,6.4510607754166924e+22,65132.78214463953,410883381.3189479,2742035176742.408,1.925858795369524e+16,1.4156460415301588e+20,1331391.9583755415,8900944438.06418,62516990640472.91,4.585931625215181e+17,35704440.24747993,249266510732.9556,1814315263815873.2,169050.7497229603,1167677989.5972366,8397679897870.749,6278969.91668686,44466221458.60015,265495906.4446876
O1,-15.3,195.0,5000.0,-0.023940877048885145,-0.0014180471350175217,-2.988510170850274e-06,5795.2324608092395,35581109.16859241,231257111445.44385,1587527332244330.0,1.1469465614559965e+19,8.681513897635609e+22,72553.24714182055,481277874.3384487,3369816039444.8813,2.4781336069956824e+16,1.903711169599377e+20,1503999.1753830363,10566481834.978594,77822754235626.53,5.974285955639387e+17,40632378.67326284,297971969091.7831,2273380077346744.0,183654.43603422612,1335029341.7382948,10081861600908.46,6845659.523579275,51003421660.57119,290227960.8275038
O1,-15.3,228.0,0.0,-4.175775335924738,0.6464678091280198,-0.030557790818493073,27.511350452365974,1898.305992362316,214861.3299687037,34708618.55399528,7447825842.967936,2028341892661.656,3.8275299484586314,444.9809378064192,74125.56851855677,16325607.02520079,4510981949.4816,16.843911436509607,2090.642710552793,368583.0794492453,85060824.84134871,137.73970422797828,18052.45638484564,3321776.4002910294,20.67361153574065,1755.111629886681,239015.45444693745,345.697992107893,30687.38519400973,7400.005589585354
O1,-15.3,228.0,0.1,-4.171382128649042,0.645618414842331,-0.03051293086049257,27.635115806934586,1910.5979541697227,216538.45852621048,35014587.79423344,7519501748.583111,2049212082647.2607,3.852407121258264,448.4561490876146,74777.90201847728,16482405.296098337,4557402826.837343,16.957435739209746,2107.4730301584023,371917.1765583894,85899618.62234716,138.7010975013594,18202.13645240748,3352644.4955232567,20.781940580650172,1767.751886507826,241051.48756707532,347.5881162117424,30914.795222973793,7442.076828989272
O1,-15.3,228.0,5.0,-3.3350049474956625,0.46540251351110457,-0.020208076846090498,57.64416053531111,5882.564057252973,879569.2296484037,176783234.14856404,45402402735.26025,14390781132595.725,11.908167450817885,1823.7212034735667,376815.0142518167,99227576.79803956,31999891829.07345,55.4551431167396,9068.672246519493,1984824.9557205257,548692022.6607375,479.8273137869182,82866.45936208144,18946939.56018472,51.40228880623066,6442.097353925438,1156889.6782779356,905.1832967639504,118286.37339362365,20352.489362127013
O1,-15.3,228.0,10.0,-2.4637606109205055,0.28889555861967603,-0.010805088245770632,129.3143328024608,23353.977097275536,5501908.538946967,1621624821.966598,580773852041.4034,247123297304117.44,47.44579907132289,11431.746388258567,3454834.0448805965,1266824708.7825234,549196004684.4915,249.30010383177276,64200.249976749255,20580973.16487517,7938539709.502391,2427.864227409144,660575.7468030234,221480164.2394732,163.54927538411206,36314.163556236635,10286416.847202258,3185.8510894739525,736588.5670861956,78679.71048111925
O1,-15.3,228.0,25.0,-1.2535993000989547,0.09265782262853493,-0.002304580273492415,498.569576898747,291174.3099589882,196718134.16304532,152067172862.9439,133131914471931.9,1.3070849699773837e+17,593.4243599794905,409935.8781961281,324354913.6351837,290271903547.0019,290373900108924.06,4712.356889253898,3491479.65915643,2940676553.668746,2778089368113.628,66468.24200323697,52125405.61386338,46034589128.799545,1889.8466454609134,1366156.6570917023,1118145303.0034966,48539.75261770372,36524199.47513297,1529510.2261590888
O1,-15.3,228.0,50.0,-0.6847449763741951,0.03442203238548273,-0.0006221895028720645,1269.381729418491,1801550.715317617,2844323949.147802,4967827838119.451,9538625654345400.0,1.999727792241828e+19,3674.328452623824,5930980.790179418,10596044827.810774,20780279188411.9,4.436490041331318e+16,43928.432091141185,76061406.31827791,144656610765.70578,299467475169715.4,847384.0946666748,1549873087.5487912,3086252417698.655,12684.074897488677,22159694.7906036,42184756534.91908,396140.76503136655,717148981.3998224,14653029.712375766
O1,-15.3,228.0,75.0,-0.48739614243192897,0.02053795588014828,-0.000330875691020126,1960.5157831507931,4235079.310702139,10043999051.167982,26034585602335.35,7.33550020311907e+16,2.232887101908576e+20,8638.459954909433,20941063.527668867,55496886279.232605,159620148524014.6,4.945416889254907e+17,124560.07841129616,323213561.16250247,909953089955.7704,2757240259520057.0,2723990.172996588,7445459952.959181,21891712529859.035,29526.724562783013,77855667.83861054,220846538957.6072,988683.9459912069,2692575913.7203684,38626992.38144063
O1,-15.3,228.0,100.0,-0.3857786992209518,0.014596387441519323,-0.0002245088146217701,2511.155056234565,6893628.14019097,20625960454.040783,66991098945038.46,2.3499018430232413e+17,8.850474005609084e+20,14061.198058780245,42994723.14178426,142719784460.59985,510814783816541.7,1.9573572996476636e+18,223689.4944825844,730738428.1743628,2572175198474.5586,9682015585293444.0,5201295.776011274,17862396928.46254,65546965890138.31,46546.96245386441,155007329.64620274,551428634034.9692,1609876.588975026,5526529205.738381,64487878.37186942
O1,-15.3,228.0,250.0,-0.1070414923731351,-0.00040103242248216894,3.5243314007619403e-06,4089.8391250872173,17982347.94504889,84838957492.49782,428138134080184.5,2.3010387670566472e+18,1.3102420764402051e+22,36674.754463155456,176712175.18995747,910491164489.6692,4986861583269153.0,2.885380779549108e+19,690181.8911099328,3535797961.692279,19230796932186.227,1.1030679263747738e+17,17696983.20183374,94907698067.06537,536089566433414.4,106937.70393674301,562462725.4989432,3113418248824.7446,3886075.34349246,20995378511.050037,161638769.62763464
O1,-15.3,228.0,500.0,-0.07662877482215744,-0.0006677740641026429,1.6203951533510169e-06,4824.607762076297,24860838.227308206,136626577892.18214,798575852443405.6,4.944366518999583e+18,3.2268646994798214e+22,50699.24210612637,284475198.6090958,1696878753731.8164,1.0701018946305566e+16,7.092625170764698e+19,1001330.6791854452,5962837684.279688,37482798729536.84,2.4716976313259898e+17,26363782.06678768,164116109561.3117,1070081420206640.0,138936.16625909053,852225824.8040508,5469533327428.75,5114721.411167425,32191381087.85997,214828864.1707047
O1,-15.3,228.0,1000.0,-0.05376908171502639,-0.000987517443813004,-7.051219734792849e-07,5226.5945237899905,29076763.563391905,171976334175.82065,1078636444385692.8,7.1465419411374e+18,4.978102106038495e+22,59294.15246931794,358006147.0974603,2290972789100.295,1.5456102985337092e+16,1.0930924286090358e+20,1196886.1899626974,7662594360.532976,51632630639392.64,3.639762925849008e+17,31883389.496318314,213239776715.39874,1489536868764799.8,157162.62729703056,1038322736.751768,7155868526146.952,5818607.976785207,39424303360.101616,245436045.63035652
O1,-15.3,228.0,5000.0,-0.03645662161911854,-0.0012328431502658477,-2.0527831122598703e-06,5559.50914364264,32808388.754248597,205317426557.7464,1359333604881707.0,9.485996417949514e+18,6.945258200176871e+22,66901.21186186184,427342684.86787015,2886140049695.9487,2.050393135080165e+16,1.5238203639655416e+20,1372367.091150342,9288751297.297474,66015489881619.26,4.897670337735837e+17,36871931.30282575,260583355769.0369,1919023875099931.2,172580.08205344842,1207275511.4179788,8788497788748.635,6415811.862063273,46011643853.79656,271464355.5660188
O1,-15.3,260.0,0.0,-4.337887987854504,0.682164748919188,-0.032643468740494,24.13590695807753,1576.0231316184436,171949.90796096655,27017953.981151145,5671081701.625179,1516805411764.2908,3.17549860092878,356.0730543044027,57726.47782516665,12437893.06829302,3373164837.764666,13.883620103470184,1662.0575657632105,285137.9555116339,64354881.35579299,112.79514286201258,14258.166876951975,2552591.3459171182,17.773774798544192,1428.6279146706124,187620.00772698093,295.36448764632286,24838.09710960132,6285.022615852629
O1,-15.3,260.0,0.1,-4.32487417325782,0.6788028801110826,-0.03243141186142615,24.244534980818763,1586.005556789849,173247.46964934494,27246430.91824283,5723136185.247485,1531622799591.5356,3.1956877226319405,358.7611782982354,58213.744671177454,12551822.01161188,3406123933.30736,13.974829225839725,1674.9569809389402,287606.4622199064,64958990.20164279,113.55999140806892,14371.855044962278,2575246.5866870824,17.865463111201183,1438.594477319834,189153.5796956241,296.94803621627113,25015.932325039943,6319.939642603247
O1,-15.3,260.0,5.0,-3.483208788083374,0.4968818084989618,-0.021967289697724702,50.59591661517472,4772.235611735964,673052.1922441003,129063104.27827483,31865421743.80913,9763815503017.123,9.653959396167457,1395.140986735953,275167.52738024056,69674972.53159012,21712835284.658245,44.37976126029937,6847.905892332172,1430439.6408856525,380108989.70672435,379.08274999647347,61771.41117158543,13477495.931336273,43.410279878042346,5029.299023332979,852061.5014216227,755.6842977348264,91324.66812558963,16807.08792805124
O1,-15.3,260.0,10.0,-2.598067854789515,0.31484526631103116,-0.012118083668669946,113.63260773482828,18569.67545002217,4025587.3726397417,1104013567.4962337,370906815895.9373,148983418123498.66,37.70761235066373,8361.292303434386,2351996.619781034,809202249.8762534,331120739981.2052,193.27832404086533,45796.19537218682,13661280.495921735,4942587297.929161,1837.7167516290588,459999.7137110189,143486411.02965418,133.9361951567864,26897.94630647033,7007809.698212463,2557.758168318054,534913.181224503,62026.15166777831
O1,-15.3,260.0,25.0,-1.3463302173802592,0.10456904165845099,-0.0027166626364665642,440.70440709033096,229581.31504376288,139349495.46939206,97348336964.8452,77404571696874.8,6.931829803920996e+16,467.81780956960563,290336.2038800252,207622768.994059,168769765230.19513,154000691573155.84,3536.919013973619,2353620.05225784,1791084697.3443067,1536497548892.296,47875.954282669554,33717539.59247449,26900849960.07418,1476.0622799858352,951470.3156794144,699320954.080571,36858.19765000163,24736294.33893684,1133956.7465576685
O1,-15.3,260.0,50.0,-0.7407412541645174,0.03895380110433317,-0.0007285345468005549,1136.1037158641195,1449089.9744844683,2063646889.7053964,3261783315790.605,5684736142080201.0,1.0847747216092344e+19,2955.332475382621,4303061.475090841,6957733638.246325,12386864188259.025,2.407326186440328e+16,33622.95448606891,52529310.55472292,90442399245.7169,170016664491734.84,626227.5180102722,1034015265.8014432,1864929703225.744,10150.109091837718,15961534.125911262,27448021016.8104,310620.1566651698,506545039.8608185,11304938.608260473
O1,-15.3,260.0,75.0,-0.530045035142511,0.023261123527273327,-0.00038343732206028006,1774.5999441506951,3481056.9795432813,7518779837.68491,17797693598782.633,4.591201529284317e+16,1.2826284676278233e+20,7100.3712945133875,15677015.573724635,37945465951.28227,99937481299173.66,2.8421248758679437e+17,98214.49372409462,232262415.41590557,597583387037.7971,1659037615570427.0,2090914.4951908682,5212352260.212884,14015279313490.965,24442.952897616324,58657192.64696049,151860802603.90213,806660.5472251278,2000921628.0443914,31161517.448417377
O1,-15.3,260.0,100.0,-0.4220304923238168,0.016626001596747375,-0.00025922839813626996,2293.7791063270597,5768406.596407186,15853158733.47508,47413931854534.63,1.5351963265309923e+17,5.349300719549069e+20,11766.105064661488,33048800.92685725,101035700999.24214,333853184706386.56,1.1837320357316273e+18,180731.16590728573,542755630.7907479,1760771366885.8506,6122980599356437.0,4112921.171173784,12994487397.39765,43977209889911.82,39505.24854739858,120801851.3087062,395629597439.132,1351061.7106383885,4261845494.169954,53654570.52463058
O1,-15.3,260.0,250.0,-0.21193773317949113,0.005937950566134339,-9.123647653764115e-05,3836.1998074391854,15858823.00581128,70504193283.92903,335975369825388.0,1.708489587660646e+18,9.221949712827829e+21,32344.689600753096,146872956.51643258,714701304946.5304,3704452797833033.0,2.03220474856172e+19,596689.7893259418,2882785691.826065,14817461883385.348,8.047897225461046e+16,15130448.146153815,76565788026.84213,408918441058979.2,96362.78175092376,477449886.575532,2494878408060.142,3482581.053335436,17732106118.444706,144255166.25764412
O1,-15.3,260.0,500.0,-0.08689218612869724,-0.0005561089378085857,2.1481868030964217e-06,4582.72654819825,22477804.48266448,117814206724.98598,657955370470414.4,3.8990210122499374e+18,2.43946953215121e+22,45840.71170243076,245335274.153698,1398451385285.4834,8442306103981405.0,5.365236766558369e+19,892286.7363563515,5071005615.6564245,30477655103227.414,1.924824426464253e+17,23307940.768340863,138531774102.03976,863950502573205.9,128199.29766619648,749662978.3042456,4595288690762.818,4701333.264448471,28217788260.827244,196895276.27966863
O1,-15.3,260.0,1000.0,-0.06537327536600426,-0.0008306115783068593,2.0020934640965698e-07,4999.189241412104,26652749.708891436,151338470161.05945,912761570208369.6,5.824410335525664e+18,3.913143211309214e+22,54352.442852444256,315079678.9463328,1939139068059.7927,1.2601738721598354e+16,8.597300603883143e+19,1084064.5321565694,6666788827.811954,43223573418701.56,2.936220268639484e+17,28693294.53589216,184408790131.87656,1239822181322866.0,146796.16832970927,930645746.4661449,6165047208827.437,5417958.975037714,35235993298.657684,228004340.49998337
O1,-15.3,260.0,5000.0,-0.04746877693502924,-0.001075368260757642,-1.198807592033632e-06,5348.545539052411,30418639.88532172,183751982747.1019,1176059776734533.5,7.94487051326528e+18,5.638433850263999e+22,62029.65339905122,382496509.1960562,2497569166761.656,1.7179024415905574e+16,1.2377215525079825e+20,1259751.1089831064,8234652052.38049,56604717799414.74,4.067341529536644e+17,33667006.38132857,229860415816.6437,1637702038893650.8,162778.50879467206,1098655958.9715269,7728301097437.487,6035967.43063408,41774619285.83731,254903520.73226956
O1,-15.3,266.0,0.0,-4.361860144002223,0.6873028954457094,-0.03294584435411865,23.593149103569093,1526.5339272094036,165547.94016361018,25894613.44537498,5415844289.428072,1444311888176.8691,3.0754155695221543,342.81054468805286,55330.67907724932,11879240.431410985,3211913355.3128524,13.431912358263107,1598.4718555968107,273011.1796103683,61395160.21271895,109.01089656986437,13698.250034812956,2441389.7818519133,17.317275496790415,1379.359147688997,180073.26821816203,287.4881725957236,23959.690404486966,6111.511669102758
O1,-15.3,266.0,0.1,-4.35872013913323,0.6864255952663234,-0.03287330935152162,23.699341856413284,1536.1658374157278,166789.8866253952,26112020.53727649,5465150818.95683,1458295154387.4814,3.0948934244074127,345.3833627461351,55794.36363666506,11987164.160472648,3243017194.4685,13.519764536124484,1610.7995338348662,275356.8406433259,61966603.49130278,109.74641626159864,13806.739482392995,2462886.9310777383,17.406379188207676,1388.9295848248162,181534.71992697965,289.024508813163,24130.22813657165,6145.335224462073
O1,-15.3,266.0,5.0,-3.508375453425322,0.502311719955378,-0.02227072905990302,49.46195550321897,4603.770659509461,643004.3577440062,122346301.24309412,30011864475.830708,9145056578109.023,9.312049204696653,1332.7963387809973,260859.56127884274,65627667.98854,20337068142.18129,42.71822534895061,6528.115830643044,1353164.9052667608,357244020.64591134,364.12740558809196,58763.40830918711,12722350.551232016,42.171474892263326,4821.545570573856,808983.3703931028,732.7360364002416,87393.89803676719,16267.63881699301
O1,-15.3,266.0,10.0,-2.6202281260962654,0.31893114315292165,-0.012321835759192918,111.106295002308,17849.28260819761,3815324.199617454,1033750164.9104481,343606542193.3953,136698868803833.38,36.241571484832036,7924.075927243503,2202302.2693872573,749669907.9534876,303822476857.4197,185.00824141488084,43223.39892477027,12738744.106479418,4559714287.5638275,1752.1393718128659,432435.43183530006,133261537.03560612,129.442809735894,25553.517259122174,6564023.240430362,2463.800951030659,506510.6304484136,59565.97305270797
O1,-15.3,266.0,25.0,-1.3624861338609506,0.10668490485457367,-0.0027917134213761145,431.3181925385022,220276.37153693067,131247014.6028177,90101095276.73167,70465404397732.58,6.211562384219867e+16,448.8432083531072,273445.6765837553,192162709.35878107,153640043078.46405,137999839045237.58,3365.175105631966,2198093.2055478743,1643715175.7843792,1386870520646.892,45229.069024537865,31266167.02031325,24511598127.65931,1414.2272694298329,893631.0311372356,644690534.4897414,35140.852053296534,23119338.01600173,1076593.8191812916
O1,-15.3,266.0,50.0,-0.7508856424356791,0.03980414884180098,-0.0007490652530468007,1114.1693810049983,1394725.8476411062,1950632687.744552,3029688080598.6304,5191453996497477.0,9.744719428073028e+18,2844.433596790782,4067391.064421235,6462725138.275773,11312368208318.84,2.1626433136933784e+16,32079.359819093926,49221844.68201517,83282774650.64415,153934602199982.34,593742.6392511501,962933745.8691623,1706832787855.6455,9758.031533176576,15063766.675763307,25445852333.095646,297526.02356696,476361569.21797687,10796582.332194699
O1,-15.3,266.0,75.0,-0.5377546520462102,0.023763453919599838,-0.0003933089513901928,1743.5982556699328,3362413.6291426313,7143444235.954064,16640015313943.432,4.226126525406891e+16,1.1628643103652187e+20,6858.353929894665,14894543.6512206,35478273959.36238,91995832882095.66,2.576945233740356e+17,94162.30923065486,219053369.52729115,554691384881.9889,1516309236410752.0,1994894.6562814,4892617059.590654,12949124088882.582,23631.90034939476,55773115.19441821,142078148712.24292,777823.975856774,1897747127.74406,29985291.81202303
O1,-15.3,266.0,100.0,-0.4290093249799955,0.017033815437345487,-0.00026671491009045204,2257.143292182753,5588469.634023437,15128224056.80916,44586780197327.46,1.4232294393591286e+17,4.890950564800066e+20,11399.081662197781,31537993.50223801,95014927843.6895,309525348732037.2,1.082410340104558e+18,173985.96909751368,514732733.2260388,1645779835962.8574,5642939249375046.0,3943855.379718676,12276734992.92866,40953817060496.81,38357.95263977525,115526572.64187989,372823163465.0593,1309111.3141393291,4067815084.314545,51905684.82675527
O1,-15.3,266.0,250.0,-0.21701690028722836,0.006160569191472891,-9.420368144229122e-05,3792.1052906223995,15502888.140753487,68185235148.28693,321571771600403.06,1.618940603698342e+18,8.654360188662502e+21,31618.880166043215,142045291.07596183,684095705697.1765,3510581352891050.5,1.9073524775717437e+19,581164.5668178609,2778165137.254257,14134376188575.818,7.601404949457182e+16,14706405.038562665,73642467951.84921,389337604766009.7,94552.50070159911,463449781.22069055,2396619570167.848,3413663.0963621414,17195939350.39412,141291108.31880775
O1,-15.3,266.0,500.0,-0.0889873264087839,-0.0005316050556646655,2.304216525276539e-06,4540.05362960623,22069412.82779582,114679587473.2209,635153327555769.0,3.733922904236395e+18,2.3182454068555224e+22,45008.06433557483,238812950.94956565,1350051058609.462,8085462932874531.0,5.0991823487503655e+19,873721.5026830597,4923417122.512452,29349476890055.004,1.8390289795125875e+17,22789473.12649307,134313023265.45598,830872187054507.9,126324.56197786953,732300111.2055098,4451451460506.082,4629259.689317028,27546140842.848488,193772138.9080416
O1,-15.3,266.0,1000.0,-0.06740782808655914,-0.0008037633686468649,3.5078668085894467e-07,4958.740713419317,26232222.235362154,147843431355.17126,885316974478884.4,5.610523363016069e+18,3.7445640577789926e+22,53495.114792211054,307809426.93507445,1880916741627.65,1.2139847860712944e+16,8.227756023424362e+19,1064594.9907983656,6499079695.814178,41839920451944.09,2.823017152033317e+17,28144305.38295506,179567139623.74146,1198851321049142.5,144967.09944000555,912147881.3655912,5998952325796.317,5347350.154645137,34517364483.503204,224934981.56522703
O1,-15.3,266.0,5000.0,-0.04942674269032301,-0.001047838170969724,-1.0466025091420978e-06,5310.759115856665,29999778.37556254,180050123835.04886,1145224998260319.5,7.69055407463891e+18,5.4267687306010326e+22,61175.794058470645,374797821.4495978,2432184370706.5137,1.6630214257473266e+16,1.1913667880297598e+20,1240098.7636831163,8054535745.21255,55028603604495.2,3.930927555708677e+17,33108988.98545165,224623065181.78714,1590697131335250.8,161034.53620444654,1079770945.8103411,7547831238057.562,5968445.853719992,41038688537.53654,251961760.31186008
O1,-15.3,311.0,0.0,-4.547105350146434,0.7280749402458854,-0.03534165495530958,20.188262176627962,1230.8167368545626,128404.66320771928,19513685.121140394,3989573388.606892,1044523650139.5928,2.4776573221752884,265.87275035000084,41718.783446801914,8756487.033299964,2322633172.7629514,10.749883740886721,1231.5698739242855,204464.7279083025,44935415.96755126,86.6711110108237,10484.397827976303,1816009.5443632882,14.514769065036822,1090.0288413721446,136966.6919327932,239.4295035590229,18826.142662528226,5058.788180501102
O1,-15.3,311.0,0.1,-4.552192494996594,0.7299272658632303,-0.03548025260159215,20.279169850159846,1238.3816727444694,129330.23727141242,19669694.87794596,4023931838.171157,1054039693611.8116,2.4929424570252645,267.78976393638646,42051.6577045215,8831736.136576891,2343800499.732311,10.8181144798566,1240.6685915133614,206133.32179946665,45330212.56731357,87.23657702990423,10563.725418313352,1831163.499074051,14.588227616580278,1097.3188041697742,138026.07774548442,240.6825706991315,18954.938508540272,5086.102020207223
O1,-15.3,311.0,5.0,-3.685694783290925,0.5402623180236894,-0.024424733052924866,42.34427264251325,3610.734551494512,473335.6704987384,85651092.16938472,20153930572.65862,5927746163122.693,7.297360462597152,980.8348049606717,182686.83074212613,44097737.62078915,13183134239.293177,33.034200329749986,4740.5413578909,934921.383626728,236726576.3330405,277.87211940908094,42109.249910822786,8672359.090859791,34.68827680949957,3634.5318504170677,572547.9590500935,595.4995085720665,65126.17270730637,13070.719177790059
O1,-15.3,311.0,10.0,-2.7824734805105247,0.351525416866358,-0.014030441939166692,95.22780583166048,13641.42448121435,2655929.62347012,664469836.1566871,205936575895.8139,76964819424612.83,27.680243853807422,5513.788871596757,1415611.5587982256,449439251.65936613,171078365406.07974,137.65720102312335,29293.31377680858,7972888.32118511,2660675742.685589,1270.886100176636,285662.74627196684,81278500.97036599,102.91760890542842,18109.771321727003,4235603.166638164,1917.3200530188085,351397.6871252067,45441.94611912938
O1,-15.3,311.0,25.0,-1.478385989284141,0.12257364087013156,-0.003374579440717504,371.9104901652771,165828.3014276832,87097571.39090665,53116929645.07108,37141856413105.45,2.943506504470718e+16,337.8198212700407,181418.9149786664,113270406.77684516,80982765720.73798,65397117865913.52,2395.077266312294,1378480.589467661,915475292.3964748,690457091699.3556,30682.686657105147,18686126.443310868,13006861447.015163,1056.6167636986115,582552.5234556913,370191438.43218434,25384.148692954957,14573896.023588816,755493.2845529863
O1,-15.3,311.0,50.0,-0.8239735916101356,0.046193198184800215,-0.0009087206508946572,973.2467440535942,1070050.280508122,1320677246.7997243,1817843931989.4775,2771040484645879.5,4.643442872584994e+18,2182.1254922583307,2753715.126095857,3877938789.615068,6039336364374.883,1.0308135777870168e+16,23158.472854128642,31365150.29404578,47045057081.20489,77380925003065.86,410075.79406542156,587344589.2215071,923312566416.0154,7413.76846387506,10067046.052119037,15027677992.232069,220184.10754476328,310354318.3489022,7822904.1610704465
O1,-15.3,311.0,75.0,-0.5912096635205898,0.02741640505141545,-0.0004681072794064422,1541.6061953739347,2639187.036350585,4995946152.49569,10404663263232.236,2.3700495450956484e+16,5.866551943307505e+19,5383.0455754921895,10417316.821029613,22187826208.663776,51609930800069.49,1.3006944338560554e+17,70103.4165428736,145415735.6135579,329463751399.8027,808385734116806.8,1434003.8964070159,3138560931.956299,7437893640853.947,18621.882363004843,39113202.46192943,88992188795.59346,601191.6025752361,1306626315.3939884,22827921.47673174
O1,-15.3,311.0,100.0,-0.47558637463362496,0.019785760081885432,-0.0003165629753629367,2015.6795208811611,4472791.913335153,10887722402.69124,28944455094221.59,8.358309814914362e+16,2.6057608284609964e+20,9123.353366937281,22699762.24516552,61696343920.525665,181858269541991.3,5.770436931368547e+17,133058.15445538017,354302609.2374593,1022804863359.494,3175610242451070.5,2931045.20307434,8219369819.473653,24776043796041.57,31104.587697484127,84194124.24435285,244975984915.2609,1045576.4807611408,2922500948.561532,40973151.85812034
