operator,binding_energy,repressor,channcap,pc
O1,-15.3,37.0,1.7446463070578146,"[1.73059448e-01 5.98616747e-03 9.76096817e-02 1.68800005e-01
 2.00061360e-01 1.17760289e-01 5.14007801e-30 8.37377404e-49
 2.60983366e-40 2.43055799e-22 4.65214801e-11 2.36723049e-01]"
O1,-15.3,40.0,1.7462011770056183,"[2.21600213e-001 1.00492460e-002 1.73256348e-207 2.02199260e-001
 1.97682002e-001 1.31011237e-001 3.04963479e-033 2.28522258e-056
 1.68872180e-049 1.01260254e-027 1.22575256e-013 2.37458042e-001]"
O1,-15.3,42.0,1.74851205259039,"[2.21067337e-001 1.00420266e-002 1.34257192e-206 2.01414785e-001
 1.93169537e-001 1.34246245e-001 2.31757157e-024 7.00394717e-049
 2.47562410e-048 1.20836849e-027 1.03362132e-013 2.40060070e-001]"
O1,-15.3,46.0,1.7701327978565204,"[2.17679816e-001 9.96350991e-003 1.03813527e-205 1.96783169e-001
 1.92419888e-001 1.44010802e-001 8.96516263e-020 6.98403914e-041
 2.86393576e-048 1.52451365e-028 2.61970624e-014 2.39142816e-001]"
O1,-15.3,49.0,1.7742108500437628,"[2.16820395e-001 9.97379299e-003 1.60074328e-204 1.94974859e-001
 1.89043489e-001 1.49470253e-001 1.67328032e-015 4.65184283e-036
 2.13621037e-048 2.80402471e-029 8.51373260e-015 2.39717211e-001]"
O1,-15.3,52.0,1.7831888497654245,"[2.15305220e-001 9.96728006e-003 1.35816715e-203 1.92489541e-001
 1.87071907e-001 1.54740497e-001 1.05145118e-007 1.12429385e-027
 5.46685772e-047 2.12854140e-029 5.11424083e-015 2.40425450e-001]"
O1,-15.3,56.0,1.7926195993843437,"[2.13686224e-001 9.96353340e-003 1.83034723e-202 1.89464735e-001
 1.85866439e-001 1.45890503e-001 1.83484517e-002 2.85545669e-023
 1.41032590e-048 3.56783066e-031 4.95959966e-016 2.36780114e-001]"
O1,-15.3,60.0,1.801529805282227,"[2.12196022e-001 9.95346705e-003 1.67076370e-201 1.86193643e-001
 1.85137262e-001 1.40507683e-001 3.24089589e-002 1.25950671e-022
 6.38307860e-051 2.90194984e-033 3.27556804e-017 2.33602963e-001]"
O1,-15.3,64.0,1.8092832914204013,"[2.10861213e-001 9.96968765e-003 2.12359635e-200 1.83168228e-001
 1.83922907e-001 1.39138222e-001 4.03306208e-002 3.42758919e-021
 7.23911079e-051 2.64445160e-034 6.82092314e-018 2.32609121e-001]"
O1,-15.3,69.0,1.81891404024777,"[2.09232328e-001 9.98084188e-003 4.23684647e-199 1.79450234e-001
 1.83748376e-001 1.38199322e-001 4.81263205e-002 4.11586909e-018
 2.18861740e-051 8.67884041e-036 6.99438049e-019 2.31262578e-001]"
O1,-15.3,74.0,1.8258062066167766,"[2.07985569e-001 1.00257398e-002 1.18577967e-197 1.76242777e-001
 1.82146251e-001 1.30220171e-001 6.28884827e-002 8.41830052e-012
 6.30391875e-054 7.03561317e-037 1.06456087e-019 2.30491010e-001]"
O1,-15.3,79.0,1.8333634549348101,"[2.06732269e-001 1.00396826e-002 1.76030729e-196 1.72804803e-001
 1.81481850e-001 1.26956576e-001 7.21963571e-002 1.31967330e-007
 1.47492493e-053 6.11952727e-038 1.48825865e-020 2.29788330e-001]"
O1,-15.3,85.0,1.840724382856215,"[2.05463418e-001 1.01086068e-002 8.30384718e-195 1.68976956e-001
 1.81897649e-001 1.24965939e-001 7.96739915e-002 7.18696768e-005
 1.38415376e-053 2.12742899e-039 1.33554830e-021 2.28841570e-001]"
O1,-15.3,91.0,1.738765400596358,"[2.28310209e-01 3.79565782e-02 2.66457084e-02 1.11865210e-32
 2.36960379e-01 1.21986403e-01 1.02338958e-01 2.60256738e-08
 2.64361624e-92 1.67476197e-70 7.68523011e-39 2.45801739e-01]"
O1,-15.3,98.0,1.7538324833908727,"[2.25393929e-01 3.72140656e-02 2.75170888e-02 3.81853827e-31
 2.34984157e-01 1.29517520e-01 7.26909049e-02 3.35118007e-02
 1.99959792e-96 1.27758192e-75 5.31834196e-42 2.39170534e-01]"
O1,-15.3,105.0,1.7668182805543902,"[2.21983070e-01 3.61694988e-02 3.00973000e-02 1.37784989e-28
 2.35908872e-01 1.25884000e-01 7.27888616e-02 3.92572835e-02
 1.28534576e-91 8.40601452e-76 5.17534381e-43 2.37911114e-01]"
O1,-15.3,112.0,1.7825896921670412,"[2.17454801e-01 3.46722737e-02 3.40016894e-02 1.92628382e-22
 2.33132134e-01 1.32627821e-01 5.13734182e-02 6.39963595e-02
 2.26280613e-95 7.83637653e-85 1.20637576e-45 2.32741503e-01]"
O1,-15.3,120.0,1.791272481901564,"[2.14171585e-01 3.34052816e-02 3.77172606e-02 1.99840817e-15
 2.33202085e-01 1.30922298e-01 4.45622418e-02 7.59702904e-02
 1.48570667e-97 2.14360515e-88 4.88239908e-48 2.30048957e-01]"
O1,-15.3,124.0,1.7854629289625843,"[2.17481756e-01 3.43564784e-02 3.30370738e-02 2.74930014e-12
 2.29602451e-01 1.30398449e-01 4.13199598e-02 8.30263070e-02
 4.66477474e-98 4.21539103e-90 2.78659514e-49 2.30777525e-01]"
O1,-15.3,129.0,1.7948798485616155,"[2.16022216e-001 3.40245786e-002 3.29246723e-002 2.72872035e-010
 2.26438136e-001 1.36097129e-001 2.88396612e-002 9.72861864e-002
 7.66612389e-100 1.29152386e-092 6.54172008e-051 2.28367420e-001]"
O1,-15.3,138.0,1.7985879114561525,"[2.16093536e-01 3.41748804e-02 3.15254926e-02 1.04117001e-09
 2.26734266e-01 1.27882164e-01 3.35121409e-02 9.97922814e-02
 2.72128222e-89 3.64838219e-90 5.41756856e-55 2.30285238e-01]"
O1,-15.3,148.0,1.8067219136772599,"[2.15244899e-01 3.40585452e-02 3.05711248e-02 8.09715254e-08
 2.24062873e-01 1.33127878e-01 1.58800478e-02 1.18404919e-01
 6.77638514e-95 1.42649661e-92 3.40340600e-57 2.28649633e-01]"
O1,-15.3,159.0,1.814717567860798,"[2.14565968e-01 3.40392612e-02 2.93045951e-02 1.90415342e-06
 2.22337424e-01 1.30175928e-01 1.75278849e-02 1.22953489e-01
 1.61321565e-84 2.38770433e-90 1.33200464e-57 2.29093546e-01]"
O1,-15.3,170.0,1.819374163857126,"[2.14375715e-01 3.41550210e-02 2.80352534e-02 2.94189101e-05
 2.20869372e-01 1.26504309e-01 2.53380875e-02 1.21616299e-01
 1.84379060e-70 7.71878205e-84 6.28414490e-54 2.29076524e-01]"
O1,-15.3,183.0,1.8262399972520438,"[2.14000636e-01 3.45578958e-02 2.56341780e-02 7.92587108e-04
 2.17552276e-01 1.32763251e-01 4.09512094e-08 1.46081883e-01
 4.29825456e-64 6.10952107e-83 7.28998196e-55 2.28617252e-01]"
O1,-15.3,196.0,1.831700643137816,"[2.14766907e-01 3.48018110e-02 2.18577175e-02 2.33569292e-03
 2.15786167e-01 1.27431773e-01 8.72007389e-03 1.44193302e-01
 1.74420371e-44 2.15633465e-76 1.26179279e-53 2.30106556e-01]"
O1,-15.3,210.0,1.8356163465012518,"[2.16704001e-01 3.52249343e-02 1.56629110e-02 5.61961328e-03
 2.12404898e-01 1.31316945e-01 1.41750612e-09 1.53530450e-01
 5.60842531e-45 8.00558068e-76 5.31703444e-55 2.29536247e-01]"
O1,-15.3,225.0,1.8408573058589575,"[2.17946885e-01 3.56169038e-02 1.06772464e-02 7.90255634e-03
 2.10252470e-01 1.26088523e-01 4.41132808e-03 1.55301005e-01
 3.37003242e-17 7.96471693e-71 3.76326554e-52 2.31803084e-01]"
O1,-15.3,241.0,1.844924550529442,"[2.19748113e-01 3.59616264e-02 4.87765387e-03 1.08951908e-02
 2.07097270e-01 1.26966818e-01 3.27136205e-28 1.61812081e-01
 1.45861660e-04 5.32814572e-65 1.67745352e-51 2.32495386e-01]"
O1,-15.3,258.0,1.847403773247241,"[2.20850674e-01 3.62449111e-02 8.70560072e-04 1.30685259e-02
 2.03720222e-01 1.29885675e-01 3.92067571e-17 1.59971611e-01
 6.82830542e-03 2.63363771e-67 1.32833005e-54 2.28559516e-01]"
O1,-15.3,260.0,1.8485709061240967,"[2.20693387e-01 3.62658558e-02 6.19107201e-04 1.32544997e-02
 2.03178830e-01 1.30538452e-01 6.43362282e-18 1.59675436e-01
 7.87919515e-03 1.39297268e-67 6.28676024e-55 2.27895238e-01]"
O1,-15.3,277.0,1.8565989437440578,"[2.19391032e-01 3.62014701e-02 5.12267963e-05 1.33792832e-02
 2.00364634e-01 1.31362002e-01 4.76457128e-40 1.58269758e-01
 1.90390524e-02 3.27616218e-70 4.80070078e-63 2.21941542e-01]"
O1,-15.3,297.0,1.8587251226743977,"[2.19077539e-01 3.58329955e-02 1.57343137e-06 1.33357532e-02
 1.97530079e-01 1.35911954e-01 3.30453183e-27 1.53727155e-01
 2.67608938e-02 3.19573745e-74 4.21230505e-67 2.17822058e-01]"
O1,-15.3,318.0,1.8697053760823932,"[2.17488679e-01 3.52667715e-02 6.41594487e-08 1.29759414e-02
 1.95001109e-01 1.38146900e-01 4.46675457e-60 1.51958930e-01
 3.69253310e-02 2.42628146e-84 4.90675449e-71 2.12236274e-01]"
O1,-15.3,341.0,1.8687786311175882,"[2.17680439e-01 3.50016254e-02 2.05667090e-09 1.26467476e-02
 1.93424710e-01 1.43213011e-01 4.54038067e-47 1.44398696e-01
 4.43239852e-02 3.27126025e-84 2.24141714e-70 2.09310784e-01]"
O1,-15.3,365.0,1.7395575139768753,"[2.03106554e-01 1.62848461e-02 3.64923546e-88 1.30674092e-01
 1.09037245e-46 2.23169602e-01 2.55030047e-65 1.40695529e-01
 6.18433212e-02 7.09700332e-72 1.02386457e-56 2.24226055e-01]"
O1,-15.3,392.0,1.7426162718101166,"[2.02800127e-01 1.63184576e-02 4.85529377e-88 1.29822747e-01
 7.21559881e-45 2.21837804e-01 3.43136184e-64 1.39554985e-01
 6.88496107e-02 1.45555130e-70 2.46086666e-63 2.20816268e-01]"
O1,-15.3,420.0,1.7461021940536252,"[2.02440679e-01 1.63583552e-02 7.05739192e-88 1.28889995e-01
 1.87534629e-43 2.20955774e-01 1.88375158e-58 1.36843839e-01
 7.49828959e-02 3.79622332e-77 1.22591884e-65 2.19528462e-01]"
O1,-15.3,450.0,1.7485613651926635,"[2.02225703e-01 1.64209692e-02 1.08517296e-87 1.28009311e-01
 5.45715023e-42 2.19728442e-01 1.73261854e-50 1.34801342e-01
 8.11008002e-02 3.07384219e-79 2.25972114e-75 2.17713433e-01]"
O1,-15.3,482.0,1.74810084661207,"[2.02435589e-01 1.65048680e-02 1.54558467e-87 1.27362384e-01
 2.24810033e-40 2.18370704e-01 3.85559074e-39 1.35113836e-01
 8.40957070e-02 4.26947556e-77 8.11960381e-74 2.16116912e-01]"
O1,-15.3,517.0,1.7509612195092124,"[2.02197411e-01 1.65771521e-02 2.61883269e-87 1.26310331e-01
 3.23142831e-39 2.17395974e-01 4.11079422e-17 1.31008636e-01
 9.20382416e-02 2.90364264e-83 9.23534618e-74 2.14472254e-01]"
O1,-15.3,554.0,1.7476091814066972,"[2.02708459e-01 1.66881958e-02 2.86509674e-87 1.26111806e-01
 2.40312152e-35 2.12622204e-01 9.94873719e-03 1.22666123e-01
 9.67468934e-02 6.53010725e-84 5.59435749e-69 2.12507582e-01]"
O1,-15.3,594.0,1.7471357840532105,"[2.02753016e-01 1.67495019e-02 2.53715844e-87 1.25808382e-01
 3.35486028e-30 2.05706899e-01 2.24629152e-02 1.15507592e-01
 9.90103219e-02 1.55940173e-83 1.15976063e-74 2.12001373e-01]"
O1,-15.3,637.0,1.7548984147780864,"[2.02066371e-01 1.68266899e-02 8.92027448e-87 1.23644356e-01
 8.40918845e-34 2.11571222e-01 1.84405196e-25 1.29339700e-01
 1.05067812e-01 5.74085383e-86 3.27029994e-82 2.11483849e-01]"
O1,-15.3,683.0,1.7543030023392574,"[2.02222684e-01 1.69449836e-02 1.24999609e-86 1.22994451e-01
 9.95651434e-31 2.08532363e-01 5.20642826e-40 1.34406342e-01
 1.01905795e-01 3.04062620e-76 8.88960966e-80 2.12993382e-01]"
O1,-15.3,732.0,1.757630955501808,"[2.01851846e-01 1.70149487e-02 1.75621371e-86 1.21958526e-01
 4.33201921e-28 2.06609506e-01 4.84753707e-53 1.35703392e-01
 1.06293571e-01 4.18224890e-89 6.23992612e-74 2.10568210e-01]"
O1,-15.3,784.0,1.7574297469636628,"[2.01950013e-01 1.71261219e-02 2.29666428e-86 1.21250001e-01
 1.16890168e-24 2.04069480e-01 4.29165036e-73 1.43491392e-01
 9.87717718e-02 3.18630405e-69 4.36246938e-74 2.13341220e-01]"
O1,-15.3,841.0,1.7590326887519128,"[2.01887480e-01 1.72329791e-02 3.65627819e-86 1.20122791e-01
 1.92905873e-22 2.02605381e-01 3.41121115e-83 1.46569534e-01
 9.75700357e-02 1.42834255e-65 2.53325450e-73 2.14011800e-01]"
O1,-15.3,901.0,1.7503040258353963,"[2.03523279e-01 1.75650554e-02 1.48680138e-85 1.19055163e-01
 1.75740380e-24 2.03891321e-01 4.64639948e-51 1.36702262e-01
 1.03659062e-01 9.20494685e-77 1.33822718e-79 2.15603857e-01]"
O1,-15.3,966.0,1.7415789310545222,"[2.04965315e-01 1.78344270e-02 2.86249542e-85 1.18538208e-01
 1.47716217e-22 2.02974349e-01 1.17474492e-51 1.36721190e-01
 1.02267205e-01 1.30958523e-62 5.33791541e-74 2.16699305e-01]"
O1,-15.3,1035.0,1.6836343237542428,"[2.33106798e-001 2.46788322e-002 1.43299535e-067 3.58010268e-002
 1.27023149e-001 9.88131292e-324 1.73809995e-001 6.39033932e-002
 1.18929188e-001 1.00493712e-091 7.06336656e-085 2.22747617e-001]"
O1,-15.3,1110.0,1.6841782413401665,"[2.32998411e-001 2.48711498e-002 1.71805973e-067 3.51861920e-002
 1.26778357e-001 9.88131292e-324 1.72611846e-001 6.24205886e-002
 1.21690162e-001 1.69454525e-066 1.14335598e-089 2.23443293e-001]"
O1,-15.3,1190.0,1.6782912132668435,"[2.33987653e-001 2.51680144e-002 2.03056140e-067 3.45632431e-002
 1.27261616e-001 9.88131292e-324 1.71038852e-001 6.30970885e-002
 1.19787938e-001 8.45232727e-091 4.88319724e-083 2.25095594e-001]"
O1,-15.3,1220.0,1.677210419666966,"[2.34161288e-001 2.52625734e-002 2.15035931e-067 3.43440169e-002
 1.27283566e-001 9.88131292e-324 1.70669743e-001 6.27329249e-002
 1.20061578e-001 1.71262861e-092 9.14014326e-083 2.25484309e-001]"
O1,-15.3,1275.0,1.6748596355164234,"[2.34539713e-001 2.54629674e-002 2.58137798e-067 3.38862453e-002
 1.27444329e-001 2.96439388e-323 1.69461609e-001 6.30002830e-002
 1.20011350e-001 1.35792316e-090 9.15833173e-094 2.26193504e-001]"
O1,-15.3,1367.0,1.6740391377990382,"[2.34623305e-001 2.56759371e-002 2.59187892e-067 3.34106665e-002
 1.26928711e-001 1.87003847e-320 1.70508768e-001 5.79064178e-002
 1.25063893e-001 1.09474077e-089 2.77567044e-077 2.25882301e-001]"
O1,-15.3,1465.0,1.6700961857837873,"[2.35239287e-001 2.60009375e-002 3.14168046e-067 3.27481495e-002
 1.26983620e-001 4.35296982e-317 1.70346628e-001 5.59513759e-002
 1.25865674e-001 2.74864112e-102 3.46468957e-101 2.26864328e-001]"
O1,-15.3,1570.0,1.6687719065817845,"[2.35339455e-001 2.62467052e-002 2.96394246e-067 3.24260901e-002
 1.26130849e-001 2.47234350e-314 1.73922951e-001 4.76097145e-002
 1.33833806e-001 8.62279112e-105 8.55129464e-098 2.24490429e-001]"
O1,-15.3,1683.0,1.6677525822103663,"[2.35454152e-001 2.65458694e-002 3.46960342e-067 3.17017317e-002
 1.25719810e-001 8.10893218e-311 1.74976169e-001 4.37601153e-002
 1.37243663e-001 2.53819669e-127 4.38705757e-114 2.24598490e-001]"
O1,-15.3,1740.0,1.668913748184908,"[2.35203583e-001 2.66356797e-002 3.26656466e-067 3.15124194e-002
 1.25066579e-001 1.59791054e-309 1.77327384e-001 3.93560241e-002
 1.42203413e-001 4.07354017e-139 3.11469562e-121 2.22694919e-001]"
O1,-15.3,1804.0,1.6453971128977427,"[2.45569801e-001 3.00359559e-002 6.29073389e-062 1.64265180e-008
 1.74742980e-001 1.44423779e-235 4.94065646e-324 2.03352772e-001
 1.16304522e-001 5.93241154e-112 4.29032828e-102 2.29993952e-001]"
O1,-15.3,1934.0,1.6434883804161156,"[2.45595158e-001 3.02306062e-002 1.33235991e-062 7.50797266e-010
 1.74296703e-001 4.89647267e-231 4.94065646e-324 2.01087186e-001
 1.21602188e-001 6.77164577e-124 8.31159489e-111 2.27188159e-001]"
O1,-15.3,2073.0,1.6287965935345037,"[2.47872773e-001 3.08217065e-002 1.02160779e-062 1.51325095e-009
 1.74220816e-001 3.44220596e-230 4.94065646e-324 2.05176419e-001
 1.10029448e-001 9.22030201e-095 5.47648004e-103 2.31878836e-001]"
O1,-15.3,2222.0,1.6204167342920832,"[2.48988935e-001 3.12141625e-002 2.61694172e-063 1.20435624e-010
 1.74157555e-001 4.67832103e-226 4.94065646e-324 2.04037019e-001
 1.09375490e-001 2.25573937e-077 3.46179304e-102 2.32226838e-001]"
O1,-15.3,2382.0,1.6117203090764909,"[2.50135930e-001 3.16360263e-002 6.25138147e-064 7.59202898e-012
 1.74067707e-001 1.23173628e-221 4.94065646e-324 2.02836431e-001
 1.08584150e-001 9.15281821e-057 2.18546111e-100 2.32739754e-001]"
O1,-15.3,2553.0,1.4992450127610424,"[2.70514621e-001 3.46464025e-002 8.80149947e-065 6.48753423e-019
 1.49492566e-001 9.99450265e-002 3.20906831e-112 3.54349697e-241
 2.16040086e-001 9.15735684e-115 1.29960715e-137 2.29361298e-001]"
O1,-15.3,2736.0,1.493949365966635,"[2.71090826e-001 3.50212080e-002 1.56333758e-065 2.65644958e-020
 1.49017714e-001 1.00532940e-001 6.43326003e-111 5.21694629e-239
 2.15001522e-001 6.72459272e-093 1.45174126e-131 2.29335790e-001]"
O1,-15.3,2933.0,1.4876455275476186,"[2.71820330e-001 3.54565023e-002 2.76666637e-066 9.78689443e-022
 1.48509498e-001 1.01305509e-001 1.81609718e-109 1.45994055e-236
 2.13537494e-001 2.87182997e-078 2.79233797e-118 2.29370668e-001]"
O1,-15.3,3144.0,1.4815408127905676,"[2.72478880e-001 3.59185735e-002 4.79849102e-067 3.07485795e-023
 1.47873150e-001 1.02145058e-001 6.06954655e-108 5.58281658e-234
 2.11896340e-001 1.32158418e-120 4.16114832e-098 2.29687999e-001]"
O1,-15.3,3370.0,1.4760414974110165,"[2.73042487e-001 3.63607954e-002 8.08281690e-068 1.03648168e-024
 1.46886221e-001 1.03305680e-001 2.89936901e-106 2.77804462e-231
 2.09774325e-001 1.07653401e-123 3.50265715e-077 2.30630491e-001]"
O1,-15.3,3612.0,1.4736393388097198,"[2.72984929e-001 3.67957217e-002 1.71085194e-068 5.18384406e-026
 1.45063296e-001 1.04975631e-001 3.83818714e-104 4.10571403e-228
 2.07063262e-001 5.05388991e-133 1.36727853e-071 2.33117161e-001]"
O1,-15.3,3872.0,1.4716312875615127,"[2.72810104e-001 3.72343586e-002 3.11052985e-069 1.57214265e-027
 1.43329188e-001 1.06311438e-001 4.19702760e-102 6.18405504e-225
 2.04791061e-001 4.00761564e-140 2.03342216e-118 2.35523850e-001]"
O1,-15.3,4150.0,1.4737609006271397,"[2.71843235e-001 3.75790031e-002 5.55995078e-070 4.45644865e-029
 1.41004889e-001 1.07544244e-001 6.13909182e-100 1.05368994e-221
 2.02898182e-001 5.94903775e-151 6.61253181e-139 2.39130447e-001]"
O1,-15.3,4449.0,1.4754045353199863,"[2.70924839e-001 3.79334063e-002 7.86934185e-071 6.15309770e-031
 1.39038304e-001 1.08215438e-001 5.50086539e-098 1.48098132e-218
 2.01702258e-001 1.64517203e-157 5.68632272e-155 2.42185753e-001]"
