operator,binding_energy,repressor,inducer_uM,m0p0,m1p0,m2p0,m3p0,m4p0,m5p0,m6p0,m0p1,m1p1,m0p2,m2p1,m1p2,m0p3,m3p1,m2p2,m1p3,m0p4,m4p1,m3p2,m2p3,m1p4,m0p5,m5p1,m4p2,m3p3,m2p4,m1p5,m0p6
O1,-15.3,0,0.7604258568536586,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,0.9526910477051441,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,1.1935683462065567,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,1.4953487812212205,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,1.8734310310813318,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,2.347107158071929,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,2.940547007109614,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,3.6840314986403864,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,4.615497745882016,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,5.782474837716209,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,7.244509062679939,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,9.076202323775252,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,11.371018782552207,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,14.24605397066255,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,17.848009718042025,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,22.360679774997894,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,28.01432809029484,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,35.09743828218462,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,43.971433832050685,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,55.089120114724885,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,69.01778929033964,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,86.46816701021308,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,108.33067797424535,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,135.7208808297453,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,170.0363907773305,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,213.02819442241972,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,266.8899957909864,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,334.370152488211,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,418.9119136655379,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,524.8291155925177,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,657.5262998930654,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,823.7744862210327,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,1032.0566709789236,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,1293.0006815315508,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,1619.921472776563,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,2029.5005373503018,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,2542.6370971213632,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,3185.5145089532252,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,3990.9362992618817,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,0,4999.999999999999,1.0000006274546485,15.465069672222945,322.6757291993396,8592.93638553071,278504.3623029047,10548925.498051256,452611127.2986134,7732.570561413995,127212.93461480031,62400265.46076602,2815367.804986068,1093397282.9768786,525839559145.82245,78666437.9511033,25548465557.900692,9793618240328.744,4622234122585021.0,2639464950.845814,743549004143.9283,240038427563272.4,9.106553856187547e+16,4.2271716644178256e+19,102309446716.37187,25649526852448.31,7223463902511012.0,2.324187094927579e+18,8.751674462205343e+20,4.0072749140140825e+23
O1,-15.3,22,0.0,1.0000000027473204,0.5518480766063284,3.2783128811951534,35.893973323638555,598.8108496082077,13465.205398278778,378319.7105166177,275.9253288825027,191.5868983117196,94099.05666141107,1225.7209388500212,80489.33883581168,38664547.977983244,14339.85499295978,551405.426674195,40025551.44477403,18775123384.31944,252095.38612583966,6822959.570583644,291419259.29306763,23121908380.51304,10604625515791.004,5903639.407757599,125089626.28220797,3777122924.428857,177447565144.34195,15266102507508.762,6870933285314080.0
O1,-15.3,22,0.1,0.9999999999940674,0.5542502860802353,3.297137607628171,36.14532083233403,603.6531114754475,13586.79596095559,382050.19268537645,277.1264394465141,193.16348695692608,94872.5263380041,1237.5318572514805,81434.66772081093,39118292.520725116,14496.21186239029,558666.9948368727,40625404.82194618,19056415475.206833,255118.9927598856,6921541.622618013,296206755.5580067,23538401742.915657,10795647994542.406,5980041.926067378,127035039.44384614,3844058341.4169927,180902617333.12125,15584620092187.814,7014294837815760.0
