,operator,binding_energy,repressor,inducer_uM,m1p0,m0p1,m2p0,m0p2,m_fold_change,p_fold_change,m_noise,p_noise
30,O1,-15.3,0,69.01778929033964,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
31,O1,-15.3,0,86.46816701021308,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
32,O1,-15.3,0,108.33067797424535,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
33,O1,-15.3,0,135.7208808297453,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
34,O1,-15.3,0,170.0363907773305,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
35,O1,-15.3,0,213.02819442241972,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
36,O1,-15.3,0,266.8899957909864,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
37,O1,-15.3,0,334.370152488211,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
38,O1,-15.3,0,418.9119136655379,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
39,O1,-15.3,0,524.8291155925177,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
40,O1,-15.3,0,657.5262998930654,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
41,O1,-15.3,0,823.7744862210327,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
42,O1,-15.3,0,1032.0566709789236,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
43,O1,-15.3,0,1293.0006815315508,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
44,O1,-15.3,0,1619.921472776563,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
45,O1,-15.3,0,2029.5005373503018,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
46,O1,-15.3,0,2542.6370971213632,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
47,O1,-15.3,0,3185.5145089532252,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
48,O1,-15.3,0,3990.9362992618817,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
49,O1,-15.3,0,4999.999999999999,18.720041486789363,9360.020743394769,432.6067996488456,88236784.89322227,1.0000000000000004,1.0000000000000098,0.4842186387968992,0.08458366451103323
50,O1,-15.3,22,0.0,0.6679973327404212,333.99866637021137,5.507835575589098,151735.06305933362,0.035683539120990926,0.03568353912099101,3.3679825432962165,0.6001502405030684
51,O1,-15.3,22,0.1,0.6709051453574878,335.4525726787439,5.537716046578762,152922.90557762652,0.035838870647318936,0.035838870647318936,3.3619825601840803,0.5991421425783943
52,O1,-15.3,22,0.12528388390776227,0.6717185141569686,335.8592570784841,5.546082413931279,153255.9826405318,0.035882319739034614,0.03588231973903459,3.3603113464132184,0.5988614007332866
53,O1,-15.3,22,0.15696051567013652,0.6727819296889731,336.3909648444864,5.557026214502752,153691.99242291777,0.03593912599839867,0.03593912599839866,3.3581310143800644,0.598495166727685
54,O1,-15.3,22,0.19664623023319883,0.6741837787610292,337.0918893805139,5.571462302801324,154267.6941959684,0.03601401093244358,0.0360140109324435,3.355264803719427,0.5980137815312329
55,O1,-15.3,22,0.2463660347943517,0.676049009341998,338.0245046709996,5.590686820410912,155035.33634529542,0.03611364909736352,0.03611364909736358,3.351465222374852,0.5973757352400004
56,O1,-15.3,22,0.3086569370199128,0.6785563508734916,339.27817543674604,5.616559231905223,156070.19561711673,0.03624758798490621,0.03624758798490623,3.3463827283355,0.5965224347953995
57,O1,-15.3,22,0.38669739864928243,0.681964311405814,340.9821557029078,5.651779556370175,157482.2005529015,0.03642963675518951,0.03642963675518959,3.339520348408682,0.5953706373697017
58,O1,-15.3,22,0.4844695199981036,0.6866505670549997,343.3252835274996,5.700313523052604,159434.05552930574,0.03667997036970061,0.03667997036970058,3.3301688225641835,0.5938016690450518
59,O1,-15.3,22,0.6069622310029172,0.6931717633498127,346.58588167490626,5.76804902982007,162169.86483018688,0.03702832410061595,0.03702832410061594,3.3173162074007045,0.5916464683835875
60,O1,-15.3,22,0.7604258568536586,0.702354328577277,351.177164288639,5.863816965015956,166061.03200195797,0.037518844660302975,0.03751884466030303,3.2995272412831724,0.5886657851825567
61,O1,-15.3,22,0.9526910477051441,0.7154321298367962,357.7160649183988,6.000991275603894,171681.2402701987,0.03821744360671814,0.038217443606718214,3.2747943741962184,0.5845260930140304
62,O1,-15.3,22,1.1935683462065567,0.7342542142699999,367.12710713499973,6.200020439789479,179931.75558924265,0.039222894606732554,0.039222894606732533,3.240380094958389,0.5787749755221289
63,O1,-15.3,22,1.4953487812212205,0.7615958610868254,380.79793054341246,6.492477042945168,192256.56475764167,0.040683449426342354,0.040683449426342326,3.1927074142068466,0.5708263769421663
64,O1,-15.3,22,1.8734310310813318,0.8016184210699158,400.809210534959,6.927617529075876,211023.11043481078,0.04282140195232014,0.04282140195232026,3.1274172779411984,0.559977029469789
65,O1,-15.3,22,2.347107158071929,0.8605356145727678,430.2678072863835,7.583140332703897,240217.14418971588,0.04596868095511667,0.04596868095511663,3.039781193675189,0.5454874388463516
66,O1,-15.3,22,2.940547007109614,0.9475488826069489,473.77444130347317,8.582973799435043,286745.2586611089,0.05061681531398473,0.05061681531398459,2.9256599167677964,0.5267605760531302
67,O1,-15.3,22,3.6840314986403864,1.0760944009098505,538.0472004549252,10.126575699425022,362918.1925637399,0.05748354786869705,0.05748354786869704,2.782991449271211,0.5036129365297645
68,O1,-15.3,22,4.615497745882016,1.2653624580198426,632.6812290099208,12.535823948285618,491186.6590050161,0.06759399859839,0.06759399859838996,2.6132931464401374,0.47654034074875273
69,O1,-15.3,22,5.782474837716209,1.5418402099520225,770.9201049760082,16.324551400448655,712954.4969692059,0.08236307654767175,0.08236307654767143,2.4221743173250094,0.4467865970095642
70,O1,-15.3,22,7.244509062679939,1.9402028536535103,970.1014268267511,22.2852522287358,1104005.7930360497,0.10364308514074086,0.10364308514074043,2.2181121228119043,0.4160594734993446
71,O1,-15.3,22,9.076202323775252,2.5021939757972156,1251.096987898611,31.556323278947712,1798419.7586478868,0.13366391188625312,0.13366391188625346,2.010015285785203,0.38596775615854145
72,O1,-15.3,22,11.371018782552207,3.271412314446333,1635.7061572231635,45.57877953665823,3017475.0815274483,0.17475454404067178,0.17475454404067145,1.8052279183532338,0.35749498199597407
73,O1,-15.3,22,14.24605397066255,4.282007371372595,2141.0036856862985,65.81312178152346,5085566.936139159,0.22873920308319762,0.2287392030831977,1.6091505170662805,0.33081996943279296
74,O1,-15.3,22,17.848009718042025,5.541725786001765,2770.8628930008717,93.16236799590655,8394458.942146529,0.2960317043053849,0.2960317043053838,1.4260242238787102,0.30554643949252763
75,O1,-15.3,22,22.360679774997894,7.015331691801482,3507.6658459007567,127.29391781957766,13276298.934868861,0.37474979405105313,0.37474979405105485,1.2595604638395477,0.2811540121526871
76,O1,-15.3,22,28.01432809029484,8.619848942216773,4309.924471108402,166.305884725394,19806148.3843342,0.4604609956820747,0.4604609956820764,1.1127661585746655,0.25739869552674377
77,O1,-15.3,22,35.09743828218462,10.240532566524312,5120.266283262208,207.1036305232471,27658452.861186214,0.5470357837481827,0.5470357837481884,0.9873645251393726,0.23447069490918826
78,O1,-15.3,22,43.971433832050685,11.762945797520404,5881.472898760258,246.36321071711558,36159420.54682301,0.6283610966258519,0.628361096625858,0.8834630218207631,0.2128849577287222
79,O1,-15.3,22,55.089120114724885,13.103475201760034,6551.7376008800975,281.50738324446434,44528028.43105786,0.6999704146492994,0.6999704146493081,0.799700153033105,0.19323159421955335
80,O1,-15.3,22,69.01778929033964,14.22268231667222,7111.341158336225,311.1807429282436,52136829.97846742,0.7597569870082339,0.7597569870082461,0.7337101974142598,0.175953044333493
81,O1,-15.3,22,86.46816701021308,15.120062631324785,7560.031315662361,335.15624540841515,58639993.88262837,0.8076938633920733,0.8076938633920698,0.6826571717142952,0.16124051494152483
82,O1,-15.3,22,108.33067797424535,15.819497276925544,7909.748638462826,353.94233979638415,63953935.01436077,0.8450567424270554,0.8450567424270612,0.6436756186277526,0.14904426394278705
83,O1,-15.3,22,135.7208808297453,16.3549576900126,8177.478845006427,368.3773753422835,68165863.41001767,0.8736603335817507,0.8736603335817642,0.6141585766094586,0.1391443809441973
84,O1,-15.3,22,170.0363907773305,16.760904030381568,8380.45201519091,379.34944251248544,71441504.94251111,0.8953454532784908,0.8953454532785041,0.5918990399794515,0.13123228552681152
85,O1,-15.3,22,213.02819442241972,17.06751645648234,8533.758228241355,387.6520878093308,73962484.13470143,0.9117242858957768,0.9117242858957965,0.5751219837750492,0.12497602521302388
86,O1,-15.3,22,266.8899957909864,17.299203400602014,8649.60170030117,393.93429573235824,75894067.11029437,0.9241006977901187,0.924100697790136,0.5624505475694771,0.12006195628818413
87,O1,-15.3,22,334.370152488211,17.474819898433918,8737.409949217063,398.7008446377408,77373419.85270846,0.9334819001745169,0.933481900174528,0.5528425320010547,0.11621575065275108
88,O1,-15.3,22,418.9119136655379,17.608555802231514,8804.277901115684,402.3333321368409,78508767.89169295,0.9406258962971737,0.9406258962971659,0.5455209728232204,0.11320904571464982
89,O1,-15.3,22,524.8291155925177,17.710946081804387,8855.473040902234,405.1159446938882,79383133.71064824,0.9460954503921862,0.9460954503921906,0.539911266855414,0.11085776895581559
90,O1,-15.3,22,657.5262998930654,17.789770476341477,8894.885238170913,407.25900669298767,80059281.74755959,0.9503061458969326,0.9503061458969513,0.5355895503721153,0.10901656336185903
91,O1,-15.3,22,823.7744862210327,17.850774567551113,8925.387283775539,408.91809900002767,80584372.81052873,0.9535649042310254,0.9535649042310235,0.5322427024791881,0.107572049560386
92,O1,-15.3,22,1032.0566709789236,17.898216974846203,8949.108487423147,410.20867647309126,80993819.1225032,0.9560992152435608,0.9560992152435657,0.5296384345198113,0.10643636516368912
93,O1,-15.3,22,1293.0006815315508,17.93527240081581,8967.636200407966,411.21688663779474,81314282.89994875,0.9580786673722195,0.958078667372226,0.5276033905165123,0.10554159161979079
94,O1,-15.3,22,1619.921472776563,17.964323918542934,8982.161959271425,412.00744119760634,81565932.3555089,0.9596305612474348,0.9596305612474304,0.5260072958855578,0.10483521771940829
95,O1,-15.3,22,2029.5005373503018,17.987173548461953,8993.586774231091,412.6293003916806,81764110.12137417,0.9608511584312148,0.960851158431227,0.524751536902281,0.1042765693526081
96,O1,-15.3,22,2542.6370971213632,18.005193874571074,9002.596937285743,413.11977291802003,81920558.03254436,0.9618137805558419,0.961813780555864,0.5237609299782937,0.10383405351865496
97,O1,-15.3,22,3185.5145089532252,18.019437583708303,9009.71879185415,413.50748199558785,82044315.20121983,0.9625746607679547,0.9625746607679545,0.5229777671470494,0.10348305239620441
98,O1,-15.3,22,3990.9362992618817,18.03071709173183,9015.35854586581,413.81452370559,82142378.4470003,0.9631771972543983,0.9631771972543871,0.5223574812772102,0.10320432077177255
99,O1,-15.3,22,4999.999999999999,18.039662880093196,9019.83144004659,414.0580495746049,82220190.63163635,0.9636550695052519,0.963655069505251,0.5218654656900997,0.10298276671708036
100,O1,-15.3,260,0.0,0.058431466151014806,29.21573307550738,0.3632135448563831,3617.8622816289294,0.003121332086376497,0.0031213320863764946,10.265577322978142,1.7996002797258008
101,O1,-15.3,260,0.1,0.058694447552657465,29.347223776328658,0.3649047429712876,3638.340764093548,0.0031353802070405593,0.003135380207040551,10.243135682518668,1.7956730604669033
102,O1,-15.3,260,0.12528388390776227,0.058768022138956266,29.38401106947809,0.3653779810191481,3644.076779835472,0.0031393104646925372,0.0031393104646925325,10.236884358848595,1.7945791019826953
103,O1,-15.3,260,0.15696051567013652,0.058864224233780536,29.432112116890245,0.3659968203388283,3651.5813178667995,0.003144449454095534,0.0031444494540955313,10.228728300236687,1.7931518247481908
104,O1,-15.3,260,0.19664623023319883,0.05899105859413274,29.49552929706634,0.3668128103905376,3661.4831065403505,0.003151224778842635,0.0031512247788426317,10.218005974883315,1.7912754660785548
105,O1,-15.3,260,0.2463660347943517,0.05915984596129465,29.579922980647336,0.36789888633343026,3674.6736695121285,0.003160241178046719,0.0031602411780467204,10.203790965866544,1.7887879120291934
106,O1,-15.3,260,0.3086569370199128,0.0593867890388205,29.69339451941024,0.36935949532674384,3692.4334474979055,0.003172364178825644,0.0031723641788256427,10.184774545059422,1.7854601507273729
107,O1,-15.3,260,0.38669739864928243,0.059695340733483246,29.847670366741582,0.37134593724686177,3716.6245320699563,0.003188846604619438,0.003188846604619433,10.159095383041358,1.780966477107638
108,O1,-15.3,260,0.4844695199981036,0.06011980113852148,30.05990056926076,0.3740797213720826,3749.9876447596585,0.0032115207213054384,0.00321152072130544,10.124095904275778,1.7748418657279252
109,O1,-15.3,260,0.6069622310029172,0.060710797445141504,30.355398722570715,0.37788827198981206,3796.6037642947013,0.0032430909668648344,0.0032430909668648305,10.075982118450717,1.766422462259968
110,O1,-15.3,260,0.7604258568536586,0.06154364733148461,30.7718236657423,0.38325969056701414,3862.618850213622,0.003287580712623723,0.0032875807126237226,10.009368479702031,1.754765975745646
111,O1,-15.3,260,0.9526910477051441,0.06273112932692156,31.36556466346078,0.39092697206350396,3957.395444603296,0.003351014439321121,0.003351014439321121,9.916713416207497,1.7385529802826059
112,O1,-15.3,260,1.1935683462065567,0.06444296517765945,32.221482588829716,0.4019978305948257,4095.3709681555592,0.00344245845946103,0.0034424584594610285,9.787716947933445,1.715981666025535
113,O1,-15.3,260,1.4953487812212205,0.06693547082435614,33.467735412178044,0.41815534180124114,4299.116658628795,0.003575604833546559,0.0035756048335465565,9.608891889177439,1.6846931301488317
114,O1,-15.3,260,1.8734310310813318,0.07059649618121393,35.298248090606954,0.4419690192630578,4604.502239927199,0.003771171993984818,0.0037711719939848166,9.363758287695328,1.6418060348068064
115,O1,-15.3,260,2.347107158071929,0.07601310940687252,38.006554703436294,0.4773793106009866,5069.690170778001,0.004060520349835475,0.004060520349835479,9.034393585075048,1.5841890318571183
116,O1,-15.3,260,2.940547007109614,0.08407262172562621,42.03631086281318,0.530457336915489,5791.361934577624,0.0044910488999159465,0.004491048899915954,8.605136409140572,1.5091108656951633
117,O1,-15.3,260,3.6840314986403864,0.09611148523308896,48.05574261654451,0.6106080651996885,6935.084159480738,0.005134149157784419,0.005134149157784422,8.068556134360694,1.415288037159683
118,O1,-15.3,260,4.615497745882016,0.11413092576069649,57.065462880348406,0.7325012938619053,8794.083735877944,0.006096723975811599,0.0060967239758116165,7.4319818843642285,1.3040315555688509
119,O1,-15.3,260,5.782474837716209,0.14110160144266284,70.55080072133141,0.9192203054833602,11906.027236746011,0.007537462005211771,0.00753746200521177,6.720830210342784,1.1798347025710936
120,O1,-15.3,260,7.244509062679939,0.18137903576055156,90.68951788027569,1.207474637070807,17288.514057860808,0.009689029583003323,0.009689029583003312,5.975214836367758,1.049786704631674
121,O1,-15.3,260,9.076202323775252,0.24124086335901487,120.62043167950726,1.6563002642658315,26914.291676785895,0.012886769697025372,0.012886769697025353,5.240244179749655,0.9218839140918604
122,O1,-15.3,260,11.371018782552207,0.32952516851717595,164.76258425858762,2.3614523281327116,44655.2791677242,0.017602801187685417,0.01760280118768538,4.554902032674643,0.8030946693679533
123,O1,-15.3,260,14.24605397066255,0.45828045458036476,229.14022729018262,3.478295691421547,78093.56670406034,0.024480739260314733,0.024480739260314757,3.944826817248588,0.6981031088328419
124,O1,-15.3,260,17.848009718042025,0.6432156915054247,321.6078457527115,5.255059257938237,141796.68737909017,0.03435973643324129,0.0343597364332412,3.420785476166313,0.6090338402090704
125,O1,-15.3,260,22.360679774997894,0.9035636362772183,451.7818181386101,8.072900419381345,262716.9342694653,0.04826718129416854,0.04826718129416865,2.9812888274451432,0.5358676846241835
126,O1,-15.3,260,28.01432809029484,1.2607959569751455,630.3979784875717,12.475863691434736,487866.3061696799,0.06735006211737742,0.0673500621173773,2.616944358935118,0.4771168445790264
127,O1,-15.3,260,35.09743828218462,1.7356101641052128,867.8050820526049,19.15439934591381,892645.117030335,0.09271401269756932,0.09271401269756917,2.3148734265601894,0.4304844275084401
128,O1,-15.3,260,43.971433832050685,2.343002890911169,1171.5014454555753,28.837510462710682,1584824.5981084616,0.1251601334625575,0.1251601334625565,2.0622941194819666,0.3934083639867202
129,O1,-15.3,260,55.089120114724885,3.08623900709249,1543.1195035462454,42.0800115577115,2695801.754256433,0.16486282945849423,0.16486282945849426,1.848758696704144,0.363470126112319
130,O1,-15.3,260,69.01778929033964,3.951850952976385,1975.925476488189,59.00909950678979,4352071.518096002,0.21110268135704652,0.21110268135704616,1.6668792682129023,0.33866214037922493
131,O1,-15.3,260,86.46816701021308,4.908469396897618,2454.234698448814,79.16293836170533,6630489.633383612,0.26220398071027257,0.26220398071027307,1.5118577286212216,0.3175100979539889
132,O1,-15.3,260,108.33067797424535,5.911169445549639,2955.5847227748045,101.53223861946611,9516768.562325684,0.3157668987924585,0.3157668987924569,1.3804863729485224,0.29906254678254385
133,O1,-15.3,260,135.7208808297453,6.910256978684317,3455.128489342157,124.7992872029251,12892556.952097656,0.3691368410460443,0.3691368410460441,1.2702390504769006,0.2827851099787834
134,O1,-15.3,260,170.0363907773305,7.8609533856725005,3930.4766928362733,147.6540382393938,16561659.081205972,0.419921792973586,0.41992179297358845,1.1787421957444022,0.26841371776801165
135,O1,-15.3,260,213.02819442241972,8.730264587776277,4365.132293888129,169.04611201891146,20301354.388132118,0.466359254275007,0.466359254275006,1.1036045342476681,0.2558181572705567
136,O1,-15.3,260,266.8899957909864,9.499354845711606,4749.6774228558315,188.29985353329002,23912529.796539217,0.5074430445261169,0.5074430445261199,1.0424530594166022,0.24490626610772465
137,O1,-15.3,260,334.370152488211,10.162113353840493,5081.056676920254,205.10359115498179,27249863.03315381,0.5428467325252376,0.5428467325252384,0.993035081471546,0.2355741017334437
138,O1,-15.3,260,418.9119136655379,10.72175789104566,5360.878945522798,219.4276312119271,30228947.154925637,0.5727422077890134,0.57274220778901,0.9533074784135659,0.22769110777342288
139,O1,-15.3,260,524.8291155925177,11.187161560650765,5593.580780325365,231.42432095096305,32817739.808329392,0.5976034598291617,0.5976034598291599,0.9214865059114434,0.2211047902813853
140,O1,-15.3,260,657.5262998930654,11.569851367560373,5784.92568378028,241.3419466038916,35021705.058466375,0.6180462460900614,0.6180462460900714,0.8960598760424667,0.2156524718609662
141,O1,-15.3,260,823.7744862210327,11.881954319831777,5940.977159915841,249.46342616050066,36869164.15942301,0.6347183753955254,0.6347183753955205,0.8757727635042505,0.2111729127313243
142,O1,-15.3,260,1032.0566709789236,12.134987671744602,6067.493835872296,256.0685329488007,38399801.85878229,0.6482350843243699,0.6482350843243694,0.8595997437658963,0.2075148504587685
143,O1,-15.3,260,1293.0006815315508,12.33926174442216,6169.6308722111025,261.4138149490419,39656859.60639106,0.6591471366732771,0.6591471366732794,0.8467115695796817,0.20454200914775617
144,O1,-15.3,260,1619.921472776563,12.503671418286354,6251.835709143188,265.7240929789567,40682428.241631866,0.6679296852579165,0.6679296852579177,0.8364422494737823,0.20213521415001484
145,O1,-15.3,260,2029.5005373503018,12.635707660988091,6317.853830494037,269.19075983014164,41514963.26697344,0.6749828877198296,0.6749828877198286,0.8282592291523708,0.20019251295902937
146,O1,-15.3,260,2542.6370971213632,12.741578262806813,6370.789131403434,271.97365674055465,42188236.2405397,0.6806383560527087,0.6806383560527117,0.8217377548468145,0.1986281015707514
147,O1,-15.3,260,3185.5145089532252,12.826371609026083,6413.185804513014,274.2045519268191,42731137.56797473,0.6851679051073467,0.6851679051073437,0.8165395255211081,0.19737064618982203
148,O1,-15.3,260,3990.9362992618817,12.894227214607064,6447.113607303558,275.99110252138445,43167939.17287803,0.688792662329646,0.6887926623296486,0.8123952673613113,0.1963613886835315
149,O1,-15.3,260,4999.999999999999,12.94849504811865,6474.247524059398,277.42071708450396,43518773.19980547,0.6916915786354609,0.6916915786354686,0.8090906844371789,0.1955522683436516
150,O1,-15.3,1740,0.0,0.008754380854858981,4.377190427429486,0.05281311473397779,423.80175521797537,0.0004676475135504858,0.0004676475135504853,26.231922134267368,4.595576676043526
151,O1,-15.3,1740,0.1,0.008793886889919202,4.3969434449596045,0.05305273765132634,425.80872670355956,0.00046975787399429676,0.00046975787399429714,26.173166526377667,4.585285361690468
152,O1,-15.3,1740,0.12528388390776227,0.008804939704813771,4.402469852406893,0.053119780313274245,426.37037981676053,0.00047034830083188516,0.0004703483008318859,26.15679908265212,4.582418529746051
153,O1,-15.3,1740,0.15696051567013652,0.008819391871308402,4.409695935654209,0.05320744366916657,427.1048725445417,0.000471120316561916,0.0004711203165619169,26.13544424190944,4.578678133226536
154,O1,-15.3,1740,0.19664623023319883,0.008838446029352338,4.41922301467617,0.05332302396714742,428.0734227984131,0.00047213816462904676,0.00047213816462904687,26.107369592469443,4.573760733015835
155,O1,-15.3,1740,0.2463660347943517,0.008863803073579368,4.431901536789683,0.053476841019710994,429.36266404805355,0.00047349270458799526,0.00047349270458799515,26.070148860841115,4.567241357537162
