operator,binding_energy,repressor,channcap,pc
O3,-9.7,9.0,0.005587123767540882,"[2.70090604e-01 2.37315514e-01 1.15875792e-04 8.46202767e-04
 2.01756252e-02 4.81640342e-02 5.93105051e-02 6.45705275e-02
 7.26460165e-02 7.47504869e-02 7.56472139e-02 7.63673940e-02]"
O3,-9.7,10.0,0.006862324921994921,"[2.59014937e-01 2.49348337e-01 1.02684304e-05 1.66464954e-04
 1.30192128e-02 4.29281638e-02 5.71313344e-02 6.41721788e-02
 7.53638385e-02 7.84155360e-02 7.97532340e-02 8.06764941e-02]"
O3,-9.7,12.0,0.009798662158572424,"[2.91163050e-01 2.18921835e-01 1.35097967e-08 1.88849367e-06
 3.77585705e-03 3.01969489e-02 4.95717378e-02 6.07096159e-02
 8.04371123e-02 8.60673712e-02 8.86739574e-02 9.04806122e-02]"
O3,-9.7,14.0,0.01324308915618965,"[3.10554641e-01 2.01173309e-01 2.17028600e-12 4.98144425e-09
 7.05895567e-04 1.81426429e-02 3.93921911e-02 5.41141806e-02
 8.39038633e-02 9.32823781e-02 9.76422397e-02 1.01088654e-01]"
O3,-9.7,16.0,0.01715308377294877,"[3.30963973e-01 1.82362997e-01 1.42288831e-16 6.77559432e-12
 1.06496085e-04 1.00152457e-02 2.96746735e-02 4.61563618e-02
 8.53168370e-02 9.90256798e-02 1.05737733e-01 1.10640002e-01]"
O3,-9.7,19.0,0.023847763117783922,"[3.61319935e-01 1.54303796e-01 2.73498311e-23 1.52970806e-16
 4.77236322e-06 3.65721200e-03 1.79992790e-02 3.43627271e-02
 8.44236290e-02 1.04777413e-01 1.15615721e-01 1.23535516e-01]"
O3,-9.7,22.0,0.03147344515623985,"[3.89292019e-01 1.28500881e-01 3.15751523e-30 2.07282743e-21
 1.77331010e-07 1.23108234e-03 1.02769594e-02 2.44556395e-02
 8.08418238e-02 1.08349840e-01 1.22760169e-01 1.34291409e-01]"
O3,-9.7,26.0,0.042964825431969556,"[4.25558210e-01 9.49130369e-02 5.58873417e-41 5.10113178e-29
 9.74844910e-10 2.15346380e-04 4.15746016e-03 1.38070408e-02
 7.29079777e-02 1.09363262e-01 1.30635628e-01 1.48442037e-01]"
O3,-9.7,30.0,0.05580853777479408,"[4.58638334e-01 6.42385502e-02 4.95512035e-54 2.42092281e-38
 1.56407060e-12 2.44576258e-05 1.30228492e-03 6.57322276e-03
 6.22926310e-02 1.08124384e-01 1.36168243e-01 1.62637893e-01]"
O3,-9.7,35.0,0.07351068886564927,"[4.92661886e-01 3.28533487e-02 5.36338584e-75 1.84711709e-53
 4.33712402e-17 6.80812200e-07 1.92232210e-04 1.94226616e-03
 4.70234302e-02 1.02098102e-01 1.41908734e-01 1.81319320e-01]"
O3,-9.7,41.0,0.09674648575882186,"[5.16357824e-001 1.17602175e-002 4.64252891e-106 3.95856795e-076
 5.37441710e-024 2.89163935e-009 1.01548760e-005 2.89726869e-004
 2.90862804e-002 8.97785672e-002 1.46758210e-001 2.05959017e-001]"
O3,-9.7,48.0,0.12542066232290633,"[5.27468497e-001 3.18001153e-003 3.55051514e-146 9.51993499e-106
 3.16815264e-033 1.88558165e-012 1.93584704e-007 2.13619703e-005
 1.49909341e-002 7.30702101e-002 1.44153644e-001 2.37115148e-001]"
O3,-9.7,56.0,0.16047102328409357,"[5.31752189e-001 9.05532721e-004 1.56899548e-185 9.96114225e-136
 1.13752952e-042 1.00076562e-015 3.29348110e-009 1.49007246e-006
 7.34254990e-003 5.78748065e-002 1.38053231e-001 2.64070197e-001]"
O3,-9.7,60.0,0.17849872362622282,"[5.32838570e-001 5.66193783e-004 2.24966980e-200 2.07843604e-147
 1.93076332e-046 4.92171921e-017 6.05267208e-010 4.85156446e-007
 5.52494131e-003 5.13955116e-002 1.37602844e-001 2.72071454e-001]"
O3,-9.7,66.0,0.2056154935817405,"[5.34214390e-001 2.65536171e-004 4.52526315e-226 1.00454667e-167
 5.14290490e-053 2.39590010e-019 3.47829796e-011 7.43611066e-008
 3.20782135e-003 4.29160376e-002 1.28491845e-001 2.90904296e-001]"
O3,-9.7,77.0,0.2558708635993771,"[5.35334487e-001 1.05593376e-004 1.85337364e-258 1.38919414e-194
 4.19884864e-062 1.41238802e-022 5.93452378e-013 4.92422274e-009
 1.53128074e-003 3.18089239e-002 1.20504751e-001 3.10714959e-001]"
O3,-9.7,90.0,0.3142436567634298,"[5.35704738e-001 4.63923574e-005 3.18795435e-285 9.30475359e-219
 7.83392985e-071 1.07200730e-025 1.09533704e-014 3.66922861e-010
 7.08835275e-004 2.36194324e-002 1.10066972e-001 3.29853629e-001]"
O3,-9.7,105.0,0.378912093053982,"[5.35245671e-001 2.60538194e-005 1.47985405e-303 2.60605020e-237
 2.00395747e-078 1.74637676e-028 3.20939977e-016 3.57092721e-011
 3.68244410e-004 1.88314765e-002 1.03529519e-001 3.41999035e-001]"
O3,-9.7,123.0,0.4508946920338704,"[5.33967212e-001 2.02780252e-005 6.09486253e-307 1.46445972e-245
 7.31456052e-084 1.16296482e-030 1.89172189e-017 5.19236027e-012
 2.06406484e-004 1.45801044e-002 9.27926717e-002 3.58433328e-001]"
O3,-9.7,124.0,0.4546892379929791,"[5.33881594e-001 1.93835455e-005 8.50008673e-308 1.46267462e-246
 2.14140804e-084 7.54837924e-031 1.46170552e-017 4.29287218e-012
 1.98818361e-004 1.47832503e-002 9.29114886e-002 3.58205465e-001]"
O3,-9.7,143.0,0.5226169792843091,"[5.32038435e-001 1.91831923e-005 2.39524025e-294 9.35431269e-244
 1.80511605e-087 2.45417957e-032 2.11748122e-018 1.17225443e-012
 1.28212083e-004 1.27746733e-002 9.16048026e-002 3.63434694e-001]"
O3,-9.7,167.0,0.5970802195556576,"[5.29408023e-001 2.72671694e-005 1.06020278e-256 7.83593062e-223
 3.52887470e-087 6.92734930e-033 8.88415974e-019 6.24977199e-013
 1.15077904e-004 1.09966070e-002 8.76387506e-002 3.71814274e-001]"
O3,-9.7,195.0,0.6691642409481467,"[5.26272606e-001 4.32667153e-005 3.15930265e-193 3.64820019e-183
 6.13318071e-084 4.76682674e-033 5.20456570e-019 3.88405552e-013
 9.52146220e-005 1.12044853e-002 8.83524774e-002 3.74031950e-001]"
O3,-9.7,228.0,0.7366506949411005,"[5.22756910e-001 9.29604865e-005 4.93756076e-088 1.58509317e-108
 1.29339696e-075 7.53167626e-032 1.32064226e-018 6.64491126e-013
 1.07074267e-004 1.18310527e-002 8.95384517e-002 3.75673551e-001]"
O3,-9.7,260.0,0.7879766222934792,"[5.07489429e-01 1.18144235e-04 2.14005842e-02 6.04882591e-44
 1.11299536e-69 1.28009614e-31 1.00130832e-18 4.67125324e-13
 8.23030954e-05 1.18809910e-02 8.26534774e-02 3.76375071e-01]"
O3,-9.7,266.0,0.7968193308244726,"[5.00256350e-01 1.09800428e-04 3.30579497e-02 9.78612863e-42
 8.44255439e-70 7.22828848e-32 7.23818250e-19 3.63813283e-13
 7.68588554e-05 1.01944851e-02 8.21411494e-02 3.74163407e-01]"
O3,-9.7,311.0,0.8591752778291007,"[4.56717849e-01 4.42462255e-05 1.00902162e-01 6.04165010e-19
 4.57019160e-72 1.95956239e-34 1.44948486e-20 2.32477357e-14
 3.27355024e-05 6.50132484e-03 6.85659081e-02 3.67235775e-01]"
O3,-9.7,363.0,0.9226963162229287,"[4.27970564e-01 3.28504124e-05 1.30803272e-01 2.88717375e-02
 7.94453027e-76 7.52837790e-38 9.26513008e-23 6.57081033e-16
 1.00266129e-05 4.06324999e-03 5.51498241e-02 3.53098476e-01]"
O3,-9.7,424.0,0.988416386302009,"[4.08692356e-01 5.85938401e-05 1.34971643e-01 7.76685646e-02
 2.06267275e-82 3.93309998e-42 2.04776214e-25 9.08503590e-18
 2.53400760e-06 2.24103457e-03 4.11211472e-02 3.35244128e-01]"
O3,-9.7,495.0,1.0550305452024686,"[3.91501316e-01 1.24762844e-04 1.36608281e-01 1.17291501e-01
 3.36746853e-85 5.11665948e-45 2.49437966e-27 3.95273184e-19
 8.73885071e-07 1.27341000e-03 3.13864143e-02 3.21813440e-01]"
O3,-9.7,578.0,1.121841853135345,"[3.75508957e-01 2.27085656e-04 1.36934758e-01 1.49426771e-01
 2.49968596e-85 5.26260691e-47 5.23748124e-29 2.24191571e-20
 3.09439302e-07 8.36992452e-04 2.55037409e-02 3.11561385e-01]"
O3,-9.7,675.0,1.1875456871503673,"[3.60447561e-01 3.72813343e-04 1.36356107e-01 1.75533634e-01
 1.54724612e-80 6.91655896e-48 4.57400856e-30 3.11565938e-21
 1.47836082e-07 5.84432628e-04 2.18400469e-02 3.04865258e-01]"
O3,-9.7,789.0,1.2512144126071336,"[3.46181771e-01 5.50479241e-04 1.35336793e-01 1.96689805e-01
 1.80573012e-68 1.29141187e-46 3.78446774e-30 1.60698242e-21
 9.31803864e-08 4.65178790e-04 1.94000315e-02 3.01375848e-01]"
O3,-9.7,921.0,1.3103105857381776,"[3.33173318e-01 6.81193853e-04 1.34011232e-01 2.13470172e-01
 1.99271110e-46 3.87367043e-43 2.27239512e-29 2.39362187e-21
 7.30876326e-08 4.01315142e-04 1.83713215e-02 2.99891374e-01]"
O3,-9.7,1075.0,1.3638529417029874,"[3.21524320e-01 7.40837617e-04 1.32567632e-01 2.26667403e-01
 1.48200455e-11 2.84840408e-36 5.06200119e-27 1.81940498e-20
 7.70655227e-08 3.91131123e-04 1.82395669e-02 2.99869033e-01]"
O3,-9.7,1220.0,1.4035986107198164,"[3.11411731e-01 1.49939600e-03 1.34071508e-01 2.25103241e-01
 3.32066400e-02 3.53741062e-36 5.85154558e-28 1.97370846e-21
 2.81702738e-08 2.33871469e-04 1.39869041e-02 2.80486680e-01]"
O3,-9.7,1256.0,1.4127396219568613,"[3.08831155e-01 1.89594714e-03 1.34556720e-01 2.23826632e-01
 4.33239157e-02 6.27170228e-37 1.71681274e-28 7.96754855e-22
 2.01578832e-08 1.99328260e-04 1.27286827e-02 2.74637599e-01]"
O3,-9.7,1467.0,1.459746616821462,"[2.95242277e-01 4.60923680e-03 1.34470201e-01 2.20770832e-01
 8.35921978e-02 2.31279346e-39 1.15363482e-30 2.06747209e-23
 4.17984545e-09 9.35527640e-05 8.72530029e-03 2.52496398e-01]"
O3,-9.7,1713.0,1.50479139516151,"[2.81658363e-01 8.07363864e-03 1.32050030e-01 2.19075458e-01
 1.15140935e-01 1.29040492e-42 1.46759951e-33 1.00450832e-25
 5.24225138e-10 3.58518622e-05 5.55288691e-03 2.38412836e-01]"
O3,-9.7,1740.0,1.5092380058055859,"[2.80680227e-01 8.06721935e-03 1.31696208e-01 2.18931588e-01
 1.17974330e-01 1.63660938e-43 2.70935332e-34 2.65273911e-26
 3.19454404e-10 2.89865818e-05 5.15729177e-03 2.37464149e-01]"
O3,-9.7,2000.0,1.5479820742436625,"[2.72303447e-01 7.97060347e-03 1.27798649e-01 2.17791036e-01
 1.40609775e-01 1.97905220e-51 5.56434450e-41 1.40880511e-31
 3.26269340e-12 3.63560575e-06 2.07539879e-03 2.31447456e-01]"
