operator,binding_energy,repressor,inducer_uM,lambda_m0p1,lambda_m0p2,lambda_m0p3,lambda_m0p4,lambda_m0p5,lambda_m0p6,m1p0,m1p1,m1p2,m1p3,m1p4,m1p5,m2p0,m2p1,m2p2,m2p3,m2p4,m3p0,m3p1,m3p2,m3p3,m4p0,m4p1,m4p2,m5p0,m5p1,m6p0
O1,-15.3,1.0,5.0,0.002972479621706282,-2.9858546107748787e-07,-7.652307765579214e-13,1.647918680800419e-18,-1.609968533659159e-22,-2.344841379054336e-28,9.76352905023694,51882.22706648411,294277661.19665515,1773657167151.5437,1.1297274536288348e+16,7.559990031120425e+19,181.38216889152585,1028055.5539122431,6187721058.613315,39297381208094.98,2.617033752708953e+17,4540.891833346289,27115292.741976026,170590085931.5066,1123662094499208.0,141500.65888716574,877503660.7447798,5691238361503.857,5213604.828426962,33172215286.64783,219123478.70598263
O1,-15.3,1.0,10.0,0.0028245094409526795,-2.250025068674005e-07,-5.188888830602003e-13,4.0532583769174766e-18,-1.0885672476397745e-22,-2.4629895878892253e-28,12.294547098605726,81402.87408966545,569623728.9660907,4197058145437.981,3.240663174953417e+16,2.6084436666338935e+20,243.09612551023636,1711963.5036587722,12679510936.871885,98213153379696.16,7.912076052899945e+17,6294.305581314908,46600899.25223626,360099714019.65857,2888265403119764.5,200414.73021418735,1538385051.7507088,12237339735787.46,7497428.51927556,58965236654.69823,318719761.89014083
O1,-15.3,1.0,25.0,0.0028650421359373217,-1.93529479304951e-07,-3.6468105138500596e-13,5.828154760870719e-18,-8.691375036804153e-23,-3.124249315555135e-28,14.539779875439345,112845.56955140374,918088202.3105383,7806727876232.216,6.909480599966918e+16,6.335626937102745e+20,299.2518596267338,2465308.1539364858,21190332912.513046,189114412587591.1,1.7438246347948948e+18,7913.065631857971,68435148.49758998,612949388374.3627,5658384556703791.0,255333.1335550843,2286891435.5985785,21065651032021.133,9641353.007719615,88396281561.76416,412718329.4296503
O1,-15.3,1.0,50.0,0.002891226489587062,-1.877661476672692e-07,-3.476662665823987e-13,6.0633744159730445e-18,-8.3916690874152e-23,-3.2989514133621254e-28,15.127245799338665,121873.07412033768,1027147358.0013789,9030976117127.816,8.250812648081187e+16,7.797603297363911e+20,314.10725441276696,2684903.813579649,23896685136.65006,220434598066852.1,2.0974914451483497e+18,8343.968133540759,74848114.26767041,693980028156.0321,6620122415946347.0,270012.90879951755,2507772874.0837193,23908226447531.93,10216156.433927007,97109606508.50073,437978208.7290095
O1,-15.3,1.0,75.0,0.002901909669554201,-1.8672196610525245e-07,-3.436310477253319e-13,6.12800834325981e-18,-8.324359912734328e-23,-3.347878175867091e-28,15.267915742712919,124083.39406236047,1054415924.165248,9343202814466.084,8.599369240656013e+16,8.18431999781515e+20,317.67293661532716,2738857.1957717985,24575888100.93695,228452361444913.88,2.1897356634200148e+18,8447.536952402981,76426464.93831101,714352738256.1831,6866763984497553.0,273544.4506972125,2562194091.2965,24623688194585.12,10354529.248174516,99258001527.1314,444062104.874141
O1,-15.3,1.0,100.0,0.002906420446651037,-1.8631245936530867e-07,-3.4194189290639966e-13,6.152857673376922e-18,-8.299779107971086e-23,-3.3662146185517992e-28,15.325306217850047,124990.5962250822,1065671363.7030457,9472767597403.152,8.744743373825014e+16,8.346387251147926e+20,319.1285922770645,2761022.168078458,24856514860.1632,231782823604244.5,2.2282465260359624e+18,8489.833161766766,77075174.49707519,722774180294.4242,6969264357881906.0,274987.0339727085,2584567790.0952744,24919523520034.934,10411062.346930984,100141424167.8321,446548050.2647131
O1,-15.3,1.0,250.0,0.002912747100977801,-1.8575741570888239e-07,-3.3945576491662803e-13,6.182199662793325e-18,-8.26500883010908e-23,-3.389799960473607e-28,15.404881962364977,126253.72602731347,1081403621.0212727,9654532393536.652,8.949398805758931e+16,8.575300695154925e+20,321.147848563661,2791902.64480592,25249025912.756115,236458294732648.0,2.2824984213640087e+18,8548.520224933025,77979245.26570743,734557071018.777,7113206824861044.0,276988.98619604483,2615754795.41388,25333524791253.4,10489525.832773495,101373003313.00346,449998661.81334174
O1,-15.3,1.0,500.0,0.0029143215864792997,-1.856248235630616e-07,-3.3887654008932754e-13,6.190565481190814e-18,-8.25682151554713e-23,-3.396013971599681e-28,15.424281811900434,126562.59739163892,1085261454.752298,9699222638567.645,8.999843442305186e+16,8.631859070229562e+20,321.6402876544141,2799457.2404208807,25345323413.46913,237608409876247.1,2.2958772391263444e+18,8562.834970317415,78200466.84943646,737448529040.6096,7148623407126109.0,277477.35517706623,2623387162.6026983,25435132896016.09,10508668.402839737,101674435562.8057,450840556.63313895
O1,-15.3,1.0,1000.0,0.002915079058051772,-1.8557469411676817e-07,-3.385606985691535e-13,6.194860898221533e-18,-8.253058661957372e-23,-3.398867397810573e-28,15.432632064020774,126695.35006708564,1086919872.1710806,9718443595170.213,9.021551607940882e+16,8.656212423705461e+20,321.8521358405842,2802704.272431956,25386724263.167843,238103126149552.25,2.3016353609240456e+18,8568.992123916898,78295552.2039995,738691710392.6034,7163858589440105.0,277687.39768251806,2626667764.5426393,25478820729004.035,10516900.990576254,101804001171.5262,451202614.2185652
O1,-15.3,1.0,5000.0,0.0029154556683682505,-1.8552727564269457e-07,-3.383694627865906e-13,6.197196523975403e-18,-8.250229954992077e-23,-3.4006514241518763e-28,15.438589771045107,126790.54944657926,1088111207.7946048,9732264741292.908,9.037172221654323e+16,8.673746313476507e+20,322.00350523911175,2805033.6546858423,25416470791.550484,238458910626985.38,2.3057792321504904e+18,8573.393938566569,78363776.108457,739585015535.2501,7174815962198474.0,277837.6037540115,2629021814.2781267,25510214835466.324,10522789.426740453,101896978732.5332,451461615.1276336
O1,-15.3,2.0,0.0,0.00448380564027131,-9.87082135295488e-07,-4.207897245430965e-12,-3.295854243125507e-17,-7.746981438744968e-22,2.610707210071783e-29,4.473882493180233,11199.276462272688,30725204.29741297,91812784334.37724,296729813050026.5,1.0296922937119698e+18,63.273126314249936,170329.7670911891,499722692.0781464,1584888353284.7424,5391549028199051.0,1348.3332322636059,3852447.137763119,11893265235.982042,39356905726144.58,37730.82735424587,112679269.30007644,360659084025.1054,1286209.3620441956,3963217451.5558314,50951840.76553925
O1,-15.3,2.0,0.1,0.0044731570729462985,-9.817400992610038e-07,-4.1743107425925514e-12,-3.260290889326024e-17,-7.692715456935284e-22,2.2522503869632193e-29,4.4882238829684455,11270.036119731716,31012266.806264944,92940740260.05457,301225475179592.8,1.0481682824843114e+18,63.55808028060106,171623.30090643995,505018607.9013482,1606315673261.4524,5479785029955475.0,1355.5129560925982,3884767.6443567257,12028482627.591543,39918516662818.95,37953.13303098628,113685634.2190756,364946644810.9367,1294325.4124432593,4000176410.871097,51289791.21357349
O1,-15.3,2.0,5.0,0.0034111098372144144,-4.6977061598821006e-07,-1.4443654058867653e-12,-4.624833644744278e-18,-2.947211998989986e-22,-2.1417718319104067e-28,7.133587649055908,28035.657574212182,118981337.77117328,542402099101.4792,2639655979902795.5,1.3624641119926376e+19,120.07788624119215,505205.07605811313,2282945181.113013,11000900127146.674,5.613722124529482e+16,2843.4250852206837,12641821.5347952,59873170508.15564,299951956387231.2,85443.13614671156,395500245.55045015,1935247148282.4312,3067632.9718925,14599436191.015543,126434128.11906442
O1,-15.3,2.0,10.0,0.002931250591645083,-2.8168551816420244e-07,-7.063460080829705e-13,2.1916501307259788e-18,-1.4868913298044054e-22,-2.3545604442919565e-28,10.202846115598481,56548.946496997625,333947173.39119685,2092113587488.5376,1.3829833229580432e+16,9.591179206696133e+19,191.94004033892452,1134088.9154281898,7103335952.140447,46870088615463.1,3.238119810326991e+17,4838.375265268986,30105954.05965158,197031065972.91974,1347964039242145.2,151440.2502267391,978289434.2267157,6598473615943.354,5597350.14348591,37088139918.77322,235806211.99512285
O1,-15.3,2.0,25.0,0.002836079188511736,-2.0302499551667987e-07,-3.9277881002545304e-13,5.3767726470359614e-18,-9.177547174584364e-23,-2.853041922786245e-28,13.718970017756927,100785.65813783024,778434577.5757804,6300605867801.77,5.320852953534278e+16,4.6655540082977086e+20,278.60021525575854,2174050.167394764,17751341711.432964,150881212674621.84,1.3281595400486408e+18,7315.7480853708985,59959859.30390141,510368642325.4291,4488754402810760.0,235022.88363291768,1995626886.2797363,17475276503994.89,8847184.011556346,76924186093.93114,377855373.3466873
O1,-15.3,2.0,50.0,0.0028684550184660154,-1.9037618795673983e-07,-3.57093929463145e-13,5.913094296107965e-18,-8.539280267645816e-23,-3.194938662606416e-28,14.803872124276216,116863.15222425653,966159214.7184682,8341414917035.884,7.490172136196029e+16,6.963229993747188e+20,305.9227383732183,2562880.8199661924,22381175425.708485,202769303230068.97,1.8966650934730888e+18,8106.444068101237,71282348.66839956,648574277002.5054,6077324927511984.0,261918.3221225069,2384909036.63969,22314743157582.3,9899125.979354804,92261557303.92293,424043616.9766648
O1,-15.3,2.0,75.0,0.0028873427551531876,-1.881533522331448e-07,-3.493964616117758e-13,6.0347835640181925e-18,-8.415289450257815e-23,-3.2813407139612916e-28,15.075719382846513,121068.09259822824,1017270859.4320422,8918478978830.57,8.125847887755563e+16,7.659611716067488e+20,312.8019608999356,2665272.1701709884,23650921644.07896,217548597420909.56,2.0644523058671488e+18,8306.067725603569,74274069.04260224,686611830172.2673,6531385517488212.0,268720.8616492187,2487985424.140469,23649539450546.25,10165539.999691164,96328604667.43594,435753021.5449893
O1,-15.3,2.0,100.0,0.0028958175880254237,-1.873106193976472e-07,-3.458697475827479e-13,6.089601723547784e-18,-8.364695930377143e-23,-3.3186749131413355e-28,15.188057603820601,122826.13931991252,1038877956.362233,9164999170946.176,8.400120869881573e+16,7.962931723849508e+20,315.64825119483237,2708159.1981497533,24188752714.691284,223874816435734.5,2.1369893339192576e+18,8388.720755187329,75528300.6124748,702738902637.8351,6725929441833171.0,271538.74566134915,2531222876.690332,24215790034377.73,10275937.228605343,98035272555.61992,440606465.37335074
O1,-15.3,2.0,250.0,0.002907871550838777,-1.8616658531934577e-07,-3.412142925172665e-13,6.15636045535073e-18,-8.289946802578482e-23,-3.3706661004992886e-28,15.345161391475092,125305.30089190169,1069584835.3280042,9517912763428.727,8.7954985103157e+16,8.403077693425253e+20,319.6323906211516,2768714.0984695,24954126481.211933,232943739107188.4,2.2416972305411535e+18,8504.474571187488,77300339.76483591,725704009773.8666,7005000169438591.0,275486.4647037568,2592334550.9789176,25022456917629.76,10430636.1121948,100448118560.81364,447408827.9471162
O1,-15.3,2.0,500.0,0.0029109856758809233,-1.858997867029277e-07,-3.4007929313272944e-13,6.172970794053988e-18,-8.273786314337723e-23,-3.382974363766617e-28,15.383719523056348,125917.25791374211,1077206330.8076124,9605964951625.936,8.894635677234795e+16,8.513961526057709e+20,320.610784070568,2783674.840511624,25144276948.969196,235208655489215.44,2.2679771876373553e+18,8532.909977282528,77738335.59512286,731412163417.7389,7074729264609341.0,276456.4564780185,2607443710.4706373,25223016986297.29,10468653.31631186,101044780472.0806,449080716.64253706
O1,-15.3,2.0,1000.0,0.002912389093858269,-1.857897740868012e-07,-3.395934208056557e-13,6.180255542270496e-18,-8.266978937850164e-23,-3.388348348068397e-28,15.400291857372597,126180.7002307,1080492057.628832,9643978689944.436,8.937492931099698e+16,8.561959179169008e+20,321.03132937179265,2790116.6333483146,25226274012.70671,236186721181089.6,2.279341117496444e+18,8545.133043086653,77926946.91468818,733873946552.7733,7104844428348483.0,276873.4260628661,2613950482.4929185,25309519923267.547,10484996.212365886,101301744826.91994,449799448.2898188
O1,-15.3,2.0,5000.0,0.0029132746009843087,-1.8570312964839895e-07,-3.392296394281641e-13,6.1852148608298005e-18,-8.261733242769614e-23,-3.3920654967544583e-28,15.412203826852615,126370.30726434867,1082859665.0354571,9671397196719.908,8.968431557302256e+16,8.596635704524585e+20,321.3337522528125,2794754.2951463526,25285371233.30922,236892304899153.5,2.287546065866156e+18,8553.92481315244,78062753.29951058,735648389305.4209,7126571560845547.0,277173.3818281816,2618635965.706058,25371874610810.99,10496753.818976758,101486793487.74504,450316557.36983615
O1,-15.3,3.0,0.0,0.005450798615417522,-1.6303650325630786e-06,-8.44502953660217e-12,-7.878744214541184e-17,-1.4549181539097712e-21,5.25245490985592e-28,3.30089665720406,6156.170512405886,12699239.642950568,28776666733.375237,71087296768694.62,1.899550928856284e+17,41.0838846030635,82566.71416331257,182502535.48252642,439769716827.6479,1145592983859168.2,805.5034414190663,1722461.1430653147,4015378300.6709967,10116490094352.344,21261.43493154289,47638010.91621835,115392641216.77887,693910.875600539,1607972443.461116,26574212.104916226
O1,-15.3,3.0,0.1,0.005438328726689893,-1.6208245859953407e-06,-8.379305234815328e-12,-7.805562952059867e-17,-1.4444701502319269e-21,5.16744333760878e-28,3.312608110230709,6199.211821808375,12830518.87588788,29167854499.834988,72279238753067.7,1.9372823992494125e+17,41.29305805352696,83270.25644345542,184665740.29287776,446408380341.0534,1166506885823058.2,810.4404316047028,1738885.6799330234,4066962538.0119452,10279067538864.094,21407.479288330396,48126311.55528316,116954939218.7953,699064.0330606172,1625309589.6451845,26783156.92627901
O1,-15.3,3.0,5.0,0.0038975613846016005,-6.821875862833604e-07,-2.4807256902106996e-12,-1.4919355007816465e-17,-4.814055175319632e-22,-1.4124724740137352e-28,5.619804583454441,17541.907116595758,59592014.25083934,219055864273.9492,865558126424851.4,3.650951477087732e+18,86.87063998451667,291013.46677729033,1055143112.2111241,4108974947280.435,1.705967946133116e+16,1955.881148491948,6939716.630365434,26426305802.049442,107190583895768.1,56825.81775960218,210336991.30883944,828989927890.3657,1991126.6802298026,7590922801.640303,80558883.62153853
O1,-15.3,3.0,10.0,0.0031026895613826054,-3.4923535554665945e-07,-9.49829615465565e-13,-3.269477231671218e-20,-1.9880908585705466e-22,-2.3108229769515263e-28,8.719401682422516,41571.09136412123,212487376.14218417,1158842468704.555,6704411384013961.0,4.089609106054773e+19,156.61319237969963,797502.389800097,4331061253.657886,24917576125339.35,1.5088244449375725e+17,3848.171069032765,20667004.69933701,117430222040.52333,701303653064409.0,118470.73714865994,661350673.8536999,3876884871298.8887,4327699.169416348,24805117213.15291,180717238.3351205
O1,-15.3,3.0,25.0,0.0028182748489528554,-2.124919399325267e-07,-4.806291044916755e-13,4.57111245832681e-18,-1.0119063686200492e-22,-2.604707164960611e-28,12.985853328091574,90563.71452407069,665799840.2572207,5141903799562.765,4.152450645714109e+16,3.4888971451161326e+20,260.2697837917436,1929333.488619735,15003580937.60004,121744978144070.84,1.0253077880531302e+18,6787.447575869106,52870115.8646807,428782634203.2921,3601504878154974.0,217101.92648416126,1752644193.8182807,14627707214068.453,8147645.304894501,67371915037.695076,347186942.7844939
O1,-15.3,3.0,50.0,0.00286299113550684,-1.939997240499837e-07,-3.6614871478769685e-13,5.8059062840924125e-18,-8.716340895695821e-23,-3.109405743953456e-28,14.49405937169332,112156.70757839811,909921351.0934538,7716682661885.91,6.812503075354718e+16,6.231649855610361e+20,298.0981404374018,2448603.737080632,20988355536.726017,186818722930407.1,1.7183427470179446e+18,7879.640713906584,67948080.8332176,606911994990.3834,5588008818827790.0,254195.3516258261,2270131619.764884,20854070050340.89,9596828.077710336,87735583823.30904,410762552.7934513
O1,-15.3,3.0,75.0,0.0028741529543846373,-1.896662452254079e-07,-3.5459292471809623e-13,5.9524874976089076e-18,-8.498982890173857e-23,-3.22115991211343e-28,14.888320401239787,118161.74704011936,981856995.8641596,8517721932801.486,7.683420967744168e+16,7.173929021500297e+20,308.0583469907077,2594473.0306561966,22770765953.066536,207280233579821.0,1.947622768596101e+18,8168.393247397643,72205005.70771722,660239592272.6752,6215846785016991.0,264028.8411177781,2416689202.0427003,22723978523164.305,9981767.643866586,93515251367.52008,427675389.02217287
O1,-15.3,3.0,100.0,0.002885677344372785,-1.883309366471506e-07,-3.497713575936625e-13,6.025245315609382e-18,-8.423358032512761e-23,-3.2740690902129738e-28,15.05321221210333,120717.37623289609,1012977299.3006408,8869673610284.057,8.071738216956702e+16,7.59997091691683e+20,312.23197991388236,2656722.0472651813,23544122377.431408,216297021989273.75,2.0501517842868728e+18,8289.52055552069,74024100.21547695,683410480968.612,6492909894894392.0,268156.8194683269,2479369881.0118656,23537157003081.81,10143445.126084907,95988578460.14218,434781748.51274717
O1,-15.3,3.0,250.0,0.0029032777425815393,-1.8659002294105462e-07,-3.43100642228635e-13,6.1356246372671634e-18,-8.31665589190791e-23,-3.35351285213401e-28,15.2859164660939,124367.67913799356,1057939321.9568776,9383720419311.213,8.644786171206102e+16,8.23490447334324e+20,318.1294908985545,2745801.831320074,24663719244.51049,229493666911098.7,2.2017646857531963e+18,8460.802293584691,76629699.85595518,716988263113.3452,6898808908764927.0,273996.8741205506,2569203226.035686,24716266058009.105,10372258.78464928,99534746823.6384,444841717.3905178
O1,-15.3,3.0,500.0,0.002907656251941711,-1.8617467620914943e-07,-3.4125970437145085e-13,6.155427479664029e-18,-8.290506574920578e-23,-3.3700074115194626e-28,15.343351596375618,125276.7613410538,1069230403.6711924,9513825695132.393,8.790903767745822e+16,8.397945071251608e+20,319.58655471157863,2768016.779652924,24945286621.937115,232838636946324.56,2.24047950219944e+18,8503.143461095864,77279929.9818358,725438684363.9879,7001764808989382.0,275441.0776378685,2591630596.713125,25013135337307.414,10428857.745311316,100420322126.07254,447330635.84312457
O1,-15.3,3.0,1000.0,0.0029097402839700598,-1.8600862785888858e-07,-3.405445475445504e-13,6.166264953171784e-18,-8.280404654992495e-23,-3.3780030318075918e-28,15.368108480396462,125669.20596106935,1074114729.155449,9570224341176.97,8.854371867205024e+16,8.468901891728382e+20,320.21459852707494,2777610.0200481704,25067135893.91645,234289222342115.03,2.2573026374759956e+18,8521.394679886318,77560771.57074323,729096342531.532,7046421617973593.0,276063.62872227264,2601318265.633555,25141646575964.746,10453256.633492833,100802881338.11287,448403598.95042855
O1,-15.3,3.0,5000.0,0.002911184511136414,-1.8588586635811792e-07,-3.4001598057415613e-13,6.173967660694692e-18,-8.272913684075386e-23,-3.3837039112841703e-28,15.385930218262894,125952.33169234525,1077643468.5271132,9611019841192.424,8.900332259469259e+16,8.520338981997773e+20,320.6668638398614,2784532.406800261,25155185226.751263,235338705685109.6,2.269487582577169e+18,8534.53972154577,77763443.71300793,731739650995.8038,7078733460762163.0,276512.04875977174,2608309881.253557,25234524148596.934,10470832.123947144,101078986660.65326,449176533.22556835
O1,-15.3,4.0,0.0,0.006329381580274057,-2.3942665712006876e-06,-1.3989556709508237e-11,-1.4154137013131825e-16,-2.321767531815292e-21,1.293398706520036e-27,2.615222663126393,3894.8912336557173,6463252.539642721,11860306669.050413,23871817307412.63,5.226831292610291e+16,29.370398909055467,47183.83166734767,83980476.36885682,164036161534.04233,348492546625926.75,536.5510298360373,918595.5694851222,1726786398.2907894,3531025269861.4917,13457.84273974322,24182704.376540557,47306334739.93283,422527.6093936442,786589479.5332974,15694579.300897507
O1,-15.3,4.0,0.1,0.0063143044535115345,-2.3795683971899764e-06,-1.3878835771328816e-11,-1.40269834136134e-16,-2.304598865655193e-21,1.277129079262304e-27,2.625026137729554,3923.6267656768123,6533682.366381419,12030112693.3666,24293088279177.53,5.336042916070518e+16,29.529867578170247,47610.942659233966,85035658.5886583,166657147575.01434,355218953004508.1,540.0995125108483,927981.3080818364,1750466964.226723,3591450911124.5264,13558.508618264434,24450199.709301,47994069433.75081,425968.8851108572,795793526.2296357,15830676.929253105
O1,-15.3,4.0,5.0,0.0043834515336244025,-9.311408489635033e-07,-3.874372163021502e-12,-2.939230121573058e-17,-7.187714020432468e-22,-1.109239790681034e-29,4.636023737438734,12012.14817815446,34074311.78397784,105172078923.84833,350763317348233.9,1.254963453096695e+18,66.51176741368045,185273.4378170954,561864333.4584385,1840134175830.2388,6458169392608136.0,1430.1926089112396,4227074.212738231,13485229334.311958,46069378298392.95,40270.975799783264,124370053.71338594,411250321368.8896,1379096.6499745226,4393256680.170525,54824509.0747921
